"NetC","Comune di Barletta","","","","","","",""
"Stat","Via Casardi - C. Sportivo","","","","","","",""
,NO2,NOX,O3
21/07/2012 7.00,"15,8307711","19,9347988","93,84693465"
21/07/2012 8.00,"11,46954308","15,75457026","107,9356446"
21/07/2012 9.00,"11,27735649","15,92491416","117,10073445"
21/07/2012 10.00,"11,09361329","15,9870924","118,2664728"
21/07/2012 11.00,"8,49454374","12,97919136","124,22711385"
21/07/2012 12.00,"10,17163733","14,88795052","123,5784396"
21/07/2012 13.00,"16,10411827","22,40900328","122,44905015"
21/07/2012 14.00,"5,17282231","8,79183106","139,66466325"
21/07/2012 15.00,"6,42788206","10,24332012","144,44185035"
21/07/2012 16.00,"6,77589665","10,52053335","151,4893275"
21/07/2012 17.00,"8,34066406","12,5724363","136,52162055"
21/07/2012 18.00,"10,8209162","14,4216099","134,8995459"
21/07/2012 19.00,"30,77006456","37,9912488","115,9524723"
21/07/2012 20.00,"39,6814568","44,02584584","102,5177832"
21/07/2012 21.00,"37,42973264","40,9376408","91,9655898"
21/07/2012 22.00,"22,2988912","25,50564024","89,97962715"
21/07/2012 23.00,"16,50082003","19,58115528","86,94192045"
22/07/2012 0.00,"12,63110602","15,87180262","85,10245065"
22/07/2012 1.00,"8,82567728","12,08213067","86,05019535"
22/07/2012 2.00,"6,25712134","9,69666402","80,2536231"
22/07/2012 3.00,"2,69127002","6,15441252","73,9237674"
22/07/2012 4.00,"3,58273237","6,91545544","69,99096405"
22/07/2012 5.00,"3,88010382","7,18036304","61,3976811"
22/07/2012 6.00,"5,05270474","8,40450957","55,4323518"
22/07/2012 7.00,"5,47214018","9,39613395","54,10725285"
22/07/2012 8.00,"5,92598779","9,9304825","59,51972775"
22/07/2012 9.00,"12,70837186","16,64579934","67,4130051"
22/07/2012 10.00,"8,45039374","12,64692209","83,01859335"
22/07/2012 11.00,"8,70231504","13,60680727","93,14082435"
22/07/2012 12.00,"11,99546736","17,59920858","86,6428899"
22/07/2012 13.00,"10,04308018","15,12436167","84,1607508"
22/07/2012 14.00,"1,26609772","4,96459404","90,68841075"
22/07/2012 15.00,"1,38167047","5,32341717","93,83747835"
22/07/2012 16.00,"2,58543699","6,60715118","97,68184335"
22/07/2012 17.00,"4,90467005","8,86502242","97,82967285"
22/07/2012 18.00,"5,32929848","8,98355112","96,6544383"
22/07/2012 19.00,"6,73239482","10,50434254","96,537651"
22/07/2012 20.00,"8,1036774","11,86644751","85,56213855"
22/07/2012 21.00,"12,03767094","15,55896501","90,340782"
22/07/2012 22.00,"9,2899147","12,84317359","64,6324938"
22/07/2012 23.00,"6,65123425","10,33529306","57,05514465"
23/07/2012 0.00,"6,34931989","9,56842045","53,52064305"
23/07/2012 1.00,"5,22086896","8,0871386","52,7443287"
23/07/2012 2.00,"4,32616003","7,66613532","52,4149143"
23/07/2012 3.00,"4,20993911","7,16157955","54,1922997"
23/07/2012 4.00,"6,25647126","9,59044286","51,18972495"
23/07/2012 5.00,"7,45829136","11,33274522","47,70852975"
23/07/2012 6.00,"8,7600995","12,27773592","47,34400335"
23/07/2012 7.00,"9,46197176","13,4507135","44,9449161"
23/07/2012 8.00,"14,11601111","19,31882888","39,96783"
23/07/2012 9.00,"14,00043836","20,5799076","46,39625865"
23/07/2012 10.00,"13,81020392","19,57920504","50,26492275"
23/07/2012 11.00,"14,67049876","21,30662056","56,24441655"
23/07/2012 12.00,"11,53057412","17,42951285","64,51233495"
23/07/2012 13.00,"7,7037195","12,67671678","75,0699747"
23/07/2012 14.00,"4,59236588","8,54765145","81,6104625"
23/07/2012 15.00,"4,60859685","8,32160525","83,948802"
23/07/2012 16.00,"5,23125686","9,13640596","90,8504247"
23/07/2012 17.00,,,
23/07/2012 18.00,,,"147,6868575"
23/07/2012 19.00,,,"86,9243844"
23/07/2012 20.00,"14,48545349","17,78186003","79,5752034"
23/07/2012 21.00,"19,95823992","23,33326408","63,65368695"
23/07/2012 22.00,"18,54021277","22,36106944","44,42579715"
23/07/2012 23.00,"9,81583134","13,29979934","64,25785275"
24/07/2012 0.00,"3,85802786","7,14214981","87,6088689"
24/07/2012 1.00,"5,86430667","8,94663231","99,9567219"
24/07/2012 2.00,"4,48393636","7,93104483","90,2044038"
24/07/2012 3.00,"3,47754942","6,80016566","83,11243815"
24/07/2012 4.00,"6,03117265","9,26270694","83,707806"
24/07/2012 5.00,"6,34217666","9,47903827","77,1470889"
24/07/2012 6.00,"10,96440989","14,14698742","72,03970935"
24/07/2012 7.00,"15,11979964","19,31624768","70,74567255"
24/07/2012 8.00,"22,9098708","28,14175288","56,8296897"
24/07/2012 9.00,"21,21069552","26,82434664","55,8218556"
24/07/2012 10.00,"27,07045928","33,10375616","44,8686273"
24/07/2012 11.00,"22,9657012","31,46249536","51,0931869"
24/07/2012 12.00,"18,94406541","27,30557792","69,98557755"
24/07/2012 13.00,"9,38405967","14,61656698","91,49307405"
24/07/2012 14.00,"5,17477064","9,55352406","100,1160426"
24/07/2012 15.00,"6,31620596","10,92599207","103,03283235"
24/07/2012 16.00,"6,9486057","11,01926134","102,381405"
24/07/2012 17.00,"8,80879623","13,3153439","99,6671277"
24/07/2012 18.00,"10,99556593","15,43719929","99,55506855"
24/07/2012 19.00,"9,39704406","12,65663696","102,78577155"
24/07/2012 20.00,"10,07164929","13,58089967","100,2821064"
24/07/2012 21.00,"16,16254517","19,4075648","81,4828623"
24/07/2012 22.00,"18,16882971","21,68164024","57,5870715"
24/07/2012 23.00,"17,55330911","20,90634336","51,82425465"
25/07/2012 0.00,"16,25929046","19,77482176","49,6891059"
25/07/2012 1.00,"12,01623933","15,27851285","53,505102"
25/07/2012 2.00,"8,73932371","12,02318945","55,95617895"
25/07/2012 3.00,"6,78888295","9,90781383","60,7793508"
25/07/2012 4.00,"7,5245173","10,89166402","62,4845172"
25/07/2012 5.00,"9,16914705","12,34574194","62,374473"
25/07/2012 6.00,"16,21838895","19,88751504","53,9884506"
25/07/2012 7.00,"17,60071142","22,745152","57,6728166"
25/07/2012 8.00,"14,82308592","21,25803664","68,43701865"
25/07/2012 9.00,"11,26566843","16,77728376","80,28400695"
25/07/2012 10.00,"8,37247974","12,71687261","94,436916"
25/07/2012 11.00,"13,47258105","18,84278677","92,00203845"
25/07/2012 12.00,"10,34304239","15,46828841","99,58814565"
25/07/2012 13.00,"11,53836552","16,49682969","98,18609955"
25/07/2012 14.00,"4,11709048","8,47964161","97,89447045"
25/07/2012 15.00,"5,11243944","9,43175642","95,69518245"
25/07/2012 16.00,"5,11698426","9,61829306","96,78808335"
25/07/2012 17.00,"5,37604688","9,43693794","98,9326884"
25/07/2012 18.00,"7,25117205","11,55037097","96,1238481"
25/07/2012 19.00,"10,56445199","14,46889174","89,600238"
25/07/2012 20.00,"13,99200644","17,57394915","84,80204355"
25/07/2012 21.00,"13,45894275","17,06486003","80,43115815"
25/07/2012 22.00,"17,71822485","21,42579552","68,82181425"
25/07/2012 23.00,"15,18798156","18,77283434","67,75792065"
26/07/2012 0.00,"19,80111176","23,17198688","49,50347115"
26/07/2012 1.00,"17,1410169","20,55139968","42,8192037"
26/07/2012 2.00,"13,41608718","16,7468409","54,2510325"
26/07/2012 3.00,"11,82080807","15,33745216","57,6005976"
26/07/2012 4.00,"13,18624566","16,62831028","62,89291365"
26/07/2012 5.00,"18,21232198","21,45363424","58,0258518"
26/07/2012 6.00,"24,02210032","28,14888464","51,5724657"
26/07/2012 7.00,"23,85457088","30,23252488","55,3108563"
26/07/2012 8.00,"17,71628417","24,47319848","69,30783615"
26/07/2012 9.00,"14,31729309","20,40243576","80,6404137"
26/07/2012 10.00,"10,93777955","16,18787726","95,06875245"
26/07/2012 11.00,"11,70523532","17,09465473","104,9472543"
26/07/2012 12.00,"11,0845179","16,20083297","104,90745405"
26/07/2012 13.00,"10,8131248","16,56030426","99,1912404"
26/07/2012 14.00,"5,24424316","9,71544751","96,1076487"
26/07/2012 15.00,"6,01883451","10,98169437","89,2512327"
26/07/2012 16.00,"5,50915076","10,22777556","87,7904538"
26/07/2012 17.00,"6,68370001","11,44091088","86,13322725"
26/07/2012 18.00,"7,30506177","11,70840924","86,51530965"
26/07/2012 19.00,"10,24759918","13,96109705","82,64325405"
26/07/2012 20.00,"23,12022904","26,63198032","66,43754985"
26/07/2012 21.00,"20,96592128","24,29054512","58,1176617"
26/07/2012 22.00,"13,77449158","17,12962903","69,5434257"
26/07/2012 23.00,"17,12348769","20,75412904","72,5399157"
27/07/2012 0.00,"15,61585083","18,85703499","72,17269605"
27/07/2012 1.00,"11,32086214","14,41513395","70,7328447"
27/07/2012 2.00,"9,76713461","12,96623565","72,84165945"
27/07/2012 3.00,"8,79970658","11,92214981","75,62687895"
27/07/2012 4.00,"9,1366832","12,51284882","78,0280011"
27/07/2012 5.00,"11,47408982","14,84973729","84,21543375"
27/07/2012 6.00,"12,75771484","16,62377884","86,01915315"
27/07/2012 7.00,"15,74830846","20,6893696","82,5744066"
27/07/2012 8.00,"15,06331534","20,76254184","88,5289629"
27/07/2012 9.00,"14,52895722","20,48469","91,2297939"
27/07/2012 10.00,"10,46965121","15,61207654","98,57085525"
27/07/2012 11.00,"8,12380502","12,84705878","98,4372102"
27/07/2012 12.00,"9,34445259","14,79079798","96,5781495"
27/07/2012 13.00,"8,36274002","13,65408912","98,39198355"
27/07/2012 14.00,"2,15561366","5,9082865","104,541591"
27/07/2012 15.00,"4,73066084","8,81579798","106,4660877"
27/07/2012 16.00,"5,45461096","9,53603499","101,04489465"
27/07/2012 17.00,"7,73164044","11,68185347","101,8380468"
27/07/2012 18.00,"11,62927156","15,98968316","100,9598478"
27/07/2012 19.00,"17,40202594","22,4510864","96,2871987"
27/07/2012 20.00,"16,62678642","19,73076928","90,8909232"
27/07/2012 21.00,"25,91800128","29,55762712","77,1943305"
27/07/2012 22.00,"16,11515434","19,58956808","76,5685788"
27/07/2012 23.00,"13,5115304","16,90293466","81,8899221"
28/07/2012 0.00,"10,88453991","14,18908775","85,8071844"
28/07/2012 1.00,"9,27627832","12,4539076","85,90372245"
28/07/2012 2.00,"7,46283618","10,7420462","89,11152285"
28/07/2012 3.00,"6,52527551","9,88514325","90,33469725"
28/07/2012 4.00,"9,00487948","12,43706862","87,04725645"
28/07/2012 5.00,"10,84494048","14,16447458","83,99941515"
28/07/2012 6.00,"13,97836623","17,81813067","78,87517785"
28/07/2012 7.00,"15,2977055","20,39725424","80,27251575"
28/07/2012 8.00,"13,12131797","18,39717031","90,93076335"
28/07/2012 9.00,"13,48686369","18,96131547","97,8512787"
28/07/2012 10.00,"11,4279915","16,35498414","106,19474775"
28/07/2012 11.00,"11,40137072","16,3983789","111,023346"
28/07/2012 12.00,"12,13570682","17,65426271","110,6108598"
28/07/2012 13.00,"9,4275615","14,29595708","110,69048025"
28/07/2012 14.00,"2,39519682","6,30791553","106,60723395"
28/07/2012 15.00,"2,16275498","5,74830563","110,0775564"
28/07/2012 16.00,"2,06601351","6,03717824","106,9203891"
28/07/2012 17.00,"3,7768692","7,56509568","103,88673225"
28/07/2012 18.00,"6,44411494","10,11637097","99,72316725"
28/07/2012 19.00,"17,12608227","20,62524112","82,741827"
28/07/2012 20.00,"45,34057528","52,18748552","56,5502301"
28/07/2012 21.00,"66,0967884","71,99532752","35,8791174"
28/07/2012 22.00,"47,2786932","52,8131684","47,1752463"
28/07/2012 23.00,"26,53546256","30,04534008","59,261874"
29/07/2012 0.00,"29,7533012","33,22746256","62,3441091"
29/07/2012 1.00,"34,45668736","38,21990488","68,5747335"
29/07/2012 2.00,"24,45386816","27,96428104","81,0798723"
29/07/2012 3.00,"14,79581698","18,06490295","89,4800991"
29/07/2012 4.00,"35,99613416","39,55352488","51,3503823"
29/07/2012 5.00,"39,06399552","42,7978256","48,56111295"
29/07/2012 6.00,"23,54356496","27,17020832","64,5433971"
29/07/2012 7.00,"22,87935528","28,18190488","65,1252588"
29/07/2012 8.00,"17,90457602","23,49194096","81,85415175"
29/07/2012 9.00,"10,87609652","15,55313532","101,4965028"
29/07/2012 10.00,"7,34661526","11,39686796","114,97163055"
29/07/2012 11.00,"6,62136881","10,85150629","121,1935368"
29/07/2012 12.00,"7,48880879","11,48948906","125,20661895"
29/07/2012 13.00,"13,21610919","18,02539338","125,8802706"
29/07/2012 14.00,"3,12693834","7,03463231","124,229847"
29/07/2012 15.00,"4,51055522","8,25618617","127,1291805"
29/07/2012 16.00,"4,02034902","7,78855112","124,8522072"
29/07/2012 17.00,"5,27800526","8,93626736","118,3785918"
29/07/2012 18.00,"5,36111416","8,84623893","117,82304415"
29/07/2012 19.00,"9,07954499","12,33149371","105,81406185"
29/07/2012 20.00,"14,5867436","17,92953526","92,41651965"
29/07/2012 21.00,"15,07759606","18,37774057","98,4230457"
29/07/2012 22.00,"16,28980598","19,53645272","92,1323319"
29/07/2012 23.00,"13,46803622","17,06421186","86,00227545"
30/07/2012 0.00,"9,95023155","13,39630563","87,0074163"
30/07/2012 1.00,"8,73542706","12,05363231","82,5933192"
30/07/2012 2.00,"7,06872327","10,45835511","77,74245675"
30/07/2012 3.00,"8,04264445","11,2757485","75,981969"
30/07/2012 4.00,"10,64690508","13,63919273","73,60514595"
30/07/2012 5.00,"13,95759618","17,48456698","75,4027806"
30/07/2012 6.00,"19,13365168","23,23351504","71,1216702"
30/07/2012 7.00,"21,94763768","27,61323784","72,8308665"
30/07/2012 8.00,"18,11558816","24,57036632","81,71845185"
30/07/2012 9.00,"18,87069814","25,96291416","88,12934445"
30/07/2012 10.00,"13,04340014","18,51699535","109,1514375"
30/07/2012 11.00,"12,2577689","17,48456698","117,05748285"
30/07/2012 12.00,"11,23450283","16,57131547","120,26053515"
30/07/2012 13.00,"10,85662854","16,3297228","116,518773"
30/07/2012 14.00,"4,72222127","8,7762865","109,20679875"
30/07/2012 15.00,"5,59939907","9,68111946","106,91837415"
30/07/2012 16.00,"6,50579606","10,87223428","105,8126454"
30/07/2012 17.00,"7,68683846","12,15596829","106,23588465"
30/07/2012 18.00,"10,00087661","14,29595708","104,27563755"
30/07/2012 19.00,"17,4994213","21,14209296","98,6545854"
30/07/2012 20.00,"22,29240952","25,61638328","97,77971805"
30/07/2012 21.00,"35,7110932","39,05284856","81,7110504"
30/07/2012 22.00,"24,91550144","28,16831056","76,53077355"
30/07/2012 23.00,"15,73596841","19,25081904","90,16795515"
31/07/2012 0.00,"9,92101619","13,46042838","104,38632015"
31/07/2012 1.00,"8,55038178","11,88458283","106,88322225"
31/07/2012 2.00,"7,43426899","10,58724686","106,5788052"
31/07/2012 3.00,"6,56747909","9,88773401","99,58343745"
31/07/2012 4.00,"9,49638394","12,66764817","93,0557775"
31/07/2012 5.00,"13,22844733","16,44566266","91,64832495"
31/07/2012 6.00,"13,97642364","17,51047458","84,6792114"
31/07/2012 7.00,"17,82925278","23,05409296","80,54862375"
31/07/2012 8.00,"16,95337514","23,39802352","87,88228365"
31/07/2012 9.00,"15,27173481","21,241842","98,99614935"
31/07/2012 10.00,"14,53544655","19,98208256","107,9667267"
31/07/2012 11.00,"11,89872398","17,20540924","114,23248305"
31/07/2012 12.00,"14,28093832","20,38494096","112,2552984"
31/07/2012 13.00,"12,35906093","18,16788518","100,49271855"
31/07/2012 14.00,"3,66908785","7,63051285","99,9283929"
31/07/2012 15.00,"5,09101357","9,61181711","104,2675179"
31/07/2012 16.00,"4,64041253","9,02046993","102,1647081"
31/07/2012 17.00,"8,02446515","12,4577947","96,42559185"
31/07/2012 18.00,"7,07586459","10,87935839","98,51551395"
31/07/2012 19.00,"12,43567477","16,10238218","94,07915265"
31/07/2012 20.00,"16,61120362","19,95422472","85,5871359"
31/07/2012 21.00,"18,75513304","22,04627776","70,89418035"
31/07/2012 22.00,"9,90023658","13,38659076","77,42046375"
31/07/2012 23.00,"7,65567286","11,11576763","77,8551942"
01/08/2012 0.00,"4,9033718","7,98091553","77,7809403"
01/08/2012 1.00,"3,68661706","7,11624221","77,10860535"
01/08/2012 2.00,"3,49053573","6,90768316","75,03149115"
01/08/2012 3.00,"4,67287638","7,7794825","73,10292465"
01/08/2012 4.00,"8,93735338","12,21296501","70,4844273"
01/08/2012 5.00,"11,80716786","15,48642373","64,38744795"
01/08/2012 6.00,"11,8117146","15,24288846","62,1267339"
01/08/2012 7.00,"14,82957716","20,31304976","58,67931405"
01/08/2012 8.00,"14,9704667","21,0604888","62,03290905"
01/08/2012 9.00,"14,00757968","21,20364024","73,9953081"
01/08/2012 10.00,"8,06277207","12,66764817","91,8501591"
01/08/2012 11.00,"7,73553518","12,53486933","96,09482085"
01/08/2012 12.00,"7,38492218","12,01412274","100,66756035"
01/08/2012 13.00,"9,43210632","14,69105276","96,5038956"
01/08/2012 14.00,"5,17412056","9,44276763","99,60909315"
01/08/2012 15.00,"5,48902122","9,7692053","102,32069715"
01/08/2012 16.00,"5,06504096","9,27630891","102,66431595"
01/08/2012 17.00,"7,59723831","11,90142373","96,12115485"
01/08/2012 18.00,"9,98269731","14,26421979","94,45648695"
01/08/2012 19.00,"15,54963062","19,99697704","90,62293485"
01/08/2012 20.00,"24,14869384","27,7783964","78,6267804"
01/08/2012 21.00,"26,14654264","33,47877584","71,8223541"
01/08/2012 22.00,"9,47690639","12,70391881","69,45227415"
01/08/2012 23.00,"10,93973362","14,10229634","65,5140843"
02/08/2012 0.00,"13,75631611","16,74425014","71,7244794"
02/08/2012 1.00,"15,06786207","18,46258748","77,2854621"
02/08/2012 2.00,"6,29997499","9,44471022","83,59913835"
02/08/2012 3.00,"5,39682458","8,59363696","84,64747095"
02/08/2012 4.00,"6,57397033","9,9194713","84,88914525"
02/08/2012 5.00,"8,61985622","11,82628978","82,72764255"
02/08/2012 6.00,"15,34251131","19,19577256","76,86964425"
02/08/2012 7.00,"20,88865736","26,48236632","73,03405725"
02/08/2012 8.00,"14,27768218","19,62713888","86,8015323"
02/08/2012 9.00,,,"95,65671885"
02/08/2012 10.00,"14,31794317","20,46331384","94,6657425"
02/08/2012 11.00,"18,97718316","26,52834992","95,5601808"
02/08/2012 12.00,"15,37172476","21,70299728","102,14318205"
02/08/2012 13.00,"13,88941426","20,39207272","98,5620972"
02/08/2012 14.00,"3,47235452","7,234769","101,33245395"
02/08/2012 15.00,"3,86322277","7,98868972","101,9824449"
02/08/2012 16.00,"3,84244506","7,67714653","105,08293425"
02/08/2012 17.00,"4,45017235","8,25294915","104,3032683"
02/08/2012 18.00,"6,34477506","10,16235839","103,43717895"
02/08/2012 19.00,"11,27411182","15,49743302","95,46432105"
02/08/2012 20.00,"25,39531784","30,98126408","78,74422605"
02/08/2012 21.00,"26,2874188","30,2577824","69,2214327"
02/08/2012 22.00,"40,16257336","44,643766","44,7700743"
02/08/2012 23.00,"29,04427424","32,21058448","44,01335085"
03/08/2012 0.00,"20,16211648","23,55023784","59,7316965"
03/08/2012 1.00,"35,00143528","38,61760088","43,6900212"
03/08/2012 2.00,"20,61271752","23,95827776","44,134188"
03/08/2012 3.00,,,"20,35113465"
03/08/2012 4.00,"36,07469824","42,44290104","24,35210715"
03/08/2012 5.00,"40,19502","44,71047568",
03/08/2012 6.00,"36,28635664","41,5225216","36,67701765"
03/08/2012 7.00,"43,2648316","54,71868672","40,3492341"
03/08/2012 8.00,"54,45649416","84,80545984","27,7340511"
03/08/2012 9.00,"34,42292144","51,38565008","50,2102398"
03/08/2012 10.00,"17,46760371","23,78275616","93,80304465"
03/08/2012 11.00,"11,87794246","17,47549836","102,2187327"
03/08/2012 12.00,"9,70350516","14,59325014","110,7202257"
03/08/2012 13.00,"9,4665185","14,18649508","114,95132145"
03/08/2012 14.00,"6,19219364","10,19085675","125,4131613"
03/08/2012 15.00,"5,2247637","9,10013532","109,70092035"
03/08/2012 16.00,"4,43913438","8,42782641","109,2486339"
03/08/2012 17.00,"6,44671143","10,59307654","104,5112271"
03/08/2012 18.00,"10,97219173","15,04210361","110,2780938"
03/08/2012 19.00,"18,23635008","21,9303532","98,5283418"
03/08/2012 20.00,"16,18202462","19,83569984","93,2778609"
03/08/2012 21.00,"22,02620176","28,25186496","83,59778175"
03/08/2012 22.00,"29,13388968","34,1854128","61,41186555"
03/08/2012 23.00,"32,60038392","36,58252544","45,6975897"
04/08/2012 0.00,"26,05822736","29,89442592","56,38889445"
04/08/2012 1.00,"11,62992164","15,1366673","67,9726026"
04/08/2012 2.00,"7,85630093","11,31784882","70,11046455"
04/08/2012 3.00,"9,60936019","13,04072143","66,25395"
04/08/2012 4.00,"20,20366424","23,80866376","58,26347625"
04/08/2012 5.00,"19,02977272","22,31636688","70,30621395"
04/08/2012 6.00,"33,32694392","38,54245928","41,31048495"
04/08/2012 7.00,"39,88726448","50,88174248","38,23702785"
04/08/2012 8.00,"42,0402912","54,41555824","58,87438515"
04/08/2012 9.00,"21,36457328","28,82183216","82,7654478"
04/08/2012 10.00,"16,49628286","22,20562384","101,3709375"
04/08/2012 11.00,"11,87989652","17,19116102","100,8032403"
04/08/2012 12.00,"7,56022773","12,27514325","103,6586439"
04/08/2012 13.00,"8,45234207","13,0931848","109,04472495"
04/08/2012 14.00,"3,90607451","7,85785347","115,38950325"
04/08/2012 15.00,"2,17184462","5,97435183","119,395164"
04/08/2012 16.00,"2,73736834","5,87784554","128,45759115"
04/08/2012 17.00,"4,5475639","8,42329306","124,698273"
