"NetC","Provincia di TARANTO","","","","",""
"41606.75","126.583551","100.517577","87.973638","1.328454","3.964849","37.597641"
"41606.7916667","114.233353","83.807052","89.982753","1.256209","3.023063",""
"41606.8333333","96.502884","65.623883","83.956741","1.168209","3.611425","49.316391"
"41606.875","83.667072","59.168081","69.302463","1.325834","3.698766",""
"41606.9166667","70.206554","53.037091","52.954464","1.512229","5.620932","53.71093"
"41606.9583333","73.055488","59.371092","48.687069","1.783319","5.777332",""
"41607.0","53.203825","37.866115","43.699334","1.973943","8.276354","96.191391"
"41607.0416667","45.804752","31.561719","39.215196","1.896702","6.72657",""
"41607.0833333","40.474534","26.374736","36.97506","1.589833","3.028478","128.906204"
"41607.125","24.650727","10.63364","30.850408","1.247425","9.52417",""
"41607.1666667","16.386796","4.208286","24.897068","0.717212","20.258228","146.972504"
"41607.2083333","10.041809","1.449004","16.990439","0.667812","21.485053",""
"41607.25","13.777988","4.607547","19.292864","0.613376","22.109309","114.257698"
"41607.2916667","35.64897","23.82861","31.648608","0.829105","13.007629",""
"41607.3333333","73.440092","62.002634","45.385277","1.122315","6.147684","75.195313"
"41607.375","85.636926","68.70122","58.444466","1.479994","6.553918",""
"41607.4166667","60.518145","43.920972","48.404132","1.084883","14.870886","73.24218"
"41607.4583333","50.701517","35.007853","43.296992","0.928991","22.665853",""
"41607.5","39.433296","25.063615","36.994541","0.799448","44.221331","45.410141"
"41607.5416667","53.671194","36.017849","47.429435","0.875845","37.541489",""
"41607.5833333","60.067066","41.231044","51.668282","0.859969","38.111563","31.73827"
"41607.625","44.815748","26.930486","44.428741","0.797556","32.428347",""
"41607.6666667","61.815764","39.331189","57.929202","0.970654","25.101889","26.85545"
"41607.7083333","69.920291","44.423428","65.622996","1.121953","17.651565",""
"41607.75","78.530177","53.965872","67.455589","1.33204","8.008915","40.039051"
"41607.7916667","85.385271","62.022099","68.210961","1.343442","5.070484",""
"41607.8333333","113.264772","94.709702","71.401117","1.476046","3.503773","60.546871"
"41607.875","103.821902","92.850447","56.186183","1.836344","4.887002",""
"41607.9166667","91.214039","82.060318","48.618279","1.935906","4.169999","73.730461"
"41607.9583333","60.429275","50.746426","37.761579","1.840212","5.876185",""
"41608.0","42.897479","32.74935","31.830305","1.615016","3.048791","110.839699"
"41608.0416667","35.357966","23.470808","31.640808","1.559169","2.263403",""
"41608.0833333","","","","1.496192","3.459087","138.183502"
"41608.125","19.49349","3.891924","31.326723","","16.276464",""
"41608.1666667","8.276155","0.92963","14.408972","0.456721","","118.164001"
"41608.2083333","19.010525","9.831742","21.288973","0.273556","52.269519",""
"41608.25","123.098344","103.554247","76.645827","0.338711","10.436156","76.660141"
"41608.2916667","72.418544","52.406061","58.155044","0.458454","13.224967",""
"41608.3333333","53.043086","32.737491","51.260739","0.487604","31.192044","44.921871"
"41608.375","35.663904","19.073899","38.972487","0.513368","43.206414",""
"41608.4166667","29.254478","15.538929","32.13271","0.50744","49.513205","29.785151"
"41608.4583333","24.813533","11.664772","29.579787","0.449866","49.814513",""
"41608.5","38.900155","19.541674","44.446906","0.496917","36.747303","23.4375"
"41608.5416667","79.336029","52.939812","70.571786","0.727938","18.912921",""
"41608.5833333","85.894685","61.461276","70.046158","0.685765","20.834403","26.36718"
"41608.625","61.30635","39.418305","56.820833","0.484217","18.708454",""
"41608.6666667","50.021857","29.960446","49.740947","0.534896","21.292775","39.0625"
"41608.7083333","48.30775","30.161774","46.152333","0.506674","28.598904",""
"41608.75","48.632655","29.661852","47.541036","0.563562","33.027545","62.988281"
"41608.7916667","40.167925","23.805779","40.330064","0.430192","42.577429",""
"41608.8333333","37.40107","21.663145","38.323552","0.468614","44.274139","51.757801"
"41608.875","47.210223","26.416186","49.799337","0.480952","38.200262",""
"41608.9166667","28.238345","14.424897","31.897798","0.388905","45.700024","38.08593"
"41608.9583333","19.48737","8.404731","24.390885","0.384753","47.952599",""
"41609.0","15.589095","6.808543","19.381103","0.310004","48.78537","23.92577"
"41609.0416667","15.743753","6.382216","20.331155","0.411242","47.142826",""
"41609.0833333","21.920505","8.189029","29.377324","0.363223","34.406688","17.08984"
"41609.125","10.332813","2.847254","15.401844","0.245133","53.07183",""
"41609.1666667","5.851848","1.323813","9.165574","0.273273","60.352902","9.277344"
"41609.2083333","4.965965","0.988841","7.984508","0.228763","60.302807",""
"41609.25","4.141809","0.699548","6.851467","0.22707","57.933105","7.8125"
"41609.2916667","6.134705","1.61649","9.257722","0.261299","56.644674",""
"41609.3333333","7.79387","1.964995","11.897584","0.263236","51.548445","5.371094"
"41609.375","15.368639","6.910048","18.803571","0.297223","45.387228",""
"41609.4166667","21.52912","10.274986","25.427898","0.403218","37.769639","19.53125"
"41609.4583333","30.434756","15.982175","33.710931","0.429102","30.359253",""
"41609.5","32.328611","18.480078","33.501967","0.526914","28.495323","28.320311"
"41609.5416667","38.262522","23.19082","37.62789","0.515584","27.95434",""
"41609.5833333","22.543205","11.135248","26.048284","0.340041","39.885457","44.43359"
"41609.625","13.662672","5.35531","17.924906","0.287022","47.094767",""
"41609.6666667","23.23644","11.937153","26.144324","0.363868","38.22869","40.039051"
"41609.7083333","13.782059","5.697048","17.628988","0.290852","54.494324",""
"41609.75","10.501708","3.707522","14.405075","0.247632","63.916948","89.84375"
"41609.7916667","12.962648","4.792795","17.448591","0.242149","63.47346",""
"41609.8333333","14.044563","5.400986","18.585528","0.254809","61.471417","69.824211"
"41609.875","11.889544","4.144846","16.38953","0.235819","66.143112",""
"41609.9166667","7.318371","1.911705","11.069545","0.183608","71.816172","70.3125"
"41609.9583333","5.307158","1.381333","8.035127","0.187841","73.193975",""
"41610.0","4.56847","1.256142","6.813829","0.180746","75.242765","86.914063"
"41610.0416667","3.538104","0.560822","5.909212","0.182318","76.477707",""
"41610.0833333","","","","0.170665","74.810126","85.449211"
"41610.125","4.82284","0.275759","8.804763","","74.716001",""
"41610.1666667","4.261192","0.187787","7.865106","0.151154","","96.191391"
"41610.2083333","4.641049","0.740151","7.744402","0.153437","70.459351",""
"41610.25","12.675035","5.077013","16.462206","0.196938","63.503944","80.07811"
"41610.2916667","24.184734","12.832091","26.585595","0.244681","54.968953",""
"41610.3333333","23.622396","13.03595","25.19687","0.350775","52.00546","101.074203"
"41610.375","29.110678","15.050005","32.607726","0.425812","43.714221",""
"41610.4166667","27.153727","14.244718","30.098932","0.389514","44.498932","79.101563"
"41610.4583333","26.063657","12.211219","31.133345","0.351976","40.14409",""
"41610.5","28.442529","15.604073","30.479211","0.416848","47.488141","51.757801"
"41610.5416667","42.152008","24.874145","42.487125","0.469594","42.374998",""
"41610.5833333","42.24629","25.968711","40.988079","0.504771","44.44477","25.878901"
"41610.625","42.580028","23.300793","45.720127","0.467193","34.759445",""
"41610.6666667","58.208467","36.492395","55.382782","0.537868","22.123532","13.18359"
"41610.7083333","59.95242","40.325111","52.838961","0.610343","19.189839",""
"41610.75","59.307333","40.735363","50.97522","0.742009","18.769388","166.992004"
"41610.7916667","69.310494","47.294371","60.051235","0.56216","19.911587",""
"41610.8333333","53.796011","34.736333","49.634507","0.694545","17.869576","113.281097"
"41610.875","55.816709","35.544152","52.261402","0.737166","12.912163",""
"41610.9166667","34.708152","18.431021","38.130174","0.533305","20.258907","85.9375"
"41610.9583333","15.472418","5.556631","21.078728","0.305953","37.112906",""
"41611.0","13.820039","5.213199","18.444057","0.277259","40.798806","76.660141"
"41611.0416667","15.377459","5.882297","20.397349","0.260529","38.234793",""
"41611.0833333","10.041809","3.415691","13.972882","0.211904","45.359477","66.40625"
"41611.125","9.056897","2.568958","13.387544","0.193497","49.337167",""
"41611.1666667","4.877105","0.806131","8.094828","0.153155","57.665674","62.011711"
"41611.2083333","3.137219","0.651333","5.003297","0.155277","60.459872",""
"41611.25","13.371669","7.608751","13.910591","0.218629","51.02035","63.96484"
"41611.2916667","29.278225","19.234613","26.507718","0.379349","42.240954",""
"41611.3333333","51.775295","37.593733","41.383938","0.508653","36.776409","55.175781"
"41611.375","55.691225","39.034278","46.666277","0.576966","32.944254",""
"41611.4166667","36.344249","24.511243","31.931527","0.460269","40.707398","56.15234"
"41611.4583333","44.488815","30.920537","37.681101","0.465511","37.878646",""
"41611.5","36.970337","24.007107","33.902989","0.424491","39.510355","64.45311"
"41611.5416667","56.672078","39.693232","47.531955","0.568363","29.582657",""
"41611.5833333","87.173985","67.576202","63.111621","0.714956","16.669158","33.203121"
"41611.625","61.041115","44.606983","48.352205","0.584011","17.651565",""
"41611.6666667","46.447105","29.858106","43.058199","0.539349","30.613156","107.4217"
"41611.7083333","59.44708","37.526918","56.165399","0.694306","19.65701",""
"41611.75","64.546671","42.840769","57.769569","0.769663","14.105143","53.71093"
"41611.7916667","74.176742","52.987186","60.627492","0.795436","11.753044",""
"41611.8333333","59.503369","39.388715","53.416517","0.750654","21.053774","69.824211"
"41611.875","55.816709","36.231012","51.207528","0.656366","26.559615",""
"41611.9166667","27.78591","14.212582","31.35787","0.442299","40.543548","67.382813"
"41611.9583333","22.480798","9.527222","28.396143","0.373386","42.837417",""
"41612.0","17.679665","6.812772","23.374658","0.347213","45.140087","52.734371"
"41612.0416667","9.836286","2.952991","14.289563","0.295547","50.636451",""
"41612.0833333","","","","0.309514","50.251197","46.386711"
"41612.125","9.2821","1.904092","14.838567","","47.176685",""
"41612.1666667","6.519989","0.6784","11.434247","0.297098","","48.828121"
"41612.2083333","6.174727","1.040441","10.218142","0.274427","47.143527",""
"41612.25","11.322478","3.358171","16.51152","0.27729","34.508932","39.550781"
"41612.2916667","22.285429","11.080265","25.639461","0.412065","27.16827",""
"41612.3333333","51.688489","36.817212","42.409268","0.604239","19.64347","76.660141"
"41612.375","60.207463","44.216187","47.356738","0.76257","22.228469",""
"41612.4166667","36.499583","22.16222","35.832943","0.475598","34.631485","64.941391"
"41612.4583333","31.871435","19.172013","31.565533","0.370797","42.767695",""
"41612.5","27.405383","15.807071","28.18328","0.354541","51.312837","32.226551"
"41612.5416667","35.008641","22.232425","32.872499","0.429409","51.427928",""
"41612.5833333","34.32082","21.458438","32.743995","0.415734","52.840948",""
"41612.625","19.920133","9.643955","23.317566","0.338324","61.122054",""
"41612.6666667","25.839819","12.367709","30.464928","0.357364","54.757025","35.15625"
"41612.7083333","41.300038","22.20367","44.954387","0.50327","33.262476",""
"41612.75","45.194269","25.585522","47.216572","0.578865","29.220446","42.480461"
"41612.7916667","55.761777","34.867441","53.194573","0.662611","24.510152",""
"41612.8333333","63.036729","41.445054","57.021994","0.761803","18.168156","51.757801"
"41612.875","38.462632","19.349649","43.904393","0.601497","18.972502",""
"41612.9166667","20.186054","6.690966","28.357196","0.418437","24.995595","60.546871"
"41612.9583333","16.113432","5.148912","22.930787","0.39246","31.712699",""
"41613.0","12.008931","2.690767","18.848989","0.403633","32.330851","72.753891"
"41613.0416667","15.038979","3.706676","23.087838","0.364706","29.308465",""
"41613.0833333","27.623122","12.533496","33.622652","0.404642","13.660986","81.05468"
"41613.125","21.20624","8.590826","27.39418","0.367852","21.066642",""
"41613.1666667","24.196264","11.402545","28.801067","0.345908","19.537848","61.52343"
"41613.2083333","28.334004","19.233752","24.702388","0.301858","21.240646",""
"41613.25","17.384602","7.924267","21.104694","0.373379","31.292912","65.917961"
"41613.2916667","59.721797","43.210421","47.970646","0.855391","14.880369",""
"41613.3333333","98.139671","85.542827","56.526212","1.172617","9.564794","57.61718"
"41613.375","85.561618","67.852798","59.602162","1.161928","10.220184",""
"41613.4166667","51.425971","34.239802","45.861595","0.647483","20.826962","71.777344"
"41613.4583333","38.750368","23.840108","37.565062","0.428886","28.809995",""
"41613.5","35.46515","21.717279","34.536378","0.515816","29.873809","35.644531"
"41613.5416667","45.218685","29.769282","40.844029","0.521786","28.659832",""
"41613.5833333","49.499537","34.01225","42.524771","0.593066","33.198835","18.066401"
"41613.625","39.111793","23.848075","38.244379","0.464788","39.626824",""
"41613.6666667","37.888785","20.792727","40.592236","0.531104","33.18936","22.9492"
"41613.7083333","63.919231","41.622691","58.437963","0.837319","14.264242",""
"41613.75","76.057714","54.187497","62.384811","0.903676","9.574272","28.80859"
"41613.7916667","103.20802","80.122394","74.540675","1.238652","4.180832",""
"41613.8333333","73.191815","55.323518","55.158252","1.038167","5.333184","42.480461"
"41613.875","93.772662","80.288182","56.232892","1.092947","3.146963",""
"41613.9166667","74.007841","64.220561","43.068582","1.0587","1.422497","58.59375"
"41613.9583333","71.624916","60.53418","44.165267","1.04571","2.675732",""
"41614.0","42.857459","32.690978","31.843288","0.852124","1.133395","70.3125"
"41614.0416667","35.72291","24.254947","31.135945","0.803959","5.06507",""
"41614.0833333","","","","0.425013","30.615848","68.847641"
"41614.125","13.338439","2.75167","21.299374","","28.426935",""
