NetC,Provincia di TARANTO,,,
Stat,STATTE sc.elementare,,,
Parm,SO2,NO2,PM10,O3



26/08/2010 6.00,"1,457497","7,086383","21,200001","110,080052"
26/08/2010 7.00,"1,385255","8,135063","21,200001","100,453696"
26/08/2010 8.00,"1,255218","7,148679","21,200001","99,489552"
26/08/2010 9.00,"1,298564","8,088339","21,200001","103,38389"
26/08/2010 10.00,"1,462916","8,359594","21,200001","112,501162"
26/08/2010 11.00,"1,401509","7,795019","21,200001","118,657036"
26/08/2010 12.00,"1,567668","6,717787","21,200001","115,714468"
26/08/2010 13.00,"1,396091","5,336851","21,200001","118,160021"
26/08/2010 14.00,"1,349133","5,316085","21,200001","124,21028"
26/08/2010 15.00,"1,515291","4,620424","21,200001","116,681366"
26/08/2010 16.00,"1,412345","5,217446","21,200001","123,256927"
26/08/2010 17.00,"1,739244","6,581509","21,200001","124,41744"
26/08/2010 18.00,"1,49723","9,736636","21,200001","120,524358"
26/08/2010 19.00,"1,701317","9,230467","21,200001","109,633174"
26/08/2010 20.00,"1,706734","13,804163","21,200001","98,826039"
26/08/2010 21.00,"1,744662","16,51152","21,200001","96,181445"
26/08/2010 22.00,"1,64894","11,16689","21,200001","102,663536"
26/08/2010 23.00,"1,383448","9,129234","21,200001","104,38598"
27/08/2010 0.00,"1,294951","6,791766","21,200001","106,536375"
27/08/2010 1.00,"1,491813","5,586042","28,9","107,186304"
27/08/2010 2.00,"1,369","4,748915","28,9","112,797759"
27/08/2010 3.00,"1,43763","4,349169","28,9","114,207426"
27/08/2010 4.00,"1,462916","4,831978","28,9","115,48564"
27/08/2010 5.00,"1,370806","5,32517","28,9","114,078728"
27/08/2010 6.00,"1,439436","9,6977","28,9","107,328449"
27/08/2010 7.00,"1,583922","18,248078","28,9","76,927279"
27/08/2010 8.00,"1,786202","14,340189","28,9","71,196662"
27/08/2010 9.00,"1,65797","11,246056","28,9","105,098199"
27/08/2010 10.00,"1,623656","14,159782","28,9","111,191806"
27/08/2010 11.00,"1,536965","14,336293","28,9","122,244062"
27/08/2010 12.00,"1,547801","14,273992","28,9","128,166939"
27/08/2010 13.00,"1,831353","32,124927","28,9","126,600286"
27/08/2010 14.00,"2,68743","33,278721","28,9","123,552086"
27/08/2010 15.00,"2,458059","24,375322","28,9","127,709285"
27/08/2010 16.00,"3,343033","33,835515","28,9","117,686089"
27/08/2010 17.00,"2,770509","34,6402","28,9","105,429986"
27/08/2010 18.00,"2,738","19,695186","28,9","105,500389"
27/08/2010 19.00,"2,033633","18,180587","28,9","86,320797"
27/08/2010 20.00,"1,795232","17,217569","28,9","71,643524"
27/08/2010 21.00,"1,647134","22,041745","28,9","70,290752"
27/08/2010 22.00,"1,473752","24,16766","28,9","78,892119"
27/08/2010 23.00,"1,596565","27,644671","28,9","76,026795"
28/08/2010 0.00,"1,540576","39,582492","28,9","64,37464"
28/08/2010 1.00,,"18,381757","22,9","81,092537"
28/08/2010 2.00,"1,542382",,"22,9","85,738516"
28/08/2010 3.00,"1,499037","8,397232","22,9","96,169253"
28/08/2010 4.00,"1,202841","6,471191","22,9","94,151635"
28/08/2010 5.00,"1,356358","8,14934","22,9","83,906385"
28/08/2010 6.00,"1,417764","19,356456","22,9","72,103926"
28/08/2010 7.00,"1,303981","16,190955","22,9","64,994805"
28/08/2010 8.00,"1,332878","14,595867","22,9","59,594602"
28/08/2010 9.00,"1,502649","20,506371","22,9","81,295672"
28/08/2010 10.00,"1,316623","10,52574","22,9","94,205798"
28/08/2010 11.00,"1,441242","11,419976","22,9","104,008211"
28/08/2010 12.00,"1,410539","12,868394","22,9","107,895882"
28/08/2010 13.00,"1,388867","8,918977","22,9","104,469914"
28/08/2010 14.00,"1,68145","11,140931","22,9","108,900605"
28/08/2010 15.00,"1,75008","18,881437","22,9","109,656173"
28/08/2010 16.00,"1,540576","19,051461","22,9","100,226186"
28/08/2010 17.00,"1,795232","38,934859","22,9","79,146677"
28/08/2010 18.00,"1,777171","37,57858","22,9","76,602295"
28/08/2010 19.00,"1,468333","14,248032","22,9","81,716797"
28/08/2010 20.00,"1,562249","18,610184","22,9","74,836541"
28/08/2010 21.00,"1,311206","8,527018","22,9","77,979421"
28/08/2010 22.00,"1,392478","8,486784","22,9","78,173058"
28/08/2010 23.00,"1,415958","5,939062","22,9","81,011305"
29/08/2010 0.00,"1,372612","7,116232","22,9","72,84597"
29/08/2010 1.00,"1,477364","9,744424","17,79999","65,736888"
29/08/2010 2.00,"1,372612","6,681445","17,79999","72,609023"
29/08/2010 3.00,"1,197424","6,19604","17,79999","69,73287"
29/08/2010 4.00,"1,190199","7,018893","17,79999","66,504663"
29/08/2010 5.00,"1,43763","6,401104","17,79999","74,927256"
29/08/2010 6.00,"1,338297","6,603574","17,79999","73,856157"
29/08/2010 7.00,"1,435824","8,005276","17,79999","74,022701"
29/08/2010 8.00,"1,423182","6,346595","17,79999","82,943603"
29/08/2010 9.00,"1,374418","6,358276","17,79999","90,643125"
29/08/2010 10.00,"1,46111","5,637956","17,79999","99,828067"
29/08/2010 11.00,"1,452079","6,268721","17,79999","108,593239"
29/08/2010 12.00,"1,401509","5,876765","17,79999","106,74078"
29/08/2010 13.00,"1,35997","4,808617","17,79999","106,751655"
29/08/2010 14.00,"1,327461","4,22717","17,79999","106,893793"
29/08/2010 15.00,"1,35997","3,753447","17,79999","110,790932"
29/08/2010 16.00,"1,52071","3,482192","17,79999","112,289952"
29/08/2010 17.00,"1,500843","4,255722","17,79999","114,27378"
29/08/2010 18.00,"1,345521","5,504275","17,79999","113,516797"
29/08/2010 19.00,"1,578504","6,638615","17,79999","110,312928"
29/08/2010 20.00,"1,435824","9,077317","17,79999","103,696751"
29/08/2010 21.00,"1,473752","6,708701","17,79999","102,766503"
29/08/2010 22.00,"1,522516","4,743723","17,79999","100,770544"
29/08/2010 23.00,"1,493619","4,524381","17,79999","99,151022"
30/08/2010 0.00,"1,538771","5,088956","17,79999","96,687896"
30/08/2010 1.00,,"7,552317","24,1","81,444621"
30/08/2010 2.00,"1,385255",,"24,1","75,119531"
30/08/2010 3.00,"1,630879","8,745064","24,1","73,554172"
30/08/2010 4.00,"1,69048","10,066296","24,1","70,187853"
30/08/2010 5.00,"1,484588","15,504375","24,1","63,395595"
30/08/2010 6.00,"1,643522","23,064475","24,1","63,16541"
30/08/2010 7.00,"1,945136","38,315773","24,1","49,395401"
30/08/2010 8.00,"1,727194","38,990305","24,1","59,253058"
30/08/2010 9.00,"1,957778","61,702128","24,1","48,772523"
30/08/2010 10.00,"2,483344","25,436979","24,1","78,246193"
30/08/2010 11.00,"2,188955","10,868378","24,1","99,121236"
30/08/2010 12.00,"1,807874","8,859275","24,1","102,693345"
30/08/2010 13.00,"1,862057","14,177948","24,1","101,569483"
30/08/2010 14.00,"1,553219","11,007251","24,1","105,079265"
30/08/2010 15.00,"1,721183","21,623839","24,1","105,44902"
30/08/2010 16.00,"1,692286","28,141751","24,1","95,937716"
30/08/2010 17.00,"1,564055","35,917302","24,1","83,636926"
30/08/2010 18.00,"1,760917","40,008196","24,1","73,663859"
30/08/2010 19.00,"1,670614","19,469379","24,1","84,014718"
30/08/2010 20.00,"1,721183","6,957892","24,1","90,582174"
30/08/2010 21.00,"1,35997","7,754787","24,1","82,694449"
30/08/2010 22.00,"1,329267","9,975444","24,1","72,927226"
30/08/2010 23.00,"1,347327","5,58734","24,1","96,112373"
31/08/2010 0.00,"1,350939","5,332956","24,1","98,241064"
31/08/2010 1.00,"1,466527","6,350488","17,4","94,361505"
31/08/2010 2.00,"1,450272","5,868978","17,4","94,659418"
31/08/2010 3.00,"1,363581","5,553595","17,4","90,119078"
31/08/2010 4.00,"1,480976","5,277147","17,4","89,314713"
31/08/2010 5.00,"1,439436","5,279743","17,4","93,733197"
31/08/2010 6.00,"1,490007","6,469892","17,4","86,62005"
31/08/2010 7.00,"1,502649","12,832061","17,4","72,974623"
31/08/2010 8.00,"1,58934","11,452422","17,4","79,049181"
31/08/2010 9.00,"1,650747","8,288212","17,4","86,517128"
31/08/2010 10.00,"1,654359","8,61917","17,4","95,295847"
31/08/2010 11.00,"1,643522","7,857318","17,4","102,217997"
31/08/2010 12.00,"1,64894","6,617851","17,4","107,500397"
31/08/2010 13.00,"1,587534","5,840424","17,4","107,780715"
31/08/2010 14.00,"1,611013","4,053255","17,4","108,632516"
31/08/2010 15.00,"1,573085","3,855978","17,4","108,337258"
31/08/2010 16.00,"1,827741","4,506213","17,4","109,006221"
31/08/2010 17.00,"1,840383","4,852744","17,4","109,535694"
31/08/2010 18.00,"1,881923","4,620424","17,4","107,176844"
31/08/2010 19.00,"1,856638","5,69636","17,4","105,35144"
31/08/2010 20.00,"1,863863","6,427063","17,4","96,847675"
31/08/2010 21.00,"1,995706","6,491957","17,4","88,645811"
31/08/2010 22.00,"1,853026","6,979956","17,4","88,866518"
31/08/2010 23.00,"1,948748","6,382935","17,4","86,988367"
01/09/2010 0.00,"2,060724","4,43483","17,4","90,23012"
01/09/2010 1.00,,"4,755404","9,9","89,020871"
01/09/2010 2.00,"1,769947",,"9,9","79,370101"
01/09/2010 3.00,"2,037245","6,547764","9,9","79,594894"
01/09/2010 4.00,"2,071561","8,327148","9,9","71,735594"
01/09/2010 5.00,"2,248555","7,077296","9,9","77,605701"
01/09/2010 6.00,"2,067948","8,351807","9,9","78,534609"
01/09/2010 7.00,"2,147416","11,932637","9,9","75,28609"
01/09/2010 8.00,"2,120324","9,900168","9,9","82,798725"
01/09/2010 9.00,"2,203404","8,911189","9,9","88,471109"
01/09/2010 10.00,"2,243137","6,589297","9,9","94,139443"
01/09/2010 11.00,"2,429161","7,072106","9,9","97,672329"
01/09/2010 12.00,"2,286482","5,148658","9,9","99,876819"
01/09/2010 13.00,"2,143803","4,481552","9,9","102,591816"
01/09/2010 14.00,"2,439998","3,878041","9,9","103,907983"
01/09/2010 15.00,"2,279259","3,827424","9,9","110,635256"
01/09/2010 16.00,"2,300931","4,469872","9,9","114,178941"
01/09/2010 17.00,"2,219658","5,544509","9,9","116,81944"
01/09/2010 18.00,"2,311767","7,72104","9,9","112,679936"
01/09/2010 19.00,"2,210627","10,549102","9,9","96,158423"
01/09/2010 20.00,"2,304543","14,947591","9,9","94,635043"
01/09/2010 21.00,"2,28287","17,884678","9,9","85,466318"
01/09/2010 22.00,"2,286482","13,939143","9,9","81,329507"
01/09/2010 23.00,"2,331634","11,593882","9,9","84,461581"
02/09/2010 0.00,"2,174507","10,791804","9,9","85,310611"
02/09/2010 1.00,"2,208821","8,350509","17,79999","96,11509"
02/09/2010 2.00,"2,221464","5,344638","17,79999","101,890373"
02/09/2010 3.00,"2,302737","5,001998","17,79999","104,226239"
02/09/2010 4.00,"2,259391","7,039657","17,79999","103,503137"
02/09/2010 5.00,"2,210627","7,151275","17,79999","102,394115"
02/09/2010 6.00,"2,261198","15,547209","17,79999","93,18208"
02/09/2010 7.00,"2,165476","33,400727","17,79999","77,902237"
02/09/2010 8.00,"2,461671","29,10995","17,79999","67,961689"
02/09/2010 9.00,"4,441122","67,571092","17,79999","63,345501"
02/09/2010 10.00,"7,012963","51,155615","17,79999","88,312685"
02/09/2010 11.00,"5,185222","24,47008","17,79999","108,153096"
02/09/2010 12.00,"3,090183","9,36804","17,79999","119,660457"
02/09/2010 13.00,"2,691042","10,838523","17,79999","122,657051"
02/09/2010 14.00,"2,842752","17,330486","17,79999","120,162761"
02/09/2010 15.00,"2,71452","19,296764","17,79999","121,343624"
02/09/2010 16.00,"2,58629","24,720553","17,79999","113,810624"
02/09/2010 17.00,"2,524883","15,845713","17,79999","112,638003"
02/09/2010 18.00,"2,32441","19,687404","17,79999","102,694677"
02/09/2010 19.00,"2,199791","17,836656","17,79999","98,220752"
02/09/2010 20.00,"2,194373","24,643977","17,79999","88,36821"
02/09/2010 21.00,"2,268422","15,377188","17,79999","92,087967"
02/09/2010 22.00,"1,959584","10,933272","17,79999","97,435359"
02/09/2010 23.00,"1,979451","9,377127","17,79999","94,320889"
03/09/2010 0.00,"2,086009","6,835893","17,79999","98,804372"
03/09/2010 1.00,,"7,166849","11,3","98,844988"
03/09/2010 2.00,"1,894566",,"11,3","94,931594"
03/09/2010 3.00,"1,91082","6,870934","11,3","91,337764"
03/09/2010 4.00,"2,024603","7,214871","11,3","87,245642"
03/09/2010 5.00,"1,843996","7,098063","11,3","88,280189"
03/09/2010 6.00,"1,85122","8,970891","11,3","87,840091"
03/09/2010 7.00,"1,719377","11,269422","11,3","89,544917"
03/09/2010 8.00,"1,838577","13,474504","11,3","91,722337"
03/09/2010 9.00,"1,85122","13,349909","11,3","87,532703"
03/09/2010 10.00,"1,683256","16,636124","11,3","77,670693"
03/09/2010 11.00,"1,699511","14,048165","11,3","88,036438"
03/09/2010 12.00,"1,35997","11,997523","11,3","101,224188"
03/09/2010 13.00,"2,105875","11,368058","11,3",
03/09/2010 14.00,"1,450272","8,491978","11,3","112,216794"
03/09/2010 15.00,"1,52974","9,849551","11,3","107,899954"
03/09/2010 16.00,"1,439436","8,52053","11,3","108,911396"
03/09/2010 17.00,"1,726601","14,187032","11,3","96,440074"
03/09/2010 18.00,"1,526127","13,060479","11,3","104,532197"
03/09/2010 19.00,"1,499037","18,398631","11,3","98,008142"
03/09/2010 20.00,"1,596565","20,483006","11,3","90,037823"
03/09/2010 21.00,"1,591146","20,388266","11,3","88,817759"
03/09/2010 22.00,"1,509873","7,588659","11,3","105,572231"
03/09/2010 23.00,"1,527934","5,772936","11,3","105,796986"
04/09/2010 0.00,"1,490007","4,91504","11,3","106,480812"
04/09/2010 1.00,"1,491813","4,624317","12,1","107,029219"
04/09/2010 2.00,"1,656165","4,783956","12,1","108,6961"
04/09/2010 3.00,"1,417764","5,487404","12,1","110,181574"
04/09/2010 4.00,"1,408733","5,366701","12,1","111,037354"
04/09/2010 5.00,"1,464722","5,353722","12,1","109,105117"
04/09/2010 6.00,"1,536965","7,356337","12,1","86,205684"
04/09/2010 7.00,"1,620043","10,04553","12,1","81,822413"
04/09/2010 8.00,"1,652553","14,153291","12,1","84,248986"
04/09/2010 9.00,"1,396091","10,751563","12,1","100,903253"
04/09/2010 10.00,"1,614625","9,731445","12,1","101,772572"
04/09/2010 11.00,"1,63991","9,904062","12,1","105,665632"
04/09/2010 12.00,"1,52071","9,170764","12,1","109,375877"
04/09/2010 13.00,"3,294268","8,171402","12,1",
04/09/2010 14.00,"1,636298","7,065614","12,1","111,175527"
04/09/2010 15.00,"1,58934","7,209679","12,1","115,191821"
04/09/2010 16.00,"1,52071","7,727529","12,1","118,935932"
04/09/2010 17.00,"1,49723","8,925466","12,1","116,464746"
04/09/2010 18.00,"1,540576","11,804145","12,1","110,491702"
04/09/2010 19.00,"1,607401","18,845102","12,1","98,006788"
04/09/2010 20.00,"1,77356","24,07682","12,1","92,735225"
04/09/2010 21.00,"1,650747","27,0087","12,1","68,546664"
04/09/2010 22.00,"1,762722","16,685439","12,1","70,057853"
04/09/2010 23.00,"1,728408","12,75159","12,1","79,892808"
05/09/2010 0.00,"1,742856","19,612129","12,1","65,359074"
05/09/2010 1.00,,"11,854761","18,29999","65,46469"
05/09/2010 2.00,"1,574892",,"18,29999","69,709848"
05/09/2010 3.00,"1,540576","11,209714","18,29999","65,072012"
05/09/2010 4.00,"1,712153","8,750254","18,29999","75,741074"
05/09/2010 5.00,"1,535158","7,33817","18,29999","85,261852"
05/09/2010 6.00,"1,670614","7,223956","18,29999","88,476535"
05/09/2010 7.00,"1,677837","12,974822","18,29999","58,390797"
05/09/2010 8.00,"1,611013","17,778248","18,29999","49,430614"
05/09/2010 9.00,"1,695898","13,560162","18,29999","64,978565"
05/09/2010 10.00,"1,791619","7,340764","18,29999","96,021666"
05/09/2010 11.00,"1,694092","17,957356","18,29999","88,269351"
05/09/2010 12.00,"1,894566","44,297654","18,29999","93,632992"
05/09/2010 13.00,"1,869281","38,967305","18,29999","105,24176"
05/09/2010 14.00,"1,847608","37,603244","18,29999","98,691975"
05/09/2010 15.00,"1,742856","29,900372","18,29999","121,710503"
05/09/2010 16.00,"1,83316","31,940608","18,29999","123,74175"
05/09/2010 17.00,"1,876505","28,960699","18,29999","121,707869"
05/09/2010 18.00,"1,874699","17,603041","18,29999","118,610948"
05/09/2010 19.00,"1,804263","10,018276","18,29999","99,168617"
05/09/2010 20.00,"1,883729","13,760038","18,29999","102,617554"
05/09/2010 21.00,"1,724795","19,072231","18,29999","93,379789"
05/09/2010 22.00,"1,518904","17,120223","18,29999","93,414979"
05/09/2010 23.00,"1,609207","14,171457","18,29999","96,208515"
06/09/2010 0.00,"1,491813","12,32589","18,29999","96,697371"
06/09/2010 1.00,"1,542382","11,063056","16,9","98,379176"
06/09/2010 2.00,"1,540576","10,954033","16,9","102,314153"
06/09/2010 3.00,"1,500843","14,360949","16,9","94,185486"
06/09/2010 4.00,"1,471946","11,501737","16,9","102,582341"
06/09/2010 5.00,"1,475558","7,710658","16,9","105,715685"
06/09/2010 6.00,"1,464722","11,894991","16,9","90,984349"
06/09/2010 7.00,"1,526127","13,717204","16,9","65,128869"
06/09/2010 8.00,"1,504455","11,492653","16,9","71,639453"
06/09/2010 9.00,"1,569473","17,928803","16,9","73,218359"
06/09/2010 10.00,"1,798844","58,541804","16,9","66,056445"
06/09/2010 11.00,"1,937912","60,120026","16,9","77,185908"
06/09/2010 12.00,"2,221464","43,742163","16,9","92,139398"
06/09/2010 13.00,"2,02099","18,346714","16,9","119,820182"
06/09/2010 14.00,"1,867474","13,243481","16,9",
06/09/2010 15.00,"2,116713","21,636822","16,9","122,020646"
06/09/2010 16.00,"2,943891","36,567535","16,9","114,304899"
06/09/2010 17.00,"2,709103","44,428741","16,9","101,96487"
06/09/2010 18.00,"2,235913","29,703092","16,9","96,820582"
06/09/2010 19.00,"2,118519","25,739381","16,9","85,163001"
06/09/2010 20.00,"1,921657","32,721927","16,9","84,001171"
06/09/2010 21.00,"1,777171","32,585659","16,9","75,979398"
06/09/2010 22.00,"1,847608","25,229336","16,9","79,616561"
06/09/2010 23.00,"1,867474","19,164376","16,9","90,763642"
07/09/2010 0.00,"1,753692","24,401268","16,9","75,001723"
07/09/2010 1.00,,"16,38953","20,79999","83,682946"
07/09/2010 2.00,"1,65797",,"20,79999","87,469058"
07/09/2010 3.00,"1,755499","11,97546","20,79999","75,788455"
07/09/2010 4.00,"1,695898","14,9398","20,79999","68,172921"
07/09/2010 5.00,"1,665195","13,612078","20,79999","80,296315"
07/09/2010 6.00,"1,786202","26,679052","20,79999","75,834498"
07/09/2010 7.00,"1,836771","25,226716","20,79999","86,240896"
07/09/2010 8.00,"1,67242","13,900205","20,79999","97,136114"
07/09/2010 9.00,"1,591146","11,340798","20,79999","106,651443"
07/09/2010 10.00,"1,531546","12,285651","20,79999","107,117217"
07/09/2010 11.00,"1,676031","14,540054","20,79999","113,416569"
07/09/2010 12.00,"1,58031","13,641932","20,79999","114,057046"
07/09/2010 13.00,"1,4286","10,909908","20,79999","117,331318"
07/09/2010 14.00,"1,607401","29,331896","20,79999","96,904532"
07/09/2010 15.00,"1,560443","11,120159","20,79999","108,501169"
07/09/2010 16.00,"1,450272","9,780763","20,79999","107,828113"
07/09/2010 17.00,"1,638104","9,706785","20,79999","108,724608"
07/09/2010 18.00,"1,502649","11,710698","20,79999","104,090821"
07/09/2010 19.00,"1,600176","11,917052","20,79999","95,600541"
07/09/2010 20.00,"1,601982","13,343419","20,79999","80,234032"
07/09/2010 21.00,"1,340103","8,617871","20,79999","84,565857"
07/09/2010 22.00,"1,459303","8,832019","20,79999","83,600359"
07/09/2010 23.00,"1,421375","7,25251","20,79999","84,266589"
08/09/2010 0.00,"1,578504","6,111679","20,79999","79,435093"
08/09/2010 1.00,"1,237157","6,201234","27,4","80,110821"
08/09/2010 2.00,"1,266054","5,092851","27,4","89,358046"
08/09/2010 3.00,"1,258829","4,604849","27,4","86,924707"
08/09/2010 4.00,"1,192005","6,241466","27,4",
08/09/2010 5.00,"1,134211","6,698317","27,4","80,95307"
08/09/2010 6.00,"1,184781","13,660098","27,4","71,311775"
08/09/2010 7.00,"1,385255","14,371333","27,4","70,99355"
08/09/2010 8.00,"1,358164","17,281163","27,4","72,41808"
08/09/2010 9.00,"1,240769","16,206529","27,4","78,271931"
08/09/2010 10.00,"1,31843","10,006593","27,4","82,991"
08/09/2010 11.00,"1,332878","11,016338","27,4","86,63088"
08/09/2010 12.00,"1,352745","11,915761","27,4","92,747409"
08/09/2010 13.00,"1,417764","30,791996","27,4","82,763512"
08/09/2010 14.00,"1,322042","31,068449","27,4","82,183964"
08/09/2010 15.00,"1,556831","17,373308","27,4","86,035053"
08/09/2010 16.00,"1,414152","10,599719","27,4","82,98288"
08/09/2010 17.00,"1,455691","12,493307","27,4","77,213001"
08/09/2010 18.00,"1,376224","12,956656","27,4","68,843223"
08/09/2010 19.00,"1,137824","13,020249","27,4","63,884452"
08/09/2010 20.00,"1,332878","12,418036","27,4","59,057028"
08/09/2010 21.00,"1,372612","10,872272","27,4","60,703619"
