,Comune Bari,,
17/10/2010 8.00,"0,2954941","24,42000961","0,36040853"
17/10/2010 9.00,"0,30294311",,"2,76389988"
17/10/2010 10.00,"0,33434219","31,25761986","0,48375131"
17/10/2010 11.00,"0,36750508",,"0,7712267"
17/10/2010 12.00,"0,36411842","30,76922989","0,45038252"
17/10/2010 13.00,"0,39357661",,"0,31202069"
17/10/2010 14.00,"0,35336081","30,03663063","0,72233137"
17/10/2010 15.00,"0,36542555",,"0,89271853"
17/10/2010 16.00,"0,34066231","27,35042","0,40844957"
17/10/2010 17.00,"0,39131768",,"0,51121437"
17/10/2010 18.00,"0,45920922","31,01342964","0,37704665"
17/10/2010 19.00,"0,52585071",,"0,35326105"
17/10/2010 20.00,"0,6263506","26,61782074","0,37358478"
17/10/2010 21.00,"0,65210409",,"2,29001958"
17/10/2010 22.00,"0,61684071","25,88521957","0,45719133"
17/10/2010 23.00,"0,4996219",,"0,64702354"
18/10/2010 0.00,"0,42622457","18,80340958","1,38308746"
18/10/2010 1.00,"0,42444096",,"0,5236472"
18/10/2010 2.00,"0,35688727","21,73381996","0,67881191"
18/10/2010 3.00,"0,28816392",,"0,54709617"
18/10/2010 4.00,"0,23043584","19,29179955","3,50394638"
18/10/2010 5.00,"0,20321678",,"0,11171643"
18/10/2010 6.00,"0,21240863","11,96580982","0,36109094"
18/10/2010 7.00,"0,21623216",,"0,40346017"
18/10/2010 8.00,"0,33852221","16,60560989","0,49972329"
18/10/2010 9.00,"0,47073806",,"3,94490741"
18/10/2010 10.00,"0,74467849","22,95482063","1,04158191"
18/10/2010 11.00,"0,88814707",,"0,68299788"
18/10/2010 12.00,"1,07373157","15,38461018","0,50689924"
18/10/2010 13.00,"1,12234702",,"0,86555955"
18/10/2010 14.00,"1,22633259","21,97801971","1,24244042"
18/10/2010 15.00,"1,2997707",,"1,03031355"
18/10/2010 16.00,"1,16470176","18,55920982","0,76704988"
18/10/2010 17.00,"1,24798528",,"1,9408845"
18/10/2010 18.00,"1,32156086","28,08300972","1,23516989"
18/10/2010 19.00,"1,31454872",,"1,49407063"
18/10/2010 20.00,"1,42003947","25,88521957","1,5142591"
18/10/2010 21.00,"1,30048368",,"2,04881464"
18/10/2010 22.00,"0,92638004","22,22220993","2,45077779"
18/10/2010 23.00,"0,54479012",,"1,6861321"
19/10/2010 0.00,"0,36621775","21,48962021","1,47984585"
19/10/2010 1.00,,,"1,50564409"
19/10/2010 2.00,"0,24994959","18,55920982",
19/10/2010 3.00,"0,18269647",,
19/10/2010 4.00,"0,20137724","24,66422081",
19/10/2010 5.00,"0,18761044",,
19/10/2010 6.00,"0,22009646","20,75702095",
19/10/2010 7.00,"0,29445841",,
19/10/2010 8.00,"0,45257338","12,69841003",
19/10/2010 9.00,"0,82325657",,
19/10/2010 10.00,"0,84314429","15,87300968",
19/10/2010 11.00,"0,78174063",,
19/10/2010 12.00,"0,80053558","18,55920982",
19/10/2010 13.00,"0,78849181",,"9,57959489"
19/10/2010 14.00,"0,83411204","25,15262032","0,72031161"
19/10/2010 15.00,"0,72750173",,"0,81345864"
19/10/2010 16.00,"0,68241623","17,33819962","1,15037548"
19/10/2010 17.00,"0,84468908",,"0,64740288"
19/10/2010 18.00,"1,17137721","20,51280975","7,16451482"
19/10/2010 19.00,"1,20560724",,"0,66139578"
19/10/2010 20.00,"0,97249657","28,32722092","7,34157248"
19/10/2010 21.00,"0,84573874",,"1,42267113"
19/10/2010 22.00,"0,80277354","14,89620972","0,92697719"
19/10/2010 23.00,"0,63946967",,"0,64190091"
20/10/2010 0.00,"0,50304584","16,36141014","0,76336223"
20/10/2010 1.00,"0,41840276",,"0,76637561"
20/10/2010 2.00,"0,32262695","19,78022003","1,41442224"
20/10/2010 3.00,"0,27455089",,"0,57888555"
20/10/2010 4.00,"0,25020472","17,09399986","0,30470846"
20/10/2010 5.00,"0,26694344",,"0,40628235"
20/10/2010 6.00,"0,25573265","17,82661057","0,49307923"
20/10/2010 7.00,"0,2916461",,"0,5707404"
20/10/2010 8.00,"0,43351747","19,04759979","0,46756677"
20/10/2010 9.00,"0,84247092",,"2,72711499"
20/10/2010 10.00,"0,98582766","16,36141014","0,47798085"
20/10/2010 11.00,"0,83379516",,"3,82376135"
20/10/2010 12.00,"0,90263035","24,66422081","0,92482421"
20/10/2010 13.00,"1,29833192",,"0,77424312"
20/10/2010 14.00,"1,56989226","19,29179955","0,86440627"
20/10/2010 15.00,"1,69290461",,"1,05400049"
20/10/2010 16.00,"1,50808901","11,72161007","1,38189248"
20/10/2010 17.00,"1,53142396",,"1,59958235"
20/10/2010 18.00,"1,33178956","20,26861954","4,16594524"
20/10/2010 19.00,"0,89332084",,"3,56412532"
20/10/2010 20.00,"0,79326598","14,16361046","2,81519533"
20/10/2010 21.00,"0,71815027",,"3,39813363"
20/10/2010 22.00,"0,70151058","16,36141014","1,31098724"
20/10/2010 23.00,"0,58455972",,"1,18841027"
21/10/2010 0.00,"0,52558859","21,0012207","0,72659667"
21/10/2010 1.00,,,"0,90399401"
21/10/2010 2.00,"0,43402658","24,17580986",
21/10/2010 3.00,"0,3601982",,
21/10/2010 4.00,"0,26649608","17,82661057","6,46117999"
21/10/2010 5.00,"0,21454058",,"0,48237124"
21/10/2010 6.00,"0,22350059","19,04759979","0,49838899"
21/10/2010 7.00,"0,29063954",,"3,74065618"
21/10/2010 8.00,"0,43045003","15,14041042","5,06090422"
21/10/2010 9.00,"0,78650548",,"0,92536423"
21/10/2010 10.00,"0,94155766","21,24542046","0,79420683"
21/10/2010 11.00,"0,94990372",,"0,27885326"
21/10/2010 12.00,"0,99311707","14,40781021","0,76685563"
21/10/2010 13.00,"1,27432127",,"0,81068528"
21/10/2010 14.00,"1,22080117","21,97801971","0,95680275"
21/10/2010 15.00,"1,22777836",,"0,88924243"
21/10/2010 16.00,"1,15425521","14,40781021","1,40699611"
21/10/2010 17.00,"1,50059806",,"1,49726096"
21/10/2010 18.00,"1,77920548","22,71062088","1,53152776"
21/10/2010 19.00,"1,9719023",,"1,86574549"
21/10/2010 20.00,"1,7415818","12,21000957","3,95455263"
21/10/2010 21.00,"1,42675919",,"4,57022511"
21/10/2010 22.00,"1,24944386","52,50305176","4,77822398"
21/10/2010 23.00,"1,04963122",,"4,36407311"
22/10/2010 0.00,"0,80759664","44,68864059","2,94389566"
22/10/2010 1.00,"0,60582097",,"1,73799503"
22/10/2010 2.00,"0,47782592","27,8388195","1,23118529"
22/10/2010 3.00,"0,3620622",,"1,05417237"
22/10/2010 4.00,"0,29165076","27,35042","0,8187989"
22/10/2010 5.00,"0,27894527",,"0,74418161"
22/10/2010 6.00,"0,28120537","28,32722092","0,644359"
22/10/2010 7.00,"0,32402145",,"0,52971157"
22/10/2010 8.00,"0,45007445","27,59461975","0,55767805"
22/10/2010 9.00,"0,84470422",,"0,70992295"
22/10/2010 10.00,"1,23350666","15,38461018","0,91149845"
22/10/2010 11.00,"1,2062911",,"0,50641413"
22/10/2010 12.00,"1,23677798","19,78022003","0,9766729"
22/10/2010 13.00,"1,27679923",,"1,69167882"
22/10/2010 14.00,"1,46759244","16,11721039","13,97391561"
22/10/2010 15.00,"1,44610518",,"1,10492067"
22/10/2010 16.00,"1,22736245","24,42000961","4,84587279"
22/10/2010 17.00,"1,23788706",,"2,95972832"
22/10/2010 18.00,"1,30187585","25,15262032","2,65458459"
22/10/2010 19.00,"1,43680848",,"2,55715395"
22/10/2010 20.00,"1,57081028","13,43101025","6,57379037"
22/10/2010 21.00,"1,53267051",,"4,02146411"
22/10/2010 22.00,"1,33749689","36,14162064","4,02714304"
22/10/2010 23.00,"1,0544683",,"2,37545877"
23/10/2010 0.00,"0,8641306","27,59461975","2,96905014"
23/10/2010 1.00,,,"2,40589554"
23/10/2010 2.00,"0,51059038","28,32722092",
23/10/2010 3.00,"0,42003842",,
23/10/2010 4.00,"0,37113638","15,87300968",
23/10/2010 5.00,"0,34278028",,
23/10/2010 6.00,"0,30764738","16,36141014",
23/10/2010 7.00,"0,29206783",,
23/10/2010 8.00,"0,33467188","19,29179955",
23/10/2010 9.00,"0,49322489",,
23/10/2010 10.00,"0,63915978","18,55920982",
23/10/2010 11.00,"0,63307848",,"0,50757148"
23/10/2010 12.00,"0,66348148","10,98900986","0,5946521"
23/10/2010 13.00,"0,90547412",,"0,76150418"
23/10/2010 14.00,"1,20499445","18,80340958","0,60206807"
23/10/2010 15.00,"1,22983342",,"0,85684691"
23/10/2010 16.00,"0,88266225","9,76801014","1,23513633"
23/10/2010 17.00,"0,78374327",,"1,52903814"
23/10/2010 18.00,"0,86622876","18,55920982","6,61207228"
23/10/2010 19.00,"1,12845046",,"0,72759841"
23/10/2010 20.00,"1,24704163","22,46640968","1,20358594"
23/10/2010 21.00,"0,95986214",,"2,31773486"
23/10/2010 22.00,"0,81253624","12,21000957","0,9289878"
23/10/2010 23.00,"0,70195328",,"1,29013772"
24/10/2010 0.00,"0,66721764","19,04759979","1,19184366"
24/10/2010 1.00,"0,61320824",,"0,85665368"
24/10/2010 2.00,"0,54288301","24,66422081","0,59759327"
24/10/2010 3.00,"0,41437536",,"0,58409564"
24/10/2010 4.00,"0,31744386","15,38461018","0,57602168"
24/10/2010 5.00,"0,27299096",,"2,10892748"
24/10/2010 6.00,"0,25572333","14,40781021","2,63622774"
24/10/2010 7.00,"0,26637376",,"2,07888224"
24/10/2010 8.00,"0,30005624","13,67521","2,01620962"
24/10/2010 9.00,"0,3810715",,"4,73166674"
24/10/2010 10.00,"0,5163746","26,86202049","0,67245362"
24/10/2010 11.00,"0,7740062",,"0,56486214"
24/10/2010 12.00,"0,70300644","14,65200996","0,27082812"
24/10/2010 13.00,"0,67536448",,"0,51375077"
24/10/2010 14.00,"0,67582233","11,72161007","0,5998266"
24/10/2010 15.00,"0,48571297",,"9,48563019"
24/10/2010 16.00,"0,34033611","20,02441978","0,60153109"
24/10/2010 17.00,"0,36110107",,"0,46848207"
24/10/2010 18.00,"0,41107724","26,86202049","0,55495249"
24/10/2010 19.00,"0,4859716",,"3,26082134"
24/10/2010 20.00,"0,52863506","14,89620972","0,34086382"
24/10/2010 21.00,"0,4934043",,"0,44439849"
24/10/2010 22.00,"0,44893159","19,04759979","0,62919959"
24/10/2010 23.00,"0,43057119",,"1,67589294"
25/10/2010 0.00,"0,4248091","18,07081032","0,48259803"
25/10/2010 1.00,,,"0,33344989"
25/10/2010 2.00,"0,36738508","13,67521",
25/10/2010 3.00,"0,34662362",,
25/10/2010 4.00,"0,32304868","20,51280975",
25/10/2010 5.00,"0,31115403",,"3,54939712"
25/10/2010 6.00,"0,3214037","45,42124176","0,6560606"
25/10/2010 7.00,"0,44163053",,"0,50718299"
25/10/2010 8.00,"0,6251623","37,85102081","1,00921893"
25/10/2010 9.00,"0,87061149",,"0,39437735"
25/10/2010 10.00,"1,21792828","32,47863007","3,70714399"
25/10/2010 11.00,"1,17060365",,"0,49599395"
25/10/2010 12.00,"0,98639735","27,10622025","0,79853721"
25/10/2010 13.00,"0,95330785",,"1,07807695"
25/10/2010 14.00,"1,09482739","28,57142067","8,84380454"
25/10/2010 15.00,"1,12645598",,"5,6206417"
25/10/2010 16.00,"1,03463534","19,29179955","2,78334391"
25/10/2010 17.00,"0,89230263",,"4,37403564"
25/10/2010 18.00,"0,76816955","26,37360954","1,42288368"
25/10/2010 19.00,"0,72060609",,"8,60794495"
25/10/2010 20.00,"0,80966685","14,65200996","8,37265895"
25/10/2010 21.00,"0,92955583",,"0,72572001"
25/10/2010 22.00,"0,83944541","17,33819962","0,75462926"
25/10/2010 23.00,"0,61459575",,"0,74232661"
26/10/2010 0.00,"0,48261174","20,26861954","0,94502284"
26/10/2010 1.00,"0,38070453",,"2,84053287"
26/10/2010 2.00,"0,32201882","22,95482063","0,17128924"
26/10/2010 3.00,"0,26961712",,"0,55447552"
26/10/2010 4.00,"0,23109523","24,17580986","0,36751838"
26/10/2010 5.00,"0,20472662",,"0,20316914"
26/10/2010 6.00,"0,21162575","20,02441978","0,15753533"
26/10/2010 7.00,"0,26025984",,"9,09004058"
26/10/2010 8.00,"0,38005096","18,55920982","8,60182566"
26/10/2010 9.00,"0,69764744",,"5,73448874"
26/10/2010 10.00,"1,32290876","14,16361046","1,05471239"
26/10/2010 11.00,"1,1399327",,"4,32936392"
26/10/2010 12.00,"1,12765942","16,11721039","0,95407821"
26/10/2010 13.00,"1,03154226",,"0,83834158"
26/10/2010 14.00,"0,93036784","28,57142067","0,89978363"
26/10/2010 15.00,"0,90497084",,"1,05945263"
26/10/2010 16.00,"0,8202532","19,04759979","3,08589429"
26/10/2010 17.00,"0,64675325",,"1,13472995"
26/10/2010 18.00,"0,61871985","25,88521957","0,90969125"
26/10/2010 19.00,"0,66794693",,"0,79385901"
26/10/2010 20.00,"0,58941661","24,42000961","0,86663147"
26/10/2010 21.00,"0,58414149",,"5,25541259"
26/10/2010 22.00,"0,55297541","13,67521","0,71748842"
26/10/2010 23.00,"0,41357617",,"2,36246863"
27/10/2010 0.00,"0,38052628","15,38461018","4,56477602"
27/10/2010 1.00,,,"0,8727294"
27/10/2010 2.00,"0,27126326","25,15262032",
27/10/2010 3.00,"0,20908721",,"1,91730739"
27/10/2010 4.00,"0,1697871","15,87300968","0,77350071"
27/10/2010 5.00,"0,18110624",,"2,63621757"
27/10/2010 6.00,"0,18694522","10,50061035","0,40851975"
27/10/2010 7.00,"0,22709811",,"0,43683913"
27/10/2010 8.00,"0,3421372","14,89620972","0,43332031"
27/10/2010 9.00,"0,51708758",,"0,80181297"
27/10/2010 10.00,"0,55757716","16,36141014","5,44939415"
27/10/2010 11.00,"0,55489649",,"3,9807292"
27/10/2010 12.00,"0,530075","15,38461018","2,20070359"
27/10/2010 13.00,"0,5773973",,"1,11267733"
27/10/2010 14.00,"0,71416015","14,65200996","4,61209195"
27/10/2010 15.00,"0,6588343",,"1,05053354"
27/10/2010 16.00,"0,55785676","13,91940975","0,43091002"
27/10/2010 17.00,"0,52133634",,"0,6620131"
27/10/2010 18.00,"0,53956626","16,36141014","0,64493665"
27/10/2010 19.00,"0,56923531",,"8,16111685"
27/10/2010 20.00,"0,58684895","10,25640965","0,48413675"
27/10/2010 21.00,"0,56881824",,"1,09317228"
27/10/2010 22.00,"0,55499668","14,65200996","0,41016729"
27/10/2010 23.00,"0,43114087",,"0,39172298"
28/10/2010 0.00,"0,32233803","10,98900986","2,59088174"
28/10/2010 1.00,"0,26264459",,"6,01154497"
28/10/2010 2.00,"0,21502522","14,89620972","0,29813152"
28/10/2010 3.00,"0,17612237",,"0,35153317"
28/10/2010 4.00,"0,16392948","15,38461018","2,34606543"
28/10/2010 5.00,"0,17916069",,"0,35756296"
28/10/2010 6.00,"0,21728881","25,88521957","1,19338034"
28/10/2010 7.00,"0,25305315",,"2,56924913"
28/10/2010 8.00,"0,34787483","14,65200996","0,42236112"
28/10/2010 9.00,"0,54578153",,"0,69651686"
28/10/2010 10.00,"0,73981694","19,78022003","0,29496763"
28/10/2010 11.00,"0,8387301",,"0,43542652"
28/10/2010 12.00,"0,89612033","13,43101025","0,53520032"
28/10/2010 13.00,"0,9279924",,"7,25387861"
28/10/2010 14.00,"0,91109291","14,16361046","0,75955357"
28/10/2010 15.00,"0,73979597",,"3,08921683"
28/10/2010 16.00,"0,67722382","22,46640968","1,22694745"
28/10/2010 17.00,"0,80797061",,"1,06441356"
28/10/2010 18.00,"0,93577693","23,44322014","1,28297499"
28/10/2010 19.00,"1,00514103",,"0,89147067"
28/10/2010 20.00,"0,98639502","18,55920982","1,02732967"
28/10/2010 21.00,"0,82135413",,"0,87992671"
28/10/2010 22.00,"0,65001758","30,76922989","1,21618352"
28/10/2010 23.00,"0,48209681",,"1,02046899"
29/10/2010 0.00,"0,43392173","31,99023056","1,10498881"
29/10/2010 1.00,,,"0,78641762"
29/10/2010 2.00,"0,35322917","22,22220993",
29/10/2010 3.00,"0,27905362",,"2,12548627"
29/10/2010 4.00,"0,23355571","16,11721039","1,14007937"
29/10/2010 5.00,"0,23592066",,"0,57694207"
29/10/2010 6.00,"0,27024855","17,82661057","0,79895113"
29/10/2010 7.00,"0,28859497",,"0,54492996"
29/10/2010 8.00,"0,44971796","23,93161964","0,41753952"
29/10/2010 9.00,"0,70941161",,"0,62085918"
29/10/2010 10.00,"0,95896742","13,18680954","0,41185958"
29/10/2010 11.00,"0,89723058",,"3,95849758"
29/10/2010 12.00,"0,86067637","18,80340958","6,40931198"
29/10/2010 13.00,"0,82302823",,"0,98804398"
29/10/2010 14.00,"1,02279311","21,73381996","0,9654442"
29/10/2010 15.00,"1,11221968",,"0,67705453"
29/10/2010 16.00,"1,09949904","16,11721039","2,54092568"
29/10/2010 17.00,"1,2351598",,"1,40218672"
29/10/2010 18.00,"1,41089306","32,47863007","2,00977913"
29/10/2010 19.00,"1,26710177",,"3,49000534"
29/10/2010 20.00,"1,12875685","18,55920982","1,7663612"
29/10/2010 21.00,"1,06566744",,"1,76204301"
29/10/2010 22.00,"1,18832913","15,87300968","2,6625121"
29/10/2010 23.00,"0,91271343",,"1,4959531"
30/10/2010 0.00,"0,71261186","18,55920982","1,6072668"
30/10/2010 1.00,"0,60245412",,"1,31375755"
30/10/2010 2.00,"0,51072086","22,95482063","1,15875963"
30/10/2010 3.00,"0,42326198",,"0,82835769"
30/10/2010 4.00,"0,35907863","28,81562042","0,94294104"
30/10/2010 5.00,"0,3007599",,"0,599372"
30/10/2010 6.00,"0,27251447","22,71062088","0,55462604"
30/10/2010 7.00,"0,37672955",,"0,57305102"
30/10/2010 8.00,"0,52028201","13,91940975","0,50784607"
30/10/2010 9.00,"0,92378559",,"0,41438174"
30/10/2010 10.00,"1,2100156","20,02441978","0,52892238"
30/10/2010 11.00,"1,23213779",,"0,97274321"
30/10/2010 12.00,"1,28226774","28,81562042","0,91719671"
30/10/2010 13.00,"0,96101549",,"0,97923167"
30/10/2010 14.00,"0,91661035","16,60560989","1,16000749"
30/10/2010 15.00,"0,81108232",,"2,3593444"
30/10/2010 16.00,"0,70154087","17,82661057","1,05037591"
30/10/2010 17.00,"0,67732984",,"3,75812213"
30/10/2010 18.00,"0,72861314","19,78022003","1,02505667"
30/10/2010 19.00,"0,8101678",,"3,15086533"
30/10/2010 20.00,"0,96083608","16,60560989","1,02969928"
30/10/2010 21.00,"1,24666883",,"1,34808028"
30/10/2010 22.00,"1,38481337","21,97801971","0,71985497"
30/10/2010 23.00,"1,25350622",,"3,31213102"
31/10/2010 0.00,"1,05817416","20,02441978",
31/10/2010 1.00,,,"4,33769111"
31/10/2010 2.00,"0,74569437","35,65322113",
31/10/2010 3.00,"0,61427538",,"10,80189261"
31/10/2010 4.00,"0,47872413","22,71062088","3,37075599"
31/10/2010 5.00,"0,41585607",,"2,72965546"
31/10/2010 6.00,"0,4285802","18,31501007","0,51801098"
31/10/2010 7.00,"0,4206151",,"0,61987472"
31/10/2010 8.00,"0,44534921","23,44322014","0,53293749"
31/10/2010 9.00,"0,60051556",,"0,44302554"
31/10/2010 10.00,"0,78039506","16,60560989","0,52830506"
31/10/2010 11.00,"0,73686483",,"0,70581224"
31/10/2010 12.00,"0,65290794","26,37360954","0,65084847"
31/10/2010 13.00,"0,58589831",,"0,86304349"
31/10/2010 14.00,"0,51213866","14,89620972","0,69432116"
31/10/2010 15.00,"0,70466423",,"0,3921135"
31/10/2010 16.00,"0,58396674","17,09399986","6,09201408"
31/10/2010 17.00,"0,43479431",,"0,47206496"
31/10/2010 18.00,"0,38285978","12,94260979","0,81278843"
31/10/2010 19.00,"0,47103746",,"0,7065038"
31/10/2010 20.00,"0,66137167","31,01342964","3,30955598"
31/10/2010 21.00,"0,73471308",,"4,4730833"
31/10/2010 22.00,"0,69146129","26,86202049","1,34228948"
31/10/2010 23.00,"0,66202873",,"0,75289324"
01/11/2010 0.00,"0,66712677","19,29179955","1,6140268"
01/11/2010 1.00,"0,62379459",,"9,02186395"
01/11/2010 2.00,"0,49698434","20,75702095","0,6300854"
01/11/2010 3.00,"0,42278666",,"0,46209836"
01/11/2010 4.00,"0,33241761","21,24542046","0,61727018"
01/11/2010 5.00,"0,27337424",,"0,46169766"
01/11/2010 6.00,"0,24561462","17,82661057","0,44854378"
01/11/2010 7.00,"0,26698189",,"0,47572514"
01/11/2010 8.00,"0,28592013","18,07081032","0,17409006"
01/11/2010 9.00,"0,30884034",,"0,33557034"
01/11/2010 10.00,"0,29213307","15,87300968","0,2693972"
01/11/2010 11.00,"0,36169173",,"0,3579301"
01/11/2010 12.00,"0,44277922","18,07081032","1,64233499"
01/11/2010 13.00,"0,52486396",,"0,3964327"
01/11/2010 14.00,"0,55290201","22,71062088","0,53796554"
01/11/2010 15.00,"0,42196999",,"0,55271916"
01/11/2010 16.00,"0,27926798","13,67521","0,20409868"
01/11/2010 17.00,"0,23587755",,"0,58597201"
01/11/2010 18.00,"0,30720817","15,38461018","6,24325723"
01/11/2010 19.00,"0,3918396",,"0,13814318"
01/11/2010 20.00,"0,46231511","15,38461018","0,49884765"
01/11/2010 21.00,"0,56238162",,"0,24299995"
01/11/2010 22.00,"0,62596499","19,53602028","0,33009481"
01/11/2010 23.00,"0,60083361",,"0,2653831"
02/11/2010 0.00,"0,52719396","20,26861954","0,27928651"
02/11/2010 1.00,,,"0,66647163"
02/11/2010 2.00,"0,35614516","19,53602028",
02/11/2010 3.00,"0,28823149",,"1,87897462"
02/11/2010 4.00,"0,22534712","22,95482063","0,99671797"
02/11/2010 5.00,"0,18420048",,"0,35082941"
02/11/2010 6.00,"0,18249143","18,55920982","0,47514952"
02/11/2010 7.00,"0,19741275",,"0,43375152"
02/11/2010 8.00,"0,26248149","18,55920982","7,79400629"
02/11/2010 9.00,"0,36981178",,"0,65601687"
02/11/2010 10.00,"0,57890714","19,29179955","0,61861262"
02/11/2010 11.00,"0,81528215",,"0,39717206"
02/11/2010 12.00,"1,05932635","19,53602028","0,38149704"
02/11/2010 13.00,"1,25139407",,"0,45723608"
02/11/2010 14.00,"1,21843273","22,71062088","0,8556377"
02/11/2010 15.00,"0,95090446",,"2,44353166"
02/11/2010 16.00,"0,72287435","24,90842056","1,93045008"
02/11/2010 17.00,"0,53954762",,"4,82703287"
02/11/2010 18.00,"0,50183773","29,54821968","0,38996763"
02/11/2010 19.00,"0,70294586",,"0,75547438"
02/11/2010 20.00,"0,75798162","16,11721039","0,56943254"
02/11/2010 21.00,"0,74469014",,"6,01290572"
02/11/2010 22.00,"0,67350048","23,68741989","8,88540086"
02/11/2010 23.00,"0,76725968",,"4,71708805"
03/11/2010 0.00,"0,6634675","17,82661057","1,49939158"
03/11/2010 1.00,"0,56003181",,"0,87537156"
03/11/2010 2.00,"0,48713543","19,78022003","0,60198162"
03/11/2010 3.00,"0,37318911",,"0,7904724"
03/11/2010 4.00,"0,26476722","19,04759979","0,69027146"
03/11/2010 5.00,"0,20315503",,"0,35546184"
03/11/2010 6.00,"0,17704855","23,44322014","3,05940754"
03/11/2010 7.00,"0,17666992",,"0,21132752"
03/11/2010 8.00,"0,26099262","22,95482063","7,42933247"
03/11/2010 9.00,"0,44642334",,"4,46021419"
03/11/2010 10.00,"0,9657652","11,96580982","0,4381358"
03/11/2010 11.00,"1,06312075",,"0,60860128"
03/11/2010 12.00,"1,1559864","21,73381996","0,67497273"
03/11/2010 13.00,"1,33788251",,"4,32333921"
03/11/2010 14.00,"1,46835785","20,02441978","3,43225906"
03/11/2010 15.00,"1,49963111",,"1,03803156"
03/11/2010 16.00,"1,36438626","23,19902039","2,40138922"
03/11/2010 17.00,"1,24418272",,"1,36850063"
03/11/2010 18.00,"1,26454692","24,90842056","2,122479"
03/11/2010 19.00,"1,50745874",,"1,96471382"
03/11/2010 20.00,"1,50098251","16,11721039","7,80074697"
03/11/2010 21.00,"1,32309982",,"2,16348342"
03/11/2010 22.00,"1,15070079","26,86202049","7,42448138"
03/11/2010 23.00,"1,04984907",,"1,95260034"
04/11/2010 0.00,"0,90544499","15,62880993","1,59813211"
04/11/2010 1.00,,,"1,84515734"
04/11/2010 2.00,"0,77179969","16,84980965",
04/11/2010 3.00,"0,64083388",,
04/11/2010 4.00,"0,50767671","30,03663063","2,73264442"
04/11/2010 5.00,"0,39676405",,"0,80781429"
04/11/2010 6.00,"0,34761154","23,93161964","0,75787857"
04/11/2010 7.00,"0,32835292",,"0,62785207"
04/11/2010 8.00,"0,33052448","21,97801971","0,48424964"
04/11/2010 9.00,"0,43820893",,"2,99393206"
04/11/2010 10.00,"0,75343812","21,48962021","0,3416042"
04/11/2010 11.00,"0,97404602",,"0,36101059"
04/11/2010 12.00,"0,99095599","16,36141014","0,28966601"
04/11/2010 13.00,"0,91750624",,"3,47955058"
04/11/2010 14.00,"0,93933368","29,30401993","0,99461481"
04/11/2010 15.00,"0,98097777",,"0,89795913"
04/11/2010 16.00,"1,01871794","23,44322014","1,03634436"
04/11/2010 17.00,"0,89502057",,"1,01449411"
04/11/2010 18.00,"0,90533665","33,69963074","1,2272556"
