,Foggia,,,
,Monte Sant'Angelo - Suolo Giuffreda,,,
Parm,SO2,NO2,PM10,O3



22/08/2010 19.00,"9,81959468","1,61455207","29,20000076","87,2510058"
22/08/2010 20.00,"9,07549341","1,48606376","29,20000076","88,7322135"
22/08/2010 21.00,"9,28680364","3,80795641","29,20000076","86,91147675"
22/08/2010 22.00,"8,757626","5,56138278","29,20000076","76,78916595"
22/08/2010 23.00,"8,42530904","6,73336038","29,20000076","73,27617045"
23/08/2010 0.00,"8,40905433","1,8624467","29,20000076","92,5563093"
23/08/2010 1.00,"7,89071282","1,94421338","19,89999962","82,06606065"
23/08/2010 2.00,"7,61619096","1,15770262","19,89999962","85,46949075"
23/08/2010 3.00,"6,73121688","2,00521191","19,89999962","79,47970275"
23/08/2010 4.00,"7,83291875","2,31151049","19,89999962","74,6424063"
23/08/2010 5.00,"7,9485069","1,72097782","19,89999962","74,05669425"
23/08/2010 6.00,"7,59632387","1,70410633","19,89999962","73,6400385"
23/08/2010 7.00,"7,13216405","5,18759442","19,89999962","81,2030436"
23/08/2010 8.00,"7,23149851","10,32975782","19,89999962","70,93192575"
23/08/2010 9.00,"8,10021686","20,75426288","19,89999962","62,33682735"
23/08/2010 10.00,"8,70163811","47,25031912","19,89999962","42,2207037"
23/08/2010 11.00,"8,79735917","38,61945552","19,89999962","57,9161667"
23/08/2010 12.00,"9,22539718","10,30510258","19,89999962","86,64498465"
23/08/2010 13.00,"10,84001994","3,43287172","19,89999962","100,0516839"
23/08/2010 14.00,"10,14468585","3,36148911","19,89999962","101,7614787"
23/08/2010 15.00,"10,72262763","2,82416931","19,89999962","100,8511203"
23/08/2010 16.00,"11,34571302","2,92410573","19,89999962","102,45136965"
23/08/2010 17.00,"10,83098898","2,29853183","19,89999962","97,0797723"
23/08/2010 18.00,"10,99172583","2,37770202","19,89999962","97,3706034"
23/08/2010 19.00,"10,41198498","2,90723424","19,89999962","91,84479255"
23/08/2010 20.00,"9,53784704","7,1175309","19,89999962","80,4658113"
23/08/2010 21.00,"9,43309604","3,8702551","19,89999962","72,12772875"
23/08/2010 22.00,"8,16162332","2,33097847","19,89999962","73,01374815"
23/08/2010 23.00,"8,58966133","1,91436132","19,89999962","77,58050265"
24/08/2010 0.00,"7,92502844","2,59444634","19,89999962","76,75940055"
24/08/2010 1.00,"8,16884707","1,82351073",30,"75,59200635"
24/08/2010 2.00,"8,19413172",,30,"71,82065835"
24/08/2010 3.00,"7,64689419","2,22585098",30,
24/08/2010 4.00,"7,4987956","2,2206599",30,"70,5928356"
24/08/2010 5.00,"7,57465058","2,23363855",30,"75,4922763"
24/08/2010 6.00,"7,68482117","2,61651082",30,"86,89096815"
24/08/2010 7.00,"8,65468017","4,09348875",30,"70,9378509"
24/08/2010 8.00,"8,15259236","14,57639968",30,"60,02135055"
24/08/2010 9.00,"9,06104489","9,11495714",30,"76,0490808"
24/08/2010 10.00,"9,52159334","5,4964895",30,"79,1155554"
24/08/2010 11.00,"9,32653681","4,96565902",30,"85,47495705"
24/08/2010 12.00,"10,22956569","5,52374506",30,"90,12661875"
24/08/2010 13.00,"9,96046749","5,44976404",30,"99,713691"
24/08/2010 14.00,"10,56008052","5,49908599",30,"107,76209955"
24/08/2010 15.00,"11,19581739","3,46661661",30,"108,6000594"
24/08/2010 16.00,"10,94838129","3,47959526",30,"105,50292165"
24/08/2010 17.00,"11,15427294","4,95527495",30,"109,76559825"
24/08/2010 18.00,"10,53840825","5,65093512",30,"138,21509625"
24/08/2010 19.00,"10,19525211","5,42380864",30,"134,8288431"
24/08/2010 20.00,"10,08689279","6,30506282",30,"124,73300595"
24/08/2010 21.00,"9,82140088","5,73400005",30,"121,7090847"
24/08/2010 22.00,"8,93823299","3,74565962",30,"98,1844437"
24/08/2010 23.00,"8,86960176","2,0104049",30,"93,2184099"
25/08/2010 0.00,"8,69802471","1,58340368",30,"88,4948085"
25/08/2010 1.00,"8,02797426","5,72361598","36,59999084","81,25222035"
25/08/2010 2.00,"8,68718959","3,63533914","36,59999084","74,5012002"
25/08/2010 3.00,"8,67996482","2,3348713","36,59999084","77,7381675"
25/08/2010 4.00,"7,42294164","2,50619033","36,59999084","79,7509629"
25/08/2010 5.00,"7,78415563","2,41274515","36,59999084","82,2792663"
25/08/2010 6.00,"8,54992815","2,36991444","36,59999084","84,554484"
25/08/2010 7.00,"7,96476161","7,6496577","36,59999084","75,5308995"
25/08/2010 8.00,"7,80944028","15,60431574","36,59999084","67,7621301"
25/08/2010 9.00,"8,72692277","11,30056817","36,59999084","73,2796617"
25/08/2010 10.00,"9,47644058","9,04487087","36,59999084","82,14606015"
25/08/2010 11.00,"10,06702468","6,30506282","36,59999084","91,80505215"
25/08/2010 12.00,"10,92489876","4,24404154","36,59999084","99,2541228"
25/08/2010 13.00,"11,18858652","3,59899966","36,59999084","101,8076829"
25/08/2010 14.00,"11,23735167","3,24857404","36,59999084","106,2795552"
25/08/2010 15.00,"10,78583418","2,92540398","36,59999084","108,4108935"
25/08/2010 16.00,"11,30959935","2,9176164","36,59999084","111,12702615"
25/08/2010 17.00,"11,91643308","3,28751001","36,59999084","110,40096585"
25/08/2010 18.00,"11,07841491","4,25053087","36,59999084","102,0741351"
25/08/2010 19.00,"10,51131537","5,13438346","36,59999084","95,8905927"
25/08/2010 20.00,"10,20789342","5,61848848","36,59999084","98,3536197"
25/08/2010 21.00,"10,11217745","9,2161899","36,59999084","88,0112604"
25/08/2010 22.00,"8,46504323","6,15451003","36,59999084","88,3922256"
25/08/2010 23.00,"9,55410175","4,03119006","36,59999084","94,5624813"
26/08/2010 0.00,"9,0791058","7,05133937","36,59999084","77,27726265"
26/08/2010 1.00,"8,96532384","5,14606387","31,89999962","65,3617062"
26/08/2010 2.00,"7,82027642",,"31,89999962","75,0619947"
26/08/2010 3.00,"7,78415563","5,33555263","31,89999962",
26/08/2010 4.00,"8,23205972","8,90340199","31,89999962","73,2465447"
26/08/2010 5.00,"8,46143085","6,70870132","31,89999962","78,2756205"
26/08/2010 6.00,"8,73414652","3,68465918","31,89999962","84,5482197"
26/08/2010 7.00,"7,83291875","7,22655122","31,89999962","81,1847295"
26/08/2010 8.00,"8,01713813","15,08386169","31,89999962","63,0028182"
26/08/2010 9.00,"9,16579793","21,55504672","31,89999962","51,50621175"
26/08/2010 10.00,"9,61912059","20,82045632","31,89999962","66,20365605"
26/08/2010 11.00,"10,00742543","7,65355054","31,89999962","87,49900425"
26/08/2010 12.00,"10,15191062","4,12853189","31,89999962","92,21889495"
26/08/2010 13.00,"10,97366391","4,56202053","31,89999962","91,00230405"
26/08/2010 14.00,"10,98269487","3,8559782","31,89999962","97,45233855"
26/08/2010 15.00,"11,28250647","3,07595677","31,89999962","94,28914635"
26/08/2010 16.00,"10,62148698","2,62948947","31,89999962","96,4145196"
26/08/2010 17.00,"11,05494255","2,39717","31,89999962","98,38260705"
26/08/2010 18.00,"11,34391293","2,39846825","31,89999962","97,74943395"
26/08/2010 19.00,"10,11398364","2,61910731","31,89999962","101,4893208"
26/08/2010 20.00,"9,39878042","2,46595802","31,89999962","83,4297429"
26/08/2010 21.00,"9,51256238","7,66263827","31,89999962","73,36618485"
26/08/2010 22.00,"9,05562734","5,05780786","31,89999962","78,57943905"
26/08/2010 23.00,"8,0911859","2,79431917","31,89999962","82,36638795"
27/08/2010 0.00,"8,28262903","3,55487262","31,89999962","71,9949615"
27/08/2010 1.00,"8,26276295","3,32514773","27,89999962","79,24892115"
27/08/2010 2.00,"8,66551631","2,36082862","27,89999962","88,39029045"
27/08/2010 3.00,"8,23747829","2,01429774","27,89999962","89,2170384"
27/08/2010 4.00,"8,22844733","2,50099925","27,89999962","85,897917"
27/08/2010 5.00,"8,66009773","2,36602161","27,89999962","84,42319305"
27/08/2010 6.00,"7,78415563","3,07336218","27,89999962","81,3245391"
27/08/2010 7.00,"7,99907722","5,38097793","27,89999962","71,4034839"
27/08/2010 8.00,"7,65411794","5,86638119","27,89999962","65,2034628"
27/08/2010 9.00,"8,21580501","7,14478646","27,89999962","76,38821085"
27/08/2010 10.00,"8,67815863","6,59319166","27,89999962","80,28672015"
27/08/2010 11.00,"9,9965893","18,20524375","27,89999962","84,45547215"
27/08/2010 12.00,"10,39572315","19,85483896","27,89999962","91,60319805"
27/08/2010 13.00,"11,13441093","6,46340319","27,89999962","107,41776255"
27/08/2010 14.00,"11,6798382","3,50685082","27,89999962","107,4055731"
27/08/2010 15.00,"11,47214646","3,32904247","27,89999962","103,1656395"
27/08/2010 16.00,"11,18136582","3,29659583","27,89999962","106,93776555"
27/08/2010 17.00,"11,17233486","3,27842418","27,89999962","103,04065275"
27/08/2010 18.00,"11,40170904","3,15901978","27,89999962","107,751147"
27/08/2010 19.00,"10,85988195","3,11489274","27,89999962","109,2540204"
27/08/2010 20.00,"10,39572315","6,30506282","27,89999962","95,63078385"
27/08/2010 21.00,"9,42948365","3,14604304","27,89999962","89,881134"
27/08/2010 22.00,"9,62995775","2,8864661","27,89999962","101,78910945"
27/08/2010 23.00,"8,41086154","3,35629803","27,89999962","107,7604836"
28/08/2010 0.00,"8,74317748","3,88712659","27,89999962","99,2053251"
28/08/2010 1.00,"8,13272628","7,2057869","25,39999962","86,53242675"
28/08/2010 2.00,"8,8461233",,"25,39999962","76,3801311"
28/08/2010 3.00,"7,787767","5,29661666","25,39999962",
28/08/2010 4.00,"8,49213408","4,97733943","25,39999962","71,9934852"
28/08/2010 5.00,"8,71608663","3,48219176","25,39999962","70,75125855"
28/08/2010 6.00,"8,67454727","2,70865966","25,39999962","66,61366845"
28/08/2010 7.00,"9,28499745","7,73531913","25,39999962","52,26798255"
28/08/2010 8.00,"8,45239989","12,82686423","25,39999962","44,3689596"
28/08/2010 9.00,"8,34403549","9,88589084","25,39999962","52,54373145"
28/08/2010 10.00,"9,0646583","5,91310474","25,39999962","58,8859761"
28/08/2010 11.00,"10,5871734","3,4237859","25,39999962","65,3380056"
28/08/2010 12.00,"10,44267804","3,07466043","25,39999962","67,9442337"
28/08/2010 13.00,"11,63649366","3,61846765","25,39999962","75,6491631"
28/08/2010 14.00,"11,08925613","3,80276533","25,39999962","81,4238502"
28/08/2010 15.00,"11,48297751","3,44325579","25,39999962","87,6884694"
28/08/2010 16.00,"11,41435035","6,87223277","25,39999962","92,3467545"
28/08/2010 17.00,"12,30293376","3,57823343","25,39999962","91,567707"
28/08/2010 18.00,"11,24819289","3,58212818","25,39999962","90,94927695"
28/08/2010 19.00,"10,7063658","4,65027462","25,39999962","87,7701048"
28/08/2010 20.00,"10,70095536","5,98189276","25,39999962","72,9746661"
28/08/2010 21.00,"9,06285109","6,7281693","25,39999962","62,8401858"
28/08/2010 22.00,"8,72150419","5,8495097","25,39999962","68,942811"
28/08/2010 23.00,"8,59146752","3,56655302","25,39999962","61,1200968"
29/08/2010 0.00,"9,26151899","3,2901065","25,39999962","54,933123"
29/08/2010 1.00,"8,76846213","3,33423355","21,70000076","61,3596963"
29/08/2010 2.00,"8,68538238","2,46855261","21,70000076","61,5136305"
29/08/2010 3.00,"8,68357721","3,90270174","21,70000076","63,2939685"
29/08/2010 4.00,"8,719698","2,69827558","21,70000076","71,97606885"
29/08/2010 5.00,"9,04840257","2,7839351","21,70000076","70,7860713"
29/08/2010 6.00,"8,82445001","2,61910731","21,70000076","71,22243765"
29/08/2010 7.00,"8,57882519","2,50619033","21,70000076","68,2119627"
29/08/2010 8.00,"8,7034443","2,77225469","21,70000076","70,70976255"
29/08/2010 9.00,"8,40363677","4,88129776","21,70000076","69,8664561"
29/08/2010 10.00,"8,65829154","2,14927538","21,70000076","72,9438633"
29/08/2010 11.00,"9,09536051","1,69112767","21,70000076","76,1444418"
29/08/2010 12.00,"10,46436048","1,5211069","21,70000076","78,82833525"
29/08/2010 13.00,"11,02965993","1,5924895","21,70000076","76,9783917"
29/08/2010 14.00,"11,59133886","1,76770136","21,70000076","76,2809796"
29/08/2010 15.00,"12,52146672","2,84493554","21,70000076","80,4721155"
29/08/2010 16.00,"11,04410133","2,38159676","21,70000076","84,1492197"
29/08/2010 17.00,"10,76597217","2,42961664","21,70000076","83,880174"
29/08/2010 18.00,"10,94477094","2,3997665","21,70000076","83,96984925"
29/08/2010 19.00,"11,10911814","2,36861619","21,70000076","83,838678"
29/08/2010 20.00,"10,46255022","2,47634018","21,70000076","83,5977219"
29/08/2010 21.00,"11,13441093","2,55031929","21,70000076","84,59899245"
29/08/2010 22.00,"10,2801411","2,34655362","21,70000076","85,1946795"
29/08/2010 23.00,"10,64856969","2,2037865","21,70000076","86,4368862"
30/08/2010 0.00,"10,95560199","2,29853183","21,70000076","86,8665693"
30/08/2010 1.00,"10,53298764","2,31929806","4,30000019","84,28845075"
30/08/2010 2.00,"9,80695236",,"4,30000019","80,71975485"
30/08/2010 3.00,"10,37405088","23,05799344","4,30000019",
30/08/2010 4.00,"10,91587797","11,60686292","4,30000019","71,7064845"
30/08/2010 5.00,"10,06702468","8,56725518","4,30000019","73,5214557"
30/08/2010 6.00,"9,03576024","6,38163842","4,30000019","74,8194426"
30/08/2010 7.00,"10,64134899","5,60161699","4,30000019","71,2228566"
30/08/2010 8.00,"10,20970368","10,35182038","4,30000019","55,60525845"
30/08/2010 9.00,"10,95199164","9,47187018","4,30000019","48,39680475"
30/08/2010 10.00,"10,48061214","8,50884932","4,30000019","63,22923075"
30/08/2010 11.00,"11,23374132","10,80607334","4,30000019","78,42993375"
30/08/2010 12.00,"10,15732818","26,0807316","4,30000019","73,28937735"
30/08/2010 13.00,"9,1152276","6,85276478","4,30000019","91,75589535"
30/08/2010 14.00,"10,03451628","6,06236119","4,30000019","103,08198915"
30/08/2010 15.00,"9,75818822","3,95980745","4,30000019","112,5460098"
30/08/2010 16.00,"9,78347288","4,00393641","4,30000019","115,615836"
30/08/2010 17.00,"10,3848921","3,28231893","4,30000019","115,3782315"
30/08/2010 18.00,"10,06160712","4,11814782","4,30000019","111,7010475"
30/08/2010 19.00,"10,32889608","4,55034012","4,30000019","105,40005945"
30/08/2010 20.00,"9,83223701","4,25182912","4,30000019","94,84383615"
30/08/2010 21.00,"10,09592274","5,00329674","4,30000019","84,8643075"
30/08/2010 22.00,"10,49325345","4,29076509","4,30000019","87,2449011"
30/08/2010 23.00,"10,01464918","3,2615527","4,30000019","91,11801405"
31/08/2010 0.00,"9,77083055","3,4237859","4,30000019","88,36778685"
31/08/2010 1.00,"9,14593083","3,33683005",,"88,02867675"
31/08/2010 2.00,"9,46379825","3,4237859",,"83,2939233"
31/08/2010 3.00,"9,0791058","3,35759628",,"80,5075467"
31/08/2010 4.00,"9,22539718","3,12527681",,"85,3771023"
31/08/2010 5.00,"9,42225889","3,52761706",,"82,87283865"
31/08/2010 6.00,"8,90752976","3,72748989",,"77,5794054"
31/08/2010 7.00,"9,22900956","3,40431791",,"80,1948504"
31/08/2010 8.00,"8,69080096","3,36278736",,"81,41365575"
31/08/2010 9.00,"9,19830633","3,99095775",,"83,20775925"
31/08/2010 10.00,"8,82264382","4,60874407",,"84,61275795"
31/08/2010 11.00,"8,68357721","3,44325579",,"84,73090185"
31/08/2010 12.00,"9,30667073","3,14604304",,"85,96911855"
31/08/2010 13.00,"8,65648636","3,10710516",,"85,5174705"
31/08/2010 14.00,"8,54089719","3,07855326",,"86,03722785"
31/08/2010 15.00,"9,08813574","3,00716874",,"86,47636725"
31/08/2010 16.00,"8,75040224","2,94487196",,"86,81268435"
31/08/2010 17.00,"8,60591604","2,83325514",,"86,29849305"
31/08/2010 18.00,"8,34764889","3,02144565",,"87,6659658"
31/08/2010 19.00,"8,71608663","3,15253046",,"89,88673995"
31/08/2010 20.00,"9,30486454","2,99029726",,"88,3510887"
31/08/2010 21.00,"8,92739686","3,19536117",,"82,60463085"
31/08/2010 22.00,"8,92559066","3,45623445",,"77,40015465"
31/08/2010 23.00,"9,69136319","3,5003615",,"75,5976921"
01/09/2010 0.00,"9,44573837","4,03119006",,"74,22327675"
01/09/2010 1.00,"9,84849172","3,39912683",,"78,4174251"
01/09/2010 2.00,"9,55410277",,,"81,80276055"
01/09/2010 3.00,"9,02311791","24,16636072",,
01/09/2010 4.00,"9,0791058","9,29406183",,"81,5020542"
01/09/2010 5.00,"9,17482685","7,21487273",,"79,32086085"
01/09/2010 6.00,"8,85515324","6,50753215",,"78,74438565"
01/09/2010 7.00,"10,13385074","6,32842555",,"76,9456737"
01/09/2010 8.00,"8,66009773","7,05653236",,"72,52924245"
01/09/2010 9.00,"9,37349475","15,43039639",,"63,12134115"
01/09/2010 10.00,"9,15857316","6,62953114",,"64,5943893"
01/09/2010 11.00,"9,48005398","7,87289135",,"70,85248485"
01/09/2010 12.00,"9,26874375","10,24020547",,"77,36556135"
01/09/2010 13.00,"8,83348097","4,30504199",,"85,2034176"
01/09/2010 14.00,"8,71608663","4,71257332",,"85,17291405"
01/09/2010 15.00,"8,84792848","3,11489274",,"88,2396081"
01/09/2010 16.00,,"2,8747876",,"89,3787132"
01/09/2010 17.00,,,,
01/09/2010 18.00,"6,0268498","3,25765986",,"92,8514097"
01/09/2010 19.00,"5,51212068","4,14929621",,"93,80898975"
01/09/2010 20.00,"6,14605034","4,72295548",,"86,77485915"
01/09/2010 21.00,"5,71981852","3,97927543",,"80,0081982"
01/09/2010 22.00,"5,43265433","3,70672366",,"83,26473645"
01/09/2010 23.00,"5,59700662","6,96697619",,"79,7573868"
02/09/2010 0.00,"5,1129797","5,0162754",,"82,11593565"
02/09/2010 1.00,"6,16772363","3,47829702",12,"85,03019175"
02/09/2010 2.00,"5,31164659","2,83455338",12,"91,35342405"
02/09/2010 3.00,"6,25983332","3,1421483",12,"92,5687182"
02/09/2010 4.00,"5,71078858","3,84948887",12,"89,26090845"
02/09/2010 5.00,"6,20023305","4,11814782",12,"87,179505"
02/09/2010 6.00,"6,494622","5,34334021",12,"83,1677196"
02/09/2010 7.00,"6,72941069","6,51402148",12,"80,0954994"
02/09/2010 8.00,"6,66439286","11,12924532",12,"73,6822128"
02/09/2010 9.00,"7,02018828","16,31814564",12,"65,1653184"
02/09/2010 10.00,"6,8359689","8,72170081",12,"83,7663792"
02/09/2010 11.00,"6,61743492","3,96370219",12,"92,686503"
02/09/2010 12.00,"7,09243088","3,24078646",12,"94,8898608"
02/09/2010 13.00,"6,2815066","3,91178566",12,"98,8559208"
02/09/2010 14.00,"5,97266811","3,50165974",12,"99,0000396"
02/09/2010 15.00,"5,70175863","3,01495632",12,"102,35217825"
02/09/2010 16.00,"5,52295681","3,03053147",12,"104,89081575"
02/09/2010 17.00,"5,56449719","3,07725502",12,"106,71731805"
02/09/2010 18.00,"5,51031449","5,65742445",12,"104,71066725"
02/09/2010 19.00,"5,3838902","4,2141914",12,"106,7491782"
02/09/2010 20.00,"5,73787942","5,05131854",12,"101,2546689"
02/09/2010 21.00,"5,90945648","3,25506337",12,"104,12038665"
02/09/2010 22.00,"6,2453848","2,91112707",12,"106,533"
02/09/2010 23.00,"5,50489693","2,7553832",12,"107,4337026"
03/09/2010 0.00,"6,42237941","2,7385098",12,"108,53955105"
03/09/2010 1.00,,"3,53929746","15,60000038","104,5221996"
03/09/2010 2.00,"5,91668023",,"15,60000038","94,09028475"
03/09/2010 3.00,"5,54101772","14,20261515","15,60000038",
03/09/2010 4.00,"5,76497027","6,90208291","15,60000038","82,8139662"
03/09/2010 5.00,"5,51573306","4,98382876","15,60000038","86,40590385"
03/09/2010 6.00,"5,01906382","7,49521208","15,60000038","72,03264705"
03/09/2010 7.00,"5,32248374","7,85601986","15,60000038","69,29363175"
03/09/2010 8.00,"5,33873845","12,03386606","15,60000038","61,7935689"
03/09/2010 9.00,"5,0606042","20,59072952","15,60000038","50,04978195"
03/09/2010 10.00,"4,56032258","8,56725518","15,60000038","77,0419125"
03/09/2010 11.00,"4,5747711","9,29536008","15,60000038","82,7792931"
03/09/2010 12.00,"4,51878322","5,18370159","15,60000038","94,51893045"
03/09/2010 13.00,"4,43751068","5,04742379","15,60000038","100,5572568"
03/09/2010 14.00,"4,45376437","6,27910551","15,60000038","100,0871151"
03/09/2010 15.00,"4,70480777","6,21421223","15,60000038","106,6122015"
03/09/2010 16.00,"4,46098914","7,36412727","15,60000038","103,08127095"
03/09/2010 17.00,"4,52058941","11,58220768","15,60000038","97,17611085"
03/09/2010 18.00,"4,32011532","6,52829838","15,60000038","99,0442089"
03/09/2010 19.00,"4,1106123","7,01889273","15,60000038","94,205496"
03/09/2010 20.00,"4,74815435","6,2077229","15,60000038","83,71819995"
03/09/2010 21.00,"4,90166948","4,71516982","15,60000038","81,44238375"
