"NetC","Provincia Bari","","","","","","","","","","",""
"Stat","Andria","","","","","","","","","","",""
Parm,NO2,NOX,CO,O3,PM10,BENZENE
26/02/2012 0.00,"20,29222808","22,79172832","0,57501138","72,35803155","46,64223099","2,06051929"
26/02/2012 1.00,"15,62313173","17,52342455","0,52157167","76,0457691",,"1,50638854"
26/02/2012 2.00,"12,10070575","14,40419922","0,50158609","80,96366355","41,75823975","0,99795769"
26/02/2012 3.00,"10,91704965","12,1390337","0,47385909","82,9227336",,"0,57053192"
26/02/2012 4.00,"8,18243459","9,53016898","0,46367","82,09857915","33,21123123","0,46717827"
26/02/2012 5.00,"8,24148671","9,64560024","0,47030468","82,0614123",,"0,10290921"
26/02/2012 6.00,"11,45371554","13,68762178","0,46473714","79,2930705","29,7924099","0,18435769"
26/02/2012 7.00,"17,93788688","20,23798464","0,51995232","70,27940115",,"0,04519955"
26/02/2012 8.00,"21,63357256","24,30465568","0,61774591","66,3626376","24,66422081","0,1350993"
26/02/2012 9.00,"13,25127278","16,04616938","0,52500725","74,9953218",,"1,02948164"
26/02/2012 10.00,"14,43103414","18,15829459","0,5351777","74,32314645","32,96702957","0,89438133"
26/02/2012 11.00,"13,19156485","17,31331296","0,52486978","79,16269725",,"0,88176137"
26/02/2012 12.00,"13,27592994","17,07337417","0,53045829","84,45890355","24,42000961","0,75538997"
26/02/2012 13.00,"12,09291435","15,33153643","0,53559361","92,0330208",,"0,96960373"
26/02/2012 14.00,"13,97159202","18,12392257","0,59730599","90,98794005","22,46640968","1,01341406"
26/02/2012 15.00,"9,83722088","12,42760995","0,4933111","105,08700405",,"1,12860965"
26/02/2012 16.00,"14,65491596","16,81851795","0,50678083","89,7665811","27,35042","0,58626592"
26/02/2012 17.00,"11,84113072","13,95155617","0,46163591","76,93950915",,"0,28926938"
26/02/2012 18.00,"7,62240214","10,64556859","0,44597482","70,79550765","32,72283173","0,06254652"
26/02/2012 19.00,"8,30703007","10,95295127","0,42674067","70,05308835",,"0,304502"
26/02/2012 20.00,"9,04162621","12,01257976","0,43904423","66,4680135","40,29304123","0,27503646"
26/02/2012 21.00,"14,51150258","17,3859441","0,47010779","60,76987455",,"0,32574002"
26/02/2012 22.00,"12,70746557","15,26279812","0,42413456","67,24624305","27,10622025","0,15995173"
26/02/2012 23.00,"10,79569883","12,8115147","0,42194203","67,5677772",,"0,44466088"
27/02/2012 0.00,"10,34857572","11,58392848","0,42638534","59,9639544","20,02441978","0,29588496"
27/02/2012 1.00,"6,50169099","8,18844974","0,41173197",,,"0,210878"
27/02/2012 2.00,"6,1480207","7,05424561","0,37776523","60,2760522","10,98900986","0,01628929"
27/02/2012 3.00,,,"0,36577738","62,2655061",,
27/02/2012 4.00,"20,95672456","22,22170376",,"64,87646235","6,59340715","0,03919518"
27/02/2012 5.00,"10,3213259","11,62154134","0,34470603","68,76551535",,
27/02/2012 6.00,"9,76454002","11,41143166","0,34602947","67,8143592","4,63980484",
27/02/2012 7.00,"13,3057839","16,47287424","0,37574978","64,31103945",,
27/02/2012 8.00,"12,74120663","15,99558742","0,37944283","64,8392955","3,90720391","0,0450887"
27/02/2012 9.00,"13,61207866","18,47345911","0,40343717","63,0653415",,"0,00483685"
27/02/2012 10.00,"12,94367596","17,73223598","0,3938201","63,26530035","2,93040299","0,00672746"
27/02/2012 11.00,"11,85865802","16,43785596","0,36591602","66,7591638",,"0,00455921"
27/02/2012 12.00,"12,98131177","18,35089418","0,37217673","66,4004628","11,47741032",
27/02/2012 13.00,"11,59259175","17,04613773","0,39459016","68,8979235",,
27/02/2012 14.00,"11,86578787","17,36519317","0,40260886","68,9756088","12,69841003","0,02229467"
27/02/2012 15.00,"10,66980319","14,85489969","0,36038693","70,5077289",,"0,02774274"
27/02/2012 16.00,"11,22853166","15,63178735","0,37225478","69,6687117","7,08180714",
27/02/2012 17.00,"9,29990299","12,38481174","0,36984556","70,19832435",,
27/02/2012 18.00,"12,6510023","16,0176366","0,38015465","68,1872646","12,21000957",
27/02/2012 19.00,"13,6652877","16,51762078","0,3882712","68,14267635",,
27/02/2012 20.00,"22,09595152","25,82062312","0,43171522","58,59113505","11,96580982",
27/02/2012 21.00,"15,25388438","18,9059994","0,43286274","66,29307195",,"0,02913298"
27/02/2012 22.00,"11,56922711","14,15388401","0,41005321","69,2802852","6,59340715","0,18952914"
27/02/2012 23.00,"7,77230868","10,11769981","0,38838887","71,8635309",,"0,3128414"
28/02/2012 0.00,"5,25962711","7,26629979","0,35720648","73,61113095","17,82661057","0,05481833"
28/02/2012 1.00,"3,53475455","4,91812862","0,3316324","73,47738615",,
28/02/2012 2.00,"2,76446902","4,13410728","0,32714948","73,05923415","14,16361046",
28/02/2012 3.00,"2,59120167","3,93437211","0,32896688","72,48028515",,
28/02/2012 4.00,"5,96242478","7,63010177","0,3381296","66,93817515","16,36141014",
28/02/2012 5.00,"6,06041478","7,4284221","0,33951246","66,0194577",,
28/02/2012 6.00,"9,11820181","10,91144749","0,36089953","59,7768234","9,27960968",
28/02/2012 7.00,"22,58685752","26,20407472","0,46501208","43,70516325",,
28/02/2012 8.00,"35,10678648","46,5269904","0,68923497","33,56401965","17,33819962","0,34681124"
28/02/2012 9.00,"30,13074912","42,9960044","0,65360927","39,76136745",,"1,6332603"
28/02/2012 10.00,"14,34992328","21,28918312","0,46736305","54,8737917","22,71062088","1,7124846"
28/02/2012 11.00,"9,6672001","14,63700817","0,404721","65,42500755",,"1,0959192"
28/02/2012 12.00,"8,24797795","12,46263014","0,38726348","69,4613115","16,60560989","0,51966056"
28/02/2012 13.00,"7,69702942","11,70973617","0,38813257","72,03579915",,"0,19881333"
28/02/2012 14.00,"9,96506294","14,51120048","0,40268691","73,16664495","15,38461018","0,21855025"
28/02/2012 15.00,"8,71391323","12,40361626","0,38566393","75,72084345",,"0,27659247"
28/02/2012 16.00,"9,38037142","12,50996935","0,39354399","76,5524193","8,05860806","0,11775335"
28/02/2012 17.00,"11,52314982","14,4567276","0,40430743","74,81966205",,"0,02318353"
28/02/2012 18.00,"23,77570088","27,12491304","0,53118991","60,5800503","5,12820482","0,17874284"
28/02/2012 19.00,"44,97255352","49,29994488","0,83701056","40,5071583",,"1,26148578"
28/02/2012 20.00,"62,90849016","73,05467112","0,86904224","23,570127","6,59340715","3,13075314"
28/02/2012 21.00,"69,34529552","88,51980664","0,8901532","15,25089521",,"3,2549563"
28/02/2012 22.00,"49,23153352","58,91634888","0,69875419","28,7460747","16,11721039","3,48790523"
28/02/2012 23.00,"27,58950992","31,5171212","0,48920447","50,2868877",,"2,64861988"
29/02/2012 0.00,"18,33373589","20,63485848","0,4542102","59,7221205","24,17580986","1,5032755"
29/02/2012 1.00,"11,67565477","13,11111745","0,41990794",,,"0,88170544"
29/02/2012 2.00,"8,91118957","9,96011659","0,40663743","69,40120215","19,29179955","0,47473865"
29/02/2012 3.00,,,"0,40373425","71,87635875",,"0,16590016"
29/02/2012 4.00,"22,32013352","24,07833224",,"72,51475875","17,58241081","0,06682707"
29/02/2012 5.00,"14,55109245","16,31853569","0,41303561","71,57303895",,"0,01567807"
29/02/2012 6.00,"17,96319602","20,3378484","0,48122655","61,28733765","12,21000957","0,00628201"
29/02/2012 7.00,"26,30072632","31,1760204","0,59716852","50,36997945",,"0,17107059"
29/02/2012 8.00,"31,33387512","40,2152872","0,61148637","46,6214343","16,60560989","0,70046078"
29/02/2012 9.00,"28,34421456","34,46253808","0,63457084","49,0128408",,"1,15690869"
29/02/2012 10.00,"28,58757392","34,86786296","0,62594169","50,07950745","27,10622025","1,18075937"
29/02/2012 11.00,"24,8587724","33,66685928","0,60684501","54,95620515",,"1,28728301"
29/02/2012 12.00,"18,11829555","24,32410072","0,53504023","66,33696195","29,7924099","1,16163469"
29/02/2012 13.00,"16,56733469","22,51288224","0,50719557","72,2452143",,"1,03287232"
29/02/2012 14.00,"13,09488074","17,02603496","0,45116955","79,71934215","29,30401993","0,70396333"
29/02/2012 15.00,"12,25450321","15,4210295","0,45245338","81,51153045",,"0,22299759"
29/02/2012 16.00,"15,05985653","18,35089418","0,48938155","87,54879945","19,78022003","0,20314982"
29/02/2012 17.00,"15,9196944","18,89821756","0,50593154","83,96845275",,"0,23917603"
29/02/2012 18.00,"23,3525944","26,37655624","0,61978","70,51042215","17,82661057","0,36782653"
29/02/2012 19.00,"35,63436464","40,8579104","0,71937003","50,89286895",,"0,98339222"
29/02/2012 20.00,"51,17963208","57,9702148","0,80551246","35,7034377","32,96702957","1,58572471"
29/02/2012 21.00,"40,09580632","45,01085088","0,70434269","47,4341175",,"2,00186483"
29/02/2012 22.00,"46,48976376","52,55986664","0,73228522","40,0390116","40,53723145","1,98212792"
29/02/2012 23.00,"37,43537304","41,46913856","0,64856599","44,3832438",,"2,13132893"
01/03/2012 0.00,"30,97759304","33,60978608","0,56450425","46,05535305","36,14162064","1,74039413"
01/03/2012 1.00,"21,6413544","24,06795008","0,53120855","51,17456295",,"1,31963988"
01/03/2012 2.00,"13,6555518","15,18951881","0,46031247","56,20391805","35,65322113","0,84034202"
01/03/2012 3.00,"12,10719508","13,55857325","0,43493644","55,01701275",,"0,42625928"
01/03/2012 4.00,"10,02151856","11,67731056","0,4192171","55,318956","33,69963074","0,19842382"
01/03/2012 5.00,"13,14549521","14,77318846","0,43529177","50,7955728",,"0,00500364"
01/03/2012 6.00,"22,47328472","25,61135472","0,51649576","37,62803415","33,69963074","0,02301674"
01/03/2012 7.00,"42,57215224","61,18023336","0,71216217","17,16334211",,"0,18096701"
01/03/2012 8.00,"42,17369144","63,90452744","0,85545601","18,84272313","32,23442078","1,23591128"
01/03/2012 9.00,"27,70891432","43,3578504","0,79634973","29,85260145",,"2,75847826"
01/03/2012 10.00,"17,36941295","27,02699952","0,5705273","42,81411645","43,22343063","2,49161542"
01/03/2012 11.00,"10,49524333","15,84643612","0,43215209","56,54574135",,"1,95238372"
01/03/2012 12.00,"10,42775355","15,15644503","0,42411359","63,11196465","31,50181961","0,96526724"
01/03/2012 13.00,"10,02346689","14,41392748","0,40839425","67,7846337",,"0,25752372"
01/03/2012 14.00,"13,71526165","19,33334096","0,40839425","69,41133675","16,11721039","0,02802038"
01/03/2012 15.00,"16,09101725","22,28525864","0,43104651","65,3486589",,
01/03/2012 16.00,"18,96320835","26,36359288","0,49325285","61,1724855","13,43101025","0,05020319"
01/03/2012 17.00,"18,30128542","24,16133216","0,46633552","59,80249905",,"0,09651533"
01/03/2012 18.00,"40,99781144","49,16117192","0,6230187","36,14590875","15,87300968","0,48480187"
01/03/2012 19.00,"57,46198608","71,70065008","0,93022338","22,37306715",,"0,96115348"
01/03/2012 20.00,"57,78903368","74,17980664","0,95637064","16,77964376","16,60560989","2,35123383"
01/03/2012 21.00,"44,10232584","55,24722088","0,76457436","19,56487124",,"3,19835822"
01/03/2012 22.00,"43,97190832","55,82697752","0,73576158","19,74456687","29,7924099","2,38753869"
01/03/2012 23.00,"30,08141952","35,4923604","0,58925001","32,25414255",,"2,10099386"
02/03/2012 0.00,"23,02747792","27,12556312","0,51876751","37,5138603","30,52503014","1,66378251"
02/03/2012 1.00,"14,00728523","16,40737677","0,4303545",,,"1,07801695"
02/03/2012 2.00,"11,82620947","13,73301648","0,41787385","48,58589085","33,94382095","0,51376806"
02/03/2012 3.00,,,"0,38789607","51,19211895",,"0,15472536"
02/03/2012 4.00,"25,25788328","26,92065408",,"51,95005935","19,29179955","0,148721"
02/03/2012 5.00,"19,34995624","21,28140128","0,3912536","49,63434315",,"0,02963335"
02/03/2012 6.00,"26,4603592","30,9211508","0,45914747","41,66503635","15,14041042","0,02162752"
02/03/2012 7.00,"38,0905772","46,37267288","0,58932807","32,2777833",,"0,17118144"
02/03/2012 8.00,"45,91480624","70,6902728","0,66020434","28,5407094","10,01220989","0,8136"
02/03/2012 9.00,"37,78624416","56,25624064","0,76090111","36,8038797",,"1,27855409"
02/03/2012 10.00,"30,5811016","46,88044272","0,67065206","44,54146725","21,97801971","1,62013897"
02/03/2012 11.00,"18,60694157","26,5996484","0,510157","56,04180435",,"1,44039541"
02/03/2012 12.00,"13,65166662","19,86963784","0,43833358","61,48795485","16,11721039","0,98072361"
02/03/2012 13.00,"14,24414762","19,79830112","0,44615306","65,04332415",,"0,59471618"
02/03/2012 14.00,"15,89697984","22,30925424","0,45938397","65,295951","9,27960968","0,51904934"
02/03/2012 15.00,"23,82893096","34,78226272","0,44874053","62,02704375",,"0,64447493"
02/03/2012 16.00,"28,12163864","39,14269344","0,55494659","61,0299627","6,34920597","0,30344636"
02/03/2012 17.00,"36,21062232","47,86030448","0,62914078","57,34896825",,"0,649145"
02/03/2012 18.00,"62,79688672","107,13916856","1,02710827","33,64641315","12,94260979","1,20800175"
02/03/2012 19.00,"100,08279872","230,1135976","2,04011655","7,38833886",,"2,8494906"
02/03/2012 20.00,"109,38592152","287,7621184","2,43662197","5,45698136","17,82661057","7,01806478"
02/03/2012 21.00,"83,67575464","157,74904376","1,59340895","3,40132338",,"8,66861409"
02/03/2012 22.00,"62,85204792","80,5498832","0,9809766","19,39329126","52,2588501","8,08284955"
02/03/2012 23.00,"45,33271696","51,2259216","0,81129901","39,4161726",,"5,97462787"
03/03/2012 0.00,"34,6434324","39,26458344","0,70134049","50,815842","55,18925095","4,48997771"
03/03/2012 1.00,"19,48559352","22,46359088","0,52599517","65,53848315",,"3,41229434"
03/03/2012 2.00,"11,94545326","13,95737247","0,44390578","71,52372255","46,39804077","2,01849278"
03/03/2012 3.00,"10,68147978","12,98141884","0,43598261","75,0236907",,"0,90249902"
03/03/2012 4.00,"9,39205183","11,32842601","0,44690332","76,3126203","32,47863007","0,38689629"
03/03/2012 5.00,"11,411533","13,17012942","0,45047754","71,9506725",,"0,21048849"
03/03/2012 6.00,"18,29999674","21,22432808","0,51596336","62,43641775","29,30401993","0,11274971"
03/03/2012 7.00,"34,90495576","43,51543744","0,63996246","47,40572865",,"0,3520376"
03/03/2012 8.00,"38,83231848","52,52552712","0,72576937","43,1606679","24,66422081","1,15868742"
03/03/2012 9.00,"31,7109024","42,8429488","0,68931303","50,2220502",,"1,67295585"
03/03/2012 10.00,"29,54994088","41,00643456","0,74729391","57,5245881","28,32722092","1,54402771"
03/03/2012 11.00,"22,39995952","29,97048528","0,64650044","66,92401065",,"1,75151401"
03/03/2012 12.00,"18,71400974","24,93756592","0,57591892","73,8624411","33,21123123","1,84430408"
03/03/2012 13.00,"19,08390909","25,37464912","0,59655573","76,9935537",,"1,43678201"
03/03/2012 14.00,"17,52516447","22,28590872","0,55944931","82,2600345","22,95482063","1,16897336"
03/03/2012 15.00,"19,27273056","25,05754392","0,54183335","83,41316445",,"0,8325579"
03/03/2012 16.00,"18,93010781","24,14641856","0,57862405","86,98473315","21,0012207","0,53706245"
03/03/2012 17.00,"22,32598424","29,22535976","0,57512905","86,6307603",,"0,61739934"
03/03/2012 18.00,"57,15893408","82,51610752","1,04569119","56,9814693","24,90842056","0,62679541"
03/03/2012 19.00,"90,87051504","145,79097512","1,41672272","27,93341145",,"2,23170073"
03/03/2012 20.00,"49,09847744","54,80753736","0,87028762","44,0794053","30,52503014","4,62963622"
03/03/2012 21.00,"41,57536928","47,38171176","0,8206994","49,314804",,"3,61866804"
03/03/2012 22.00,"37,59674584","41,81316472","0,72950203","51,1765779","45,90964127","3,14993376"
03/03/2012 23.00,"26,28059296","28,97245952","0,63885688","62,0871531",,"2,54376515"
04/03/2012 0.00,"21,17866952","23,74241296","0,57939528","64,92577875","42,97924042","1,74812232"
04/03/2012 1.00,"18,0585857","20,28597584","0,57919723",,,"1,28906174"
04/03/2012 2.00,"29,70632336","38,14596784","0,62289987","52,7586927","45,1770401","1,01146854"
04/03/2012 3.00,,,"0,72796074","17,41126674",,"0,98995187"
04/03/2012 4.00,"38,58182736","41,34688528",,"47,05784055","42,24663162","1,39853162"
04/03/2012 5.00,"22,64915048","24,83317072","0,52644952","52,4736072",,"0,90149829"
04/03/2012 6.00,"24,51161056","27,32335952","0,50379843","50,82799155","41,02563095","0,59377138"
04/03/2012 7.00,"26,2922944","29,08788696","0,63788993","52,1513748",,"0,32123674"
04/03/2012 8.00,"22,82046568","26,61261176","0,62870623","57,4860846","37,11843109","1,07440355"
04/03/2012 9.00,"15,71138391","19,04542435","0,58656352","65,6600784",,"1,58389004"
04/03/2012 10.00,"16,2370233","20,9876416","0,58364054","67,54078485","38,33943176","1,39608472"
04/03/2012 11.00,"14,77107761","18,86644203","0,5555186","73,6888362",,"1,23802461"
04/03/2012 12.00,"13,75484005","17,82432364","0,53942413","82,68630615","35,89743042","0,85007165"
04/03/2012 13.00,"12,9689851","16,8956901","0,54767932","91,0352415",,"0,8397308"
04/03/2012 14.00,"12,92550049","16,30102559","0,50739245","97,2616764","26,61782074","0,90878103"
04/03/2012 15.00,"11,4498208","13,68567727","0,51388966","97,7548005",,"0,63013117"
04/03/2012 16.00,"14,82753132","18,34181409","0,56231288","86,2274511","25,88521957","0,37994713"
04/03/2012 17.00,"18,89766117","24,77284712","0,64312194","81,28657425",,"0,59416089"
04/03/2012 18.00,"25,68942168","34,19212392","0,79702077","74,6690196","38,0952301","0,91389654"
04/03/2012 19.00,"39,60195584","49,33042216","0,92747747","59,8484439",,"1,29678992"
04/03/2012 20.00,"48,5488348","61,45842936","1,02236789","40,4308296","53,96825027","2,00069732"
04/03/2012 21.00,"49,95314144","56,31463312","0,95459285","31,4765913",,"2,87773371"
04/03/2012 22.00,"38,58247744","42,18734312","0,71980574","40,7415708","72,03907013","3,08449693"
04/03/2012 23.00,"32,1943516","35,76082432","0,63782935","45,54666795",,"2,57812348"
05/03/2012 0.00,"23,92042016","26,90314016","0,56245035","51,7021407","50,06105042","1,86198462"
05/03/2012 1.00,"13,96380062","15,98002565","0,4860846","58,8135177",,"1,26826816"
05/03/2012 2.00,"10,52573973","11,92762769","0,46163591","65,2993425","34,4322319","0,68144695"
05/03/2012 3.00,"10,5283324","12,1390337","0,43805631","66,81795645",,"0,2995543"
05/03/2012 4.00,"10,5646757","12,23760495","0,42146788","63,9928569","25,88521957","0,06627077"
05/03/2012 5.00,"25,68120008","28,06793056","0,57982516","45,194331",,"0,16742769"
05/03/2012 6.00,"46,22694024","79,86575048","0,86568587","21,1010352","21,97801971","0,5456805"
05/03/2012 7.00,"57,18099856","90,9814684","0,84125699","17,80577999",,"1,30824236"
05/03/2012 8.00,"61,99675296","97,4494776","1,1160735","12,91489185","30,28083038","2,07352876"
05/03/2012 9.00,"54,8435212","82,4804296","1,01545594","23,7464451",,"4,28093438"
05/03/2012 10.00,"29,60575216","40,54923712","0,72493989","54,9535119","44,4444313","4,12837827"
05/03/2012 11.00,"14,87491259","19,19003656","0,57133697","72,05941995",,"3,17967796"
05/03/2012 12.00,"14,91708558","19,20104968","0,54683003","77,6873349","50,06105042","1,94143164"
05/03/2012 13.00,"13,41609866","16,92357279","0,55411711","86,02884885",,"1,47102948"
05/03/2012 14.00,"21,16503696","28,32721688","0,58140956","78,76413615","31,01342964","1,05016335"
