,Regione Puglia,,,,,,,,
,Liceo Scientifico Via dei Mandorli,,,,,,,,
Parm,SO2,NOX,NO,NO2,CO,O3,BENZENE,TEMP,PM10
,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,
17/11/2006 10.00,"3,60084308","333,0226","152,708867","99,03412408","1,79794683","16,14482079","7,909209","14,74806023","41,15288162"
17/11/2006 11.00,"2,49953989","164,13342208","68,86530066","59,27251624","0,98392871","23,6859567","6,665418","16,54347992","41,15288162"
17/11/2006 12.00,"2,03548889","85,00759648","27,62147398","43,52153672","0,60629862","38,4185928","4,472766","16,96750069","41,15288162"
17/11/2006 13.00,"2,10418012","93,39381968","28,54067509","49,89409888","0,39656717","48,3224112","3,180159","19,39397049","41,15288162"
17/11/2006 14.00,"1,95772907","94,7971512","31,2475754","47,44759928","0,51745106","56,3326554","3,4837335","20,11726952","41,15288162"
17/11/2006 15.00,"1,77031834","58,76071208","13,52349054","38,2378968","0,43055022","63,67064445","3,4033905","20,11116982","41,15288162"
17/11/2006 16.00,"1,40848907","41,51743568","8,33358877","28,7439564","0,39263995","57,8150202","1,77975","17,22892952","41,15288162"
17/11/2006 17.00,"1,38396513","62,74891464","11,25676003","45,49950072","1,06721806","21,7640535","1,7294085","16,30260086","41,15288162"
17/11/2006 18.00,"1,58687595","82,9415084","15,04675092","59,88382088","1,74460964","12,76515314","2,8918395","14,58872032","41,15288162"
17/11/2006 19.00,"1,57785211","116,95208792","34,69117837","63,74497104","0,94066877","13,84000328","3,3342345","13,14081955","41,15288162"
17/11/2006 20.00,"1,50628785","146,2883628","49,84861301","70,22005464","0,80049946","20,84924625","2,8603125","12,85964966","41,15288162"
17/11/2006 21.00,"1,61889925","177,60640656","68,69381322","72,20059984","0,63037917","31,063347","2,8989585","11,95901966","41,15288162"
17/11/2006 22.00,"1,22494294","80,25937392","13,4415377","59,6657764","0,5037262","41,6874402","3,1176135","11,98791981","41,15288162"
17/11/2006 23.00,"1,18774922","43,17108624","5,29297879","35,06978928","0,38165983","49,09685025","1,6897455","11,18124962","41,15288162"
18/11/2006 0.00,"1,39874621","57,26661792","7,43467012","45,88495992","0,33353601","54,3578049","1,39329","11,13173008","41,15288162"
18/11/2006 1.00,,"30,9574788","2,74237995","26,76601152","0,33409171","52,54053945","1,3602375","10,98906994","42,48635101"
18/11/2006 2.00,"1,32692465",,,,"0,34496699","46,90159215","1,02488175","10,59889984","42,48635101"
18/11/2006 3.00,"1,34015277","16,1019405","2,45259586","12,34535954",,"42,15528765","0,83195685","10,25891972","42,48635101"
18/11/2006 4.00,"1,25958704","14,89186247","2,42809605","11,17207794","0,31965853","41,5372167","0,6727455","10,73550987","42,48635101"
18/11/2006 5.00,"1,35408363","27,17160408","7,3713063","16,5271043","0,27050951",,"0,666135","10,72445965","42,48635101"
18/11/2006 6.00,"1,44787646","24,81112536","4,26733251","18,27273544","0,29887376","36,9211458","0,71113725","9,87410164","42,48635101"
18/11/2006 7.00,"1,52891712","52,34589472","8,01001347","40,07697312","0,54742768","23,29543545","0,94972545","9,93393135","42,48635101"
18/11/2006 8.00,"1,6334576","103,80205936","29,84850375","58,02006064","1,04609661","14,22514401","1,353627","10,25314999","42,48635101"
18/11/2006 9.00,"1,72429604","126,86745224","41,72622863","63,30630088","1,18826622","15,72563139","1,5255","12,55257034","42,48635101"
18/11/2006 10.00,"2,60532924","215,0797328","93,38705686","72,26291192","1,35176814","16,34959757","2,6670825","16,42999077","42,48635101"
18/11/2006 11.00,"2,38398021","160,10759136","62,55767538","64,54315456","0,91259926","23,92677315","7,567497","16,99423027","42,48635101"
18/11/2006 12.00,"2,17778143","97,59731344","31,5288986","49,8564516","0,62724416","42,8654478","4,3715745","16,4513607","42,48635101"
18/11/2006 13.00,"2,50831151","147,26497416","53,98160746","68,22792272","0,87138272","39,07991535","3,6505215","17,29072952","42,48635101"
18/11/2006 14.00,"2,89929614","151,76677816","55,83098328","70,86820352","1,04144826","37,00818765","6,1533585","17,20560074","42,48635101"
18/11/2006 15.00,"2,31305666","101,18474168","26,92615925","59,89030256","0,95088698","35,1362592","5,6499435","18,40625","42,48635101"
18/11/2006 16.00,"2,26559124","102,95511984","31,32360499","54,92204704","0,68725331","35,8411326","4,580568","16,43317986","42,48635101"
18/11/2006 17.00,"1,94340157","66,76954472","10,90614852","50,0615136","0,89650362","23,36777415","2,874042","15,30490971","42,48635101"
18/11/2006 18.00,"1,92261918","97,35739568","23,90668592","61,32445552","0,95752865","24,87806895","3,0484575","14,02698994","42,48635101"
18/11/2006 19.00,"1,84583568","117,50457944","32,18367336","68,15255168","0,89197177","26,93631045","4,094442","13,83440971","42,48635101"
18/11/2006 20.00,"1,97158264","135,44562112","38,93400858","75,8424436","0,66412456","38,19237975","4,48497","13,84587955","42,48635101"
18/11/2006 21.00,"1,77908692","80,32682928","17,16562838","54,01224096","0,62361052","40,75080765","3,6576405","13,69297981","42,48635101"
18/11/2006 22.00,"1,78836806","115,41776528","30,6730825","68,37707784","0,75476389","30,27562125","2,324862","13,96315956","42,48635101"
18/11/2006 23.00,"1,67537326","62,56215048","8,86837844","48,98169248","0,75667799","23,8495467","3,1572765","12,83428001","42,48635101"
19/11/2006 0.00,"1,7793971","43,5498152","5,25664869","35,50457808","0,75726398","26,5759137","2,070612","12,44729042","42,48635101"
19/11/2006 1.00,"1,76971424","49,2123944","9,30347544","35,08795328","0,59829391","35,224518","1,619064","11,84465981","36,84737015"
19/11/2006 2.00,"1,56882827","22,61404616","2,94260825","18,10920208","0,65455292","24,7542393","1,8860265","11,2888298","36,84737015"
19/11/2006 3.00,"1,48574039","20,15756592","3,04483482","15,49399142","0,66943813","17,2040421","1,01125395","10,10846043","36,84737015"
19/11/2006 4.00,"1,74416822","17,61291571","2,71196562","13,45893128","0,61071863","16,79827706","1,12139505","10,14406967","36,84737015"
19/11/2006 5.00,"1,45956484","15,3561802","3,26365089","10,35312246","0,52398555","21,0753795","0,85290705","12,24888039","36,84737015"
19/11/2006 6.00,"1,43083561","16,00337117","3,10144113","11,2499537","0,4400671","21,55100745","0,79209045","12,5102396","36,84737015"
19/11/2006 7.00,"1,62660607","42,67823","11,10891696","27,42920784","0,52097868","16,79092349","0,72364635","10,98412037","36,84737015"
19/11/2006 8.00,"1,39616404","37,62263432","5,930838","28,53759424","0,71256876","14,26927541","1,8799245","10,57304955","36,84737015"
19/11/2006 9.00,"1,73027905","71,93280512","21,34171915","39,36574736","1,04613505","19,93163603","1,732968","12,07759953","36,84737015"
19/11/2006 10.00,"1,81552603","75,33216904","21,63487638","42,44559696","0,69909087","36,97630755","2,8155645","15,97062016","36,84737015"
19/11/2006 11.00,"1,8344585","62,79560568","21,33918774","31,25923064","0,71440596","47,18791455","3,134394","17,56817055","36,84737015"
19/11/2006 12.00,"1,78266371","58,08499216","16,5590377","34,1327372","0,70709908","45,1602963","2,790648","16,39966965","36,84737015"
19/11/2006 13.00,"1,81289098","49,25778528","12,59668273","30,01717632","0,57727614","45,53298225","2,7270855","17,08377075","36,84737015"
19/11/2006 14.00,"1,63833615","49,3083768","12,58570913","30,05092312","0,61415538","46,94763675","2,4408","17,63512039","36,84737015"
19/11/2006 15.00,"1,52939206","19,0097579","4,11272447","12,70486142","0,34196595","68,90321025","1,9948455","17,60404968","36,84737015"
19/11/2006 16.00,"1,33606036","24,5880332","4,82070747","17,19940174","0,29774138","69,11160795","1,3032855","16,78182983","36,84737015"
19/11/2006 17.00,"1,2644239","31,85629088","5,30734049","23,72509024","0,29539624","65,13361785","1,3907475","15,60791969","36,84737015"
19/11/2006 18.00,"1,28414149","47,98414472","7,17023254","37,00232416","0,70397455","40,6024794","1,837719","13,73320961","36,84737015"
19/11/2006 19.00,"1,42106936","92,99178344","18,65847443","64,3926228","1,08188424","24,91238295","2,9142135","12,63613987","36,84737015"
19/11/2006 20.00,"1,23467156","71,11699296","9,77659098","56,14723752","1,56516003","20,559273","2,9965905","11,88609982","36,84737015"
19/11/2006 21.00,"1,43945366","88,921862","25,01596724","50,5663772","1,43158579","13,71272427","2,4728355","12,06206036","36,84737015"
19/11/2006 22.00,"1,23399932","58,49484848","9,78503941","43,79797368","0,92080435","24,2393697","2,5450425","12,32518959","36,84737015"
19/11/2006 23.00,"1,35908524","50,64423384","11,03710223","33,819934","0,63255772","33,16134885","2,0762055","11,72356987","36,84737015"
20/11/2006 0.00,"1,15583169","43,81826","7,17361191","32,8621176","0,61767135","37,1871591","2,025864","10,81861019","36,84737015"
20/11/2006 1.00,,"27,28833168","2,75758712","23,0709568","0,55250591","30,1456869","1,5910965","10,65344048","37,55162048"
20/11/2006 2.00,"1,47666976",,,,"0,57457917","14,23372451","1,0276785","10,7911396","37,55162048"
20/11/2006 3.00,"1,45646604","18,91637582","2,5776338","14,96965219",,"13,26650462","0,7290873","10,24242973","37,55162048"
20/11/2006 4.00,"1,5142652","12,02165794","2,43062995","8,29599974","0,40557728","14,22759986","0,7174935","9,955163","37,55162048"
20/11/2006 5.00,"1,43290622","16,53901988","3,52048551","11,14222398","0,34378218",,"0,62021745","8,8873291","37,55162048"
20/11/2006 6.00,"1,70878883","25,49980864","4,28507358","19,0047389","0,41566851","12,6328188","1,0520865","9,45251846","37,55162048"
20/11/2006 7.00,"1,61209755","41,1970992","7,44480823","29,89387144","0,65588568","12,1611609","1,2481641","9,48751926","37,55162048"
20/11/2006 8.00,"2,12728738","104,28971496","33,47206129","52,94148272","1,30696108","12,79892649","2,02306725","9,10114002","37,55162048"
20/11/2006 9.00,"2,29005619","166,71959328","69,00724667","60,91951304","2,25582445","14,09385506","2,550636","10,17358017","37,55162048"
20/11/2006 10.00,"2,24850869","123,22166976","39,25335281","63,00519912","1,78262475","16,74797114","3,1643955","13,85721016","37,55162048"
20/11/2006 11.00,"2,22350066","77,39435664","22,30653552","43,28402808",,,"3,118122","15,06729031","37,55162048"
20/11/2006 12.00,"2,28453693","74,98716776","22,80161946","40,52992592","0,49662669","49,9820118","2,630979","15,8622303","37,55162048"
20/11/2006 13.00,"2,08238378","90,37964728","31,96400184","45,10884088","0,41371247","61,98191685","3,0413385","16,86561966","37,55162048"
20/11/2006 14.00,"2,2077097","65,59448688","16,02678069","41,01924496","0,38332345","70,3249869","3,6576405","18,24526978","37,55162048"
20/11/2006 15.00,"2,05579126","65,49070352","13,31480509","45,10754072","0,31057852","71,50109925","3,519837","17,37850952","37,55162048"
20/11/2006 16.00,"1,98865604","71,46459456","13,35620549","50,99598448","0,30701828","66,9433821","1,7955135","16,60242081","37,55162048"
20/11/2006 17.00,"1,85873022","63,14576936","10,30039333","47,36582304","0,63500073","30,95216565","2,406222","14,93908024","37,55162048"
20/11/2006 18.00,"2,06844884","113,4917312","29,47339368","68,4030428","0,7020756","25,75303605","3,243213","13,37267017","37,55162048"
20/11/2006 19.00,"2,1369804","172,81149296","69,21338824","66,60419496","0,66765801","35,4516687","4,356828","12,55969048","37,55162048"
20/11/2006 20.00,"2,29772234","146,10159864","56,93012649","58,74556904","0,79750541","30,816366","4,0868145","12,07637978","37,55162048"
20/11/2006 21.00,"1,63141547","40,61086088","6,30595305","30,9516472","0,78674897","34,0427598","2,7616635","12,26109028","37,55162048"
20/11/2006 22.00,"1,74279019","49,80771472","8,26600137","37,14379304","0,57930674","42,31794","1,461429","12,40373993","37,55162048"
20/11/2006 23.00,"1,50625938","34,27514296","5,00065954","26,61674168","0,4797703","42,99207045","1,478718","11,41133976","37,55162048"
21/11/2006 0.00,"1,78195384","39,38651168","4,74044805","32,13140856","0,42126051","44,942961","1,2117555","11,69779968","37,55162048"
21/11/2006 1.00,"1,8161942","28,92381824","5,06233367","21,1669872","0,38563131","43,8941496","1,41363","11,8760004","24,18815994"
21/11/2006 2.00,"1,72485234","15,03971934","2,56411632","11,1110775","0,34996251","39,7183752","1,04400135","10,62026024","24,18815994"
21/11/2006 3.00,"1,69241818","13,6999427","2,47118364","9,9131464","0,32164602","39,94754085","0,92074095","10,85517025","24,18815994"
21/11/2006 4.00,"1,79007967","11,4691473","2,42978449","7,74440304","0,29016189","38,7459723","0,8556021","10,63214016","24,18815994"
21/11/2006 5.00,"1,64918246","16,66482757","5,23214888","9,2304668","0,23826231","45,4934214","0,76219065","10,33895969","24,18815994"
21/11/2006 6.00,"1,58715868","12,75834006","2,87671178","8,34791437","0,2540632","43,1096757","0,74591865","11,75185966","24,18815994"
21/11/2006 7.00,"1,78161314","19,67509184","3,75366329","13,92226815","0,39830302","24,51146775","1,0358145","12,2383604","24,18815994"
21/11/2006 8.00,"1,53869354","39,24903888","7,76500665","27,38379784","0,64176705","20,24958915","0,81314235","12,96702957","24,18815994"
21/11/2006 9.00,"1,79912487","82,37991576","21,67204945","49,31004024","1,63185278","19,48695851","0,98145585","13,03995037","24,18815994"
21/11/2006 10.00,"1,87758845","63,47652624","16,36218628","38,38456632","1,27180021","27,0601002","2,173329","14,72865963","24,18815994"
21/11/2006 11.00,"1,69085098","37,73674248","9,99287316","22,4739348","1,12020692","28,6484394","1,373967","16,19658089","24,18815994"
21/11/2006 12.00,"1,99736156","33,42952272","7,64503777","21,82630216","1,610616","26,25864885","1,0876815","17,10737991","24,18815994"
21/11/2006 13.00,"1,71672651","38,19198968","7,33075386","26,95679088","1,1320573","31,2516351","1,0207629","17,50671005","24,18815994"
21/11/2006 14.00,"1,91380484","56,43524208","11,48740016","38,86346496","1,68527852","22,91826075","1,0876815","17,56435966","24,18815994"
21/11/2006 15.00,"1,77425413","34,43596128","5,54981216","25,93406208","1,22150367","18,72310293","1,325151","17,64706039","24,18815994"
21/11/2006 16.00,"1,76994409","37,40602384","6,51209587","27,4279268","0,67192074","28,1573901","0,87243345","16,89886093","24,18815994"
21/11/2006 17.00,"1,70285972","37,01695096","6,73260039","26,69981808","0,76539568","29,30317845","1,226502","16,07312012","24,18815994"
21/11/2006 18.00,"1,8278124","58,25359232","12,73693282","38,72719672","0,83376138","34,3082943","1,30801455","14,62290955","24,18815994"
21/11/2006 19.00,"1,77100075","88,96337152","22,65883796","54,2160028","1,42249413","21,5881743","2,1962115","13,12359047","24,18815994"
21/11/2006 20.00,"1,93155556","130,47302536","49,53854646","54,46129328","1,84469246","16,12232717","1,9124685","11,48948002","24,18815994"
21/11/2006 21.00,"2,41354338","150,98989432","57,38635391","62,93640536","1,73056789","16,8401142","3,3932205","10,46302986","24,18815994"
21/11/2006 22.00,"1,90085843","85,02704152","20,73934333","53,22572064","1,20437351","17,42453748","2,785563","10,00434017","24,18815994"
21/11/2006 23.00,"1,88113168","45,78968496","8,85824033","32,2495128","0,74345524","18,86253548","1,9653525","9,21727085","24,18815994"
22/11/2006 0.00,"2,00097293","50,8374988","7,73290139","38,99327064","0,67465849","19,16323185","1,5900795","9,19576836","24,18815994"
22/11/2006 1.00,,"31,89778128","3,62102239","26,35716856","0,38836906","33,8305716","1,712628","8,822752","12,85387993"
22/11/2006 2.00,"1,37485993",,,,"0,29395513","46,87685415","1,237689","8,79806042","12,85387993"
22/11/2006 3.00,"1,44051846","16,95924115","2,71196562","12,80480166",,"51,5412639","1,02905145","8,433321","12,85387993"
22/11/2006 4.00,"1,44899618","13,13835389","2,53116684","9,25902061","0,19432783","49,2593829","1,05640875","9,84133816","12,85387993"
22/11/2006 5.00,"1,4615185","12,78168558","2,77617365","8,52572272","0,17509601",,"0,7082388","10,8490696","12,85387993"
22/11/2006 6.00,"1,62664675","14,02418731","3,00935143","9,41087165","0,19240441","49,9536828","0,73371465","11,56952953","12,85387993"
22/11/2006 7.00,"1,55358649","41,49280912","6,44957628","31,61356248","0,25457813","44,65673835","0,7557327","11,15167046","12,85387993"
22/11/2006 8.00,"1,7123168","109,7123764","35,16175876","55,77214136","0,41667973","36,7063641","2,02383","10,55060005","12,85387993"
22/11/2006 9.00,,,,,"0,70509179","38,1627141",0,"11,25942993","12,85387993"
22/11/2006 10.00,"2,35762262","136,38722376","49,15329828","60,99997","0,53933792","46,0845399","3,314403","11,82606983","12,85387993"
22/11/2006 11.00,"2,2217443","111,16496104","30,64182021","64,16937768","0,51217711","43,5626205","4,6675215","12,22743988","12,85387993"
22/11/2006 12.00,"1,84647232","75,3723784","16,8217806","49,79285848","0,44395937","46,77550815","3,1379535","11,78388023","12,85387993"
22/11/2006 13.00,"2,05446407","92,64676304","29,58321697","47,95116272","0,58981387","39,9862638","2,1565485","11,40713024","12,85387993"
22/11/2006 14.00,,,,,"0,60339428","43,1532465","3,344913","15,10964966","12,85387993"
22/11/2006 15.00,"2,08795999","64,66714776","11,99769002","46,2808204","0,40466974","51,3206967","2,7555615","13,78001022","12,85387993"
