NetC,Provincia di TARANTO,,,,
Stat,TA V.Archimede,,,,
Parm,SO2,NOX,NO2,CO,PM10
PtId,1,2,4,6,8
Unit,ug/m3 293K,ug/m3 293K,ug/m3 293K,mg/m3 293K,ug/m3
Field,Aver,Aver,Aver,Aver,Aver
08/03/2007 14.00,"0,756677","19,542801","11,994928","0,269597","27,14109"
08/03/2007 15.00,"0,483746","14,776433","9,013722","0,165927","27,14109"
08/03/2007 16.00,"0,534569","13,680488","8,079255","0,137941","27,14109"
08/03/2007 17.00,"0,579743","13,767387","8,488083","0,181591","27,14109"
08/03/2007 18.00,"0,324694","12,82189","7,688596","0,117086","27,14109"
08/03/2007 19.00,"0,555274","15,148663","9,656167","0,166782","27,14109"
08/03/2007 20.00,"0,686092","13,772573","8,519233","0,143242","27,14109"
08/03/2007 21.00,"0,694562","12,67663","7,714553","0,173461","27,14109"
08/03/2007 22.00,"0,554332","13,854283","8,843702","0,212003","27,14109"
08/03/2007 23.00,"0,677622","19,155007","14,174051","0,24624","27,14109"
09/03/2007 0.00,"0,886555","16,296486","11,447226","0,211205","27,14109"
09/03/2007 1.00,"0,839498","16,851591","11,797655","0,248831","37,140411"
09/03/2007 2.00,"0,768912","15,808823","10,791804","0,203433","37,140411"
09/03/2007 3.00,,"12,445768","7,547127","0,169825","37,140411"
09/03/2007 4.00,"0,403402","12,641612","7,915721","0,179997","37,140411"
09/03/2007 5.00,"0,384214","17,921593","13,031928","0,174811","37,140411"
09/03/2007 6.00,"0,297778","23,336457","18,309077","0,105223","37,140411"
09/03/2007 7.00,"0,560162","25,663226","20,280526","0,154767","37,140411"
09/03/2007 8.00,"0,486206","39,558992","28,171599","0,201549","37,140411"
09/03/2007 9.00,"0,607385","44,844161","28,692045","0,140204","37,140411"
09/03/2007 10.00,"0,795534","55,240737","30,958128","0,355689","37,140411"
09/03/2007 11.00,"0,91634","43,960952","25,425298","0,350666","37,140411"
09/03/2007 12.00,"1,073938","64,083492","39,1451","0,367606","37,140411"
09/03/2007 13.00,"0,734618","47,739005","30,124898","0,297138","37,140411"
09/03/2007 14.00,"0,641568","25,63728","17,163058","0,233326","37,140411"
09/03/2007 15.00,"0,567799","15,708954","10,083169","0,154421","37,140411"
09/03/2007 16.00,"0,709377","13,43536","8,373872","0,120422","37,140411"
09/03/2007 17.00,"0,728843","14,898348","9,748319","0,135266","37,140411"
09/03/2007 18.00,"0,576834","15,559805","10,52704","0,147886","37,140411"
09/03/2007 19.00,"0,474842","41,101117","29,10867","1,231239","37,140411"
09/03/2007 20.00,"0,785102","85,317571","54,65467","2,941366","37,140411"
09/03/2007 21.00,"0,653584","79,752251","52,548242","2,630477","37,140411"
09/03/2007 22.00,"0,742629","57,704961","40,060109","1,735038","37,140411"
09/03/2007 23.00,"0,913173","84,023202","48,270446","3,172221","37,140411"
10/03/2007 0.00,"0,715803","36,278974","28,804968","0,978263","37,140411"
10/03/2007 1.00,"0,713008","17,527314","12,565996","0,225406","26,73328"
10/03/2007 2.00,"0,625641","21,370232","16,668565","0,338032","26,73328"
10/03/2007 3.00,"0,665133","14,039751","9,259021","0,185814","26,73328"
10/03/2007 4.00,"0,580001","11,01391","6,329722","0,18467","26,73328"
10/03/2007 5.00,"0,42436","9,383612","4,703489","0,107721","26,73328"
10/03/2007 6.00,"0,50232","10,021723","5,182403","0,104177","26,73328"
10/03/2007 7.00,"0,338481","12,956777","7,609425","0,116354","26,73328"
10/03/2007 8.00,"0,34705","18,656981","11,216203","0,112877","26,73328"
10/03/2007 9.00,"0,302994","18,641416","11,679551","0,169938","26,73328"
10/03/2007 10.00,"0,302342","20,468838","12,94627","0,188486","26,73328"
10/03/2007 11.00,"0,546096","21,279451","13,503056","0,18175","26,73328"
10/03/2007 12.00,"0,3749","16,322426","9,499126","0,128732","26,73328"
10/03/2007 13.00,"0,588663","14,235593","8,029935","0,113611","26,73328"
10/03/2007 14.00,"0,571712","14,002138","8,138955","0,059105","26,73328"
10/03/2007 15.00,"0,571712","14,596153","9,239553","0,096299","26,73328"
10/03/2007 16.00,"0,501482","12,336822","7,378404","0,165471","26,73328"
10/03/2007 17.00,"0,44336","13,680488","8,63085","0,145297","26,73328"
10/03/2007 18.00,"0,687022","12,199344","7,217467","0,151053","26,73328"
10/03/2007 19.00,"0,53166","11,331666","6,371254","0,136425","26,73328"
10/03/2007 20.00,"0,522252","12,067053","7,142192","0,133854","26,73328"
10/03/2007 21.00,"0,472141","12,025549","6,974766","0,122905","26,73328"
10/03/2007 22.00,"0,620984","12,351089","7,377106","0,139736","26,73328"
10/03/2007 23.00,"0,484437","12,05538","7,116232","0,137391","26,73328"
11/03/2007 0.00,"0,474097","11,725948","6,728169","0,191714","26,73328"
11/03/2007 1.00,"0,590526","10,811581","5,796297","0,138944","37,056301"
11/03/2007 2.00,"0,673702","11,174733","6,097404","0,112476","37,056301"
11/03/2007 3.00,,"11,377061","6,465999","0,1105","37,056301"
11/03/2007 4.00,"0,351431","10,209785","5,296616","0,123912","37,056301"
11/03/2007 5.00,"0,253889","10,161796","5,300509","0,09947","37,056301"
11/03/2007 6.00,"0,383478","9,977626","5,116212","0,124244","37,056301"
11/03/2007 7.00,"0,289048","10,347264","5,528936","0,09542","37,056301"
11/03/2007 8.00,"0,135501","11,51843","6,707403","0,101665","37,056301"
11/03/2007 9.00,"0,203796","13,223954","8,171402","0,069443","37,056301"
11/03/2007 10.00,"0,302583","12,360167","7,303127","0,040491","37,056301"
11/03/2007 11.00,"0,257468","11,214939","5,980595","0,03279","37,056301"
11/03/2007 12.00,"0,17206","11,086538","6,01953","0,028938","37,056301"
11/03/2007 13.00,"0,217331","10,716901","5,772936","0,065211","37,056301"
11/03/2007 14.00,"0,264001","10,387469","5,210955","0,068548","37,056301"
11/03/2007 15.00,"0,368544","9,828474","4,843658","0,051855","37,056301"
11/03/2007 16.00,"0,286248","9,56","4,637298","0,035701","37,056301"
11/03/2007 17.00,"0,320162","9,777891","4,859233","0,054244","37,056301"
11/03/2007 18.00,"0,380056","11,151388","6,390722","0,065255","37,056301"
11/03/2007 19.00,"0,373833","11,091728","6,443935","0,073378","37,056301"
11/03/2007 20.00,"0,381768","11,889366","7,040957","0,071252","37,056301"
11/03/2007 21.00,"0,330429","13,109818","8,294699","0,090742","37,056301"
11/03/2007 22.00,"0,300249","13,200609","8,296","0,082768","37,056301"
11/03/2007 23.00,"0,27878","10,3317","5,484807","0,064384","37,056301"
12/03/2007 0.00,"0,258089","11,073569","6,23368","0,071785","37,056301"
12/03/2007 1.00,"0,367766","11,002237","6,15451","0,097383","38,028221"
12/03/2007 2.00,"0,291537","10,511979","5,814466","0,061249","38,028221"
12/03/2007 3.00,"0,319228","10,327809","5,562681","0,059025","38,028221"
12/03/2007 4.00,"0,406659","10,580719","5,814466","0,085155","38,028221"
12/03/2007 5.00,"0,493154","10,30576","5,506871","0,056014","38,028221"
12/03/2007 6.00,"0,346298","11,736324","6,892999","0,057857","38,028221"
12/03/2007 7.00,"0,432172","18,094093","13,152636","0,048779","38,028221"
12/03/2007 8.00,"0,289048","22,502499","16,916461","0,086499","38,028221"
12/03/2007 9.00,"0,532359","22,935683","16,179267","0,080502","38,028221"
12/03/2007 10.00,"0,489577","19,088872","12,324587","0,055988","38,028221"
12/03/2007 11.00,"0,661481","18,020166","11,388818","0,050804","38,028221"
12/03/2007 12.00,"0,536403","15,409356","9,28368","0,02076","38,028221"
12/03/2007 13.00,"0,54776","14,248564","8,24668","0,085116","38,028221"
12/03/2007 14.00,"0,714063","14,257642","8,787892","0,052885","38,028221"
12/03/2007 15.00,"0,63939","13,213578","7,802807","0,040026","38,028221"
12/03/2007 16.00,"0,569072","18,603804","12,928102","0,136259","38,028221"
12/03/2007 17.00,"0,559738","17,568819","12,397266","0,058718","38,028221"
12/03/2007 18.00,"0,443839","16,6765","11,763906","0,0662","38,028221"
12/03/2007 19.00,"0,537803","17,414479","12,472548","0,042742","38,028221"
12/03/2007 20.00,"0,646391","21,621852","16,475187","0,238934","38,028221"
12/03/2007 21.00,"0,656814","17,410587","12,624393","0,175983","38,028221"
12/03/2007 22.00,"0,633478","12,97234","8,17919","0,091437","38,028221"
12/03/2007 23.00,"0,485688","13,090364","8,412807","0,091132","38,028221"
13/03/2007 0.00,"0,489577","11,061897","6,354383","0,072882","38,028221"
13/03/2007 1.00,"0,123677","10,668914","5,915701","0,104293","50,16008"
13/03/2007 2.00,"0,14079","9,597612","5,009786","0,079435","50,16008"
13/03/2007 3.00,,"10,864756","6,151915","0,08311","50,16008"
13/03/2007 4.00,"0,995024","43,23854","35,866691","1,198675","50,16008"
13/03/2007 5.00,"0,609545","31,504787","26,18197","0,858052","50,16008"
13/03/2007 6.00,"0,775967","32,314118","25,718618","0,735372","50,16008"
13/03/2007 7.00,"1,093081","76,382714","62,260227","1,836157","50,16008"
13/03/2007 8.00,"1,777103","43,938907","34,368944","0,721447","50,16008"
13/03/2007 9.00,"1,559315","23,306629","16,884013","0,109952","50,16008"
13/03/2007 10.00,"0,977156","16,77896","10,989076","0,052617","50,16008"
13/03/2007 11.00,"0,682954","14,463861","9,04487","0,083422","50,16008"
13/03/2007 12.00,"0,749984","12,6468","7,510787","0,053429","50,16008"
13/03/2007 13.00,"0,576481","12,910086","7,692489","0,084895","50,16008"
13/03/2007 14.00,"0,588738","16,076001","10,720417","0,177525","50,16008"
13/03/2007 15.00,"1,000868","14,492393","9,165574","0,095638","50,16008"
13/03/2007 16.00,"0,83595","14,878893","9,127934","0,08801","50,16008"
13/03/2007 17.00,"0,731749","15,655781","10,246694","0,135101","50,16008"
13/03/2007 18.00,"0,338522","17,436528","12,040355","0,117398","50,16008"
13/03/2007 19.00,"0,426257","20,804759","16,170184","0,190001","50,16008"
13/03/2007 20.00,"0,592245","19,830729","15,405741","0,115115","50,16008"
13/03/2007 21.00,"0,451907","20,956513","16,42976","0,166463","50,16008"
13/03/2007 22.00,"0,484203","14,497581","9,853446","0,097641","50,16008"
13/03/2007 23.00,"0,498296","15,131803","10,3661","0,131938","50,16008"
14/03/2007 0.00,"0,710908","13,187637","8,420595","0,126241","50,16008"
14/03/2007 1.00,"0,580555","13,776465","8,874849","0,104645","33,71442"
14/03/2007 2.00,"0,858226","11,275898","6,537382","0,055781","33,71442"
14/03/2007 3.00,"0,876294","10,270742","5,509468","0,039616","33,71442"
14/03/2007 4.00,"0,663917","10,421192","5,637956","0,076347","33,71442"
14/03/2007 5.00,"0,61913","10,242209","5,473127","0,097508","33,71442"
14/03/2007 6.00,"0,650123","11,035957","6,162297","0,056976","33,71442"
14/03/2007 7.00,"0,529892","13,380887","8,567255","0,068539","33,71442"
14/03/2007 8.00,"0,464832","18,432603","13,024146","0,089179","33,71442"
14/03/2007 9.00,"0,600495","22,477853","15,945649","0,11658","33,71442"
14/03/2007 10.00,"0,39817","19,763291","12,903436","0,10806","33,71442"
14/03/2007 11.00,"0,43444","15,602605","9,377127","0,080307","33,71442"
14/03/2007 12.00,"0,441754","14,679158","8,847594","0,085528","33,71442"
14/03/2007 13.00,"0,311101","15,038421","9,18634","0,070064","33,71442"
14/03/2007 14.00,"0,435041","13,109818","8,022147","0,068489","33,71442"
14/03/2007 15.00,"0,463162","13,133165","8,197361","0,123203","33,71442"
14/03/2007 16.00,"0,46737","14,57151","9,475765","0,186027","33,71442"
14/03/2007 17.00,"0,475018","14,596153","9,682126","0,119314","33,71442"
14/03/2007 18.00,"0,395832","16,060438","11,205826","0,116948","33,71442"
14/03/2007 19.00,"0,574544","20,759368","15,671804","0,132686","33,71442"
14/03/2007 20.00,"0,532129","21,985016","16,854158","0,175684","33,71442"
14/03/2007 21.00,"0,547759","19,983783","15,307102","0,295066","33,71442"
14/03/2007 22.00,"0,63052","21,045996","15,65493","0,107998","33,71442"
14/03/2007 23.00,"0,666856","11,906226","7,201892","0,063752","33,71442"
15/03/2007 0.00,"0,537206","10,496417","5,772936","0,04108","33,71442"
15/03/2007 1.00,"0,473683","17,308126","12,568591","0,117803","47,38203"
15/03/2007 2.00,"0,719191","71,821241","51,838295","2,049035","47,38203"
15/03/2007 3.00,,"36,572086","31,7109","0,381836","47,38203"
15/03/2007 4.00,,"34,295886","29,339696","0,534848","47,38203"
15/03/2007 5.00,,"28,971809","24,045656","0,540348","47,38203"
15/03/2007 6.00,,"15,900908","11,111077","0,179137","47,38203"
15/03/2007 7.00,,"14,587074","9,692509","0,062599","47,38203"
15/03/2007 8.00,,"23,38963","17,645862","0,075901","47,38203"
15/03/2007 9.00,,"29,57231","21,832784","0,093095","47,38203"
15/03/2007 10.00,,"22,486936","15,55499","0,12632","47,38203"
15/03/2007 11.00,,"15,554616","9,76519","0,139382","47,38203"
15/03/2007 12.00,,"15,112348","9,47317","0,213437","47,38203"
15/03/2007 13.00,,"12,498945","7,432913","0,1035","47,38203"
15/03/2007 14.00,,"14,728443","9,377127","0,120681","47,38203"
15/03/2007 15.00,"0,494957","13,755713","8,832019","0,082005","47,38203"
15/03/2007 16.00,"0,534634","14,941147","9,66136","0,196194","47,38203"
15/03/2007 17.00,"0,430398","15,524787","10,580251","0,116679","47,38203"
15/03/2007 18.00,"0,378098","17,01501","12,227253","0,078825","47,38203"
15/03/2007 19.00,"0,505344","32,4101","27,608323","0,14285","47,38203"
15/03/2007 20.00,"0,781377","42,185391","37,023089","0,207209","47,38203"
15/03/2007 21.00,"0,83438","39,835277","34,300149","0,305587","47,38203"
15/03/2007 22.00,"0,537639","31,892579","26,81014","0,379883","47,38203"
15/03/2007 23.00,"0,685927","36,852212","31,631727","0,445129","47,38203"
16/03/2007 0.00,"0,77767","53,893178","45,707162","0,513486","47,38203"
16/03/2007 1.00,"0,995258","22,641272","17,730228","0,369479","56,929852"
16/03/2007 2.00,"0,890021","39,874185","34,593469","0,595472","56,929852"
16/03/2007 3.00,"1,047693","30,913389","25,911998","0,31045","56,929852"
16/03/2007 4.00,"0,881772","32,849764","27,620006","0,385143","56,929852"
16/03/2007 5.00,"1,087068","40,311268","34,493531","0,3918","56,929852"
16/03/2007 6.00,"1,069067","41,28788","35,62268","0,481798","56,929852"
16/03/2007 7.00,"1,129217","61,222392","45,548809","0,628115","56,929852"
16/03/2007 8.00,"1,740866","128,562609","52,548242","0,858492","56,929852"
16/03/2007 9.00,"1,825029","132,033288","62,404278","0,922423","56,929852"
16/03/2007 10.00,"1,407822","86,693673","51,525512","0,555494","56,929852"
16/03/2007 11.00,"1,344733","47,934852","33,230692","0,378726","56,929852"
16/03/2007 12.00,"1,294036","62,126366","42,505289","0,468087","56,929852"
16/03/2007 13.00,"0,73088","38,91828","27,749791","0,417906","56,929852"
16/03/2007 14.00,"0,997596","36,21022","27,548611","0,38909","56,929852"
16/03/2007 15.00,"1,185158","40,064832","30,799797","0,311926","56,929852"
16/03/2007 16.00,"1,179414","17,960505","11,858658","0,178083","56,929852"
16/03/2007 17.00,"0,886214","15,660969","10,101338","0,142309","56,929852"
16/03/2007 18.00,"0,909625","17,361302","12,742509","0,270314","56,929852"
16/03/2007 19.00,"0,843898","24,734586","20,026154","0,328585","56,929852"
16/03/2007 20.00,"0,633558","28,401134","23,642014","0,437715","56,929852"
16/03/2007 21.00,"0,999466","66,209234","52,075803","0,54812","56,929852"
16/03/2007 22.00,"1,018269","37,94429","32,686899","0,326274","56,929852"
16/03/2007 23.00,"1,022244","26,625575","21,642004","0,342695","56,929852"
17/03/2007 0.00,"1,176175","21,358569","16,449228","0,338351","56,929852"
17/03/2007 1.00,"0,882039","36,722522","31,709602","0,368363","44,315411"
17/03/2007 2.00,"0,939316","28,506198","23,556375","0,330658","44,315411"
17/03/2007 3.00,"0,938315","17,360006","12,64257","0,283308","44,315411"
17/03/2007 4.00,"0,823492","17,01501","12,151972","0,261067","44,315411"
17/03/2007 5.00,"0,859929","19,597274","13,919675","0,229301","44,315411"
17/03/2007 6.00,"0,68753","21,579062","15,012486","0,137463","44,315411"
17/03/2007 7.00,"1,091277","40,766497","28,936054","0,224916","44,315411"
17/03/2007 8.00,"1,664017","159,293116","47,859023","0,464858","44,315411"
17/03/2007 9.00,"1,205264","95,575352","40,875173","0,358798","44,315411"
17/03/2007 10.00,"1,168359","55,87755","35,66161","0,503122","44,315411"
17/03/2007 11.00,"0,975018","50,618325","35,355326","0,410334","44,315411"
17/03/2007 12.00,"0,904615","38,802872","28,431171","0,29654","44,315411"
17/03/2007 13.00,"1,228609","50,793406","36,158712","0,301842","44,315411"
17/03/2007 14.00,"1,318082","29,82263","21,366848","0,236674","44,315411"
17/03/2007 15.00,"0,885145","21,974634","15,445969","0,211285","44,315411"
17/03/2007 16.00,"0,890121","17,326283","11,496549","0,196935","44,315411"
17/03/2007 17.00,"0,965099","14,316006","8,726891","0,108108","44,315411"
17/03/2007 18.00,"1,168059","18,418336","12,746393","0,155312","44,315411"
17/03/2007 19.00,"1,023412","30,668251","24,961962","0,167755","44,315411"
17/03/2007 20.00,"1,018636","38,406","32,152173","0,084707","44,315411"
17/03/2007 21.00,"0,998397","45,378526","38,820636","0,193074","44,315411"
17/03/2007 22.00,"0,809265","37,931308","31,771894","0,174562","44,315411"
17/03/2007 23.00,"1,164085","26,023792","20,607593","0,180945","44,315411"
18/03/2007 0.00,"1,076148","36,369737","30,769929","0,401485","44,315411"
18/03/2007 1.00,"0,870717","55,954068","44,558528","0,555295","47,21069"
18/03/2007 2.00,"0,817681","35,123364","29,425335","0,677019","47,21069"
18/03/2007 3.00,"0,769789","30,801842","25,505773","0,47813","47,21069"
18/03/2007 4.00,"0,827199","25,449236","20,223434","0,194411","47,21069"
18/03/2007 5.00,"0,679347","47,803861","37,916031","0,386458","47,21069"
18/03/2007 6.00,"0,889019","39,430601","29,778367","0,319777","47,21069"
18/03/2007 7.00,"0,802585","34,288086","26,586895","0,254929","47,21069"
18/03/2007 8.00,"0,85462","39,702984","28,150834","0,184952","47,21069"
18/03/2007 9.00,"0,859963","26,501064","18,932053","0,233765","47,21069"
18/03/2007 10.00,"0,887049","33,372449","22,65305","0,328825","47,21069"
18/03/2007 11.00,"0,852782","37,555197","26,987937","0,308179","47,21069"
18/03/2007 12.00,"0,838488","36,869097","27,526566","0,245921","47,21069"
18/03/2007 13.00,"0,753724","27,660559","20,45446","0,149649","47,21069"
18/03/2007 14.00,"0,83949","27,353186","20,079364","0,170384","47,21069"
18/03/2007 15.00,"0,623973","18,105767","12,093566","0,129204","47,21069"
18/03/2007 16.00,"0,677443","14,910021","9,284978","0,080883","47,21069"
18/03/2007 17.00,"0,902745","17,200478","11,567925","0,084986","47,21069"
18/03/2007 18.00,"0,986975","18,081123","12,037762","0,09462","47,21069"
18/03/2007 19.00,"0,875927","15,044907","8,475105","0,088294","47,21069"
18/03/2007 20.00,"0,892826","21,946108","14,660755","0,114603","47,21069"
18/03/2007 21.00,"0,81364","24,837052","17,58357","0,109797","47,21069"
18/03/2007 22.00,"0,868613","28,253279","21,098193","0,115916","47,21069"
18/03/2007 23.00,"0,866075","21,751561","15,865182","0,051033","47,21069"
19/03/2007 0.00,"0,682153","19,362517","13,791185","0,055184","47,21069"
19/03/2007 1.00,"0,838555","22,38059","16,793159","0,029645","36,021702"
19/03/2007 2.00,"0,862501","20,734721","15,41223","0,039007","36,021702"
19/03/2007 3.00,"0,921415","21,689306","16,306454","0,041636","36,021702"
