,Regione Puglia,,
28/03/2007 1.00,"1,67287803","17,28443188","12,82526016"
28/03/2007 2.00,"1,63735998","9,44726043","8,31162643"
28/03/2007 3.00,"1,69063604","8,38110775","7,70316076"
28/03/2007 4.00,"1,64268804","19,50993891","13,96621037"
28/03/2007 5.00,"1,68353295","44,4911049","30,47483063"
28/03/2007 6.00,"1,82205105","70,0800408","53,09930038"
28/03/2007 7.00,"2,20741701","104,88892392","92,57698059"
28/03/2007 8.00,"2,29976296","113,71562928","94,19685364"
28/03/2007 9.00,"1,87887895","81,24718041","51,72838974"
28/03/2007 10.00,"1,92860401","59,30744094","45,44363022"
28/03/2007 11.00,"2,11862302","52,06525236","41,94274139"
28/03/2007 12.00,"2,32284904","37,39320783","28,54700089"
28/03/2007 13.00,"2,19676208","24,99519825","18,72541046"
28/03/2007 14.00,"2,00674295","20,66035851","15,79228973"
28/03/2007 15.00,"1,95524204","17,39679153","13,19019985"
28/03/2007 16.00,"1,82560301","19,87893468","14,55161953"
28/03/2007 17.00,"1,72082603","20,27475351","14,44241047"
28/03/2007 18.00,"1,738585","25,9681455","17,27511978"
28/03/2007 19.00,"1,73680902","28,79632305","18,64536095"
28/03/2007 20.00,"1,71194696","38,49255828","24,01234055"
28/03/2007 21.00,"1,79008603","64,3572864","42,15098953"
28/03/2007 22.00,"1,74568903","52,58619531","33,69149017"
28/03/2007 23.00,"1,752792","39,03392889","27,33345985"
29/03/2007 0.00,"1,66399801","40,91854041","27,39112091"
29/03/2007 1.00,,"47,83638816","30,57114983"
29/03/2007 2.00,"1,66754997",,
29/03/2007 3.00,"1,62315297","27,11728602","19,61470032"
29/03/2007 4.00,"1,55034196","31,41380979","22,24526978"
29/03/2007 5.00,"1,57520401","29,14107273","20,83909988"
29/03/2007 6.00,"1,71017098","43,57690128","30,82958984"
29/03/2007 7.00,"1,71017098","79,88736789","54,67914963"
29/03/2007 8.00,"1,66222203","79,31149974","52,10554123"
29/03/2007 9.00,"1,83981001","75,4107948","56,11314011"
29/03/2007 10.00,"1,83093095","63,8210133","53,53886032"
29/03/2007 11.00,"1,91794896","52,04610378","41,29764175"
29/03/2007 12.00,"1,86289704","42,89251824","30,33916092"
29/03/2007 13.00,"1,86289704","50,24450079","37,8171196"
29/03/2007 14.00,"1,66399801","39,26760552","27,94804001"
29/03/2007 15.00,"1,532583","37,59110784","25,76312065"
29/03/2007 16.00,"1,65511894","42,68950191","28,29331017"
29/03/2007 17.00,"1,63203204","43,36239204","29,83176994"
29/03/2007 18.00,"1,60539401","48,0151584","31,30104065"
29/03/2007 19.00,"1,76344705","50,36195043","32,00379181"
29/03/2007 20.00,"1,69773996","56,34646479","35,01966095"
29/03/2007 21.00,"1,74213696","77,69888082","49,78224182"
29/03/2007 22.00,"1,85046506","99,63736002","73,27635193"
29/03/2007 23.00,"1,79008603","81,29952864","48,83123016"
30/03/2007 0.00,"1,72082603","67,06927458","43,85565186"
30/03/2007 1.00,"1,74746394","60,93283185","38,27296066"
30/03/2007 2.00,"1,68708503","40,19967864","25,57793999"
30/03/2007 3.00,"1,64268804","26,95896225","18,03417969"
30/03/2007 4.00,"1,65867102","27,96127191","18,7308197"
30/03/2007 5.00,"1,58053195","16,14932926","12,13539028"
30/03/2007 6.00,"1,62848103","19,9083159","14,4383297"
30/03/2007 7.00,"1,62670505","30,95798706","21,59272003"
30/03/2007 8.00,"1,88598299","64,68032934","47,66856003"
30/03/2007 9.00,"2,13993406","78,36155712","58,46763992"
30/03/2007 10.00,"1,69596398","63,87336153","42,21001053"
30/03/2007 11.00,"1,69951606","43,88333499","28,75930977"
30/03/2007 12.00,"1,90729403","61,1524386","49,05101013"
30/03/2007 13.00,"1,71905005","39,49486794","32,11640167"
30/03/2007 14.00,"1,60361803","29,50878942","25,18721962"
30/03/2007 15.00,"1,591187","28,17194391","21,20742989"
30/03/2007 16.00,"1,62492895","41,6897316","28,4513607"
30/03/2007 17.00,"1,74746394","43,84885626","32,30294037"
30/03/2007 18.00,"1,68708503","32,2143822","25,12005997"
30/03/2007 19.00,"1,71372294","38,83091256","28,85293007"
30/03/2007 20.00,"1,81317198","72,33108993","45,84724045"
30/03/2007 21.00,"2,01029396","102,5101737","65,50601959"
30/03/2007 22.00,"1,88420701","113,24319732","73,08167267"
30/03/2007 23.00,"1,90551805","116,1351972","75,03459167"
31/03/2007 0.00,"1,64091206","55,1411388","34,10731125"
31/03/2007 1.00,,"35,00808102","22,71195984"
31/03/2007 2.00,"1,56987703",,
31/03/2007 3.00,"1,70484304","20,50203474","15,20077991"
31/03/2007 4.00,"1,62492895","17,79261413","13,97638988"
31/03/2007 5.00,"1,80606794","59,47595973","45,70817184"
31/03/2007 6.00,"1,75634396","80,54748603","56,15248108"
31/03/2007 7.00,"1,83981001","47,01794625","32,32600021"
31/03/2007 8.00,"1,74568903","30,55451256","24,23958015"
31/03/2007 9.00,"1,694188","31,88496267","27,53491974"
31/03/2007 10.00,"1,83625805","24,77813085","23,26412964"
31/03/2007 11.00,"1,68886006","15,18788245","13,96010971"
31/03/2007 12.00,"1,69951606","17,78494905","16,75349045"
31/03/2007 13.00,"1,74568903","15,58752911","14,64997959"
31/03/2007 14.00,"1,65511894","12,28054113","11,76163006"
31/03/2007 15.00,"1,61427402","8,78075441","9,54212475"
31/03/2007 16.00,"1,60361803","11,18502416","10,45312023"
31/03/2007 17.00,"1,68886006","11,64468225","11,06700993"
31/03/2007 18.00,"1,72437799","14,87250458","12,06416988"
31/03/2007 19.00,"1,69063604","16,12380033","12,54646015"
31/03/2007 20.00,"1,69241202","37,49024862","26,49707985"
31/03/2007 21.00,"1,80074096","61,32099501","43,17528152"
31/03/2007 22.00,"1,69596398","38,08524654","25,01831055"
31/03/2007 23.00,"1,74568903","24,28910847","17,22697067"
01/04/2007 0.00,"1,71549904","18,32377279","13,55175018"
01/04/2007 1.00,"1,66577399","20,16368046","14,46140003"
01/04/2007 2.00,"1,64446402","21,43538694","15,45718956"
01/04/2007 3.00,"1,60539401","13,40925211","11,06700993"
01/04/2007 4.00,"1,62670505","10,94241654","10,08613968"
01/04/2007 5.00,"1,64446402","17,9892407","14,51498985"
01/04/2007 6.00,"1,70484304","41,29391277","29,34472084"
01/04/2007 7.00,"1,74568903","47,91428037","34,02862167"
01/04/2007 8.00,"1,78475797","34,00323201","26,45569992"
01/04/2007 9.00,"1,65689504","18,2458881","14,84669018"
01/04/2007 10.00,"1,66222203","14,85335036","12,51593971"
01/04/2007 11.00,"1,74213696","13,62887391","11,55270004"
01/04/2007 12.00,"1,74391305","14,02852057","11,80165005"
01/04/2007 13.00,"1,83803403","15,58624815","13,40590954"
01/04/2007 14.00,"1,81317198","10,89262271","9,79717827"
01/04/2007 15.00,"1,74391305","5,66784613","6,34784985"
01/04/2007 16.00,"1,77055097","7,37113489","7,33414698"
01/04/2007 17.00,"1,78831005","9,4293834","8,48053169"
01/04/2007 18.00,"1,68175697","14,46774536","10,96051979"
01/04/2007 19.00,"1,68353295","27,7991109","18,18272972"
01/04/2007 20.00,"1,80429304","56,60182935","39,77072144"
01/04/2007 21.00,"1,973001","113,3300619","72,2364502"
01/04/2007 22.00,"2,06357098","117,91893069","75,21163177"
01/04/2007 23.00,"1,98010504","118,45900341","81,67819977"
02/04/2007 0.00,"1,77765405","55,07092107","34,06864166"
02/04/2007 1.00,,"42,23112102","28,82036972"
02/04/2007 2.00,"1,68886006",,
02/04/2007 3.00,"1,68708503","23,17188852","16,53371048"
02/04/2007 4.00,"1,694188","23,38128144","17,47117043"
02/04/2007 5.00,"1,74924004","31,27591368","22,95889091"
02/04/2007 6.00,"1,75634396","51,41025054","35,85334015"
02/04/2007 7.00,"2,17367506","105,06895443","82,73233032"
02/04/2007 8.00,"2,12217498","131,21203293","94,89485168"
02/04/2007 9.00,"2,01029396","83,26203237","64,14189148"
02/04/2007 10.00,"1,80074096","39,60977823","30,47957993"
02/04/2007 11.00,"1,86822402","31,46999526","23,23904037"
02/04/2007 12.00,"1,85224104","21,28473765","16,3743"
02/04/2007 13.00,"1,97477698","20,40883119","15,66950989"
02/04/2007 14.00,"1,96944904","16,88861869","13,15221024"
02/04/2007 15.00,"1,78475797","18,12713493","13,73964977"
02/04/2007 16.00,"1,76522303","20,34243189","15,59422016"
02/04/2007 17.00,"1,81672394","20,64374928","14,87722015"
02/04/2007 18.00,"2,07244992","26,3294856","18,02128983"
02/04/2007 19.00,"2,28555608","37,74051567","24,23212051"
02/04/2007 20.00,"1,93570805","53,66639718","33,61959076"
02/04/2007 21.00,"2,00496697","102,27401415","63,94519043"
02/04/2007 22.00,"1,87887895","88,61833035","54,65201187"
02/04/2007 23.00,"1,86822402","75,04561746","47,65771103"
03/04/2007 0.00,"1,71905005","50,09127453","30,9917202"
03/04/2007 1.00,"1,81317198","38,24868663","25,57183075"
03/04/2007 2.00,"1,84691405","47,31032889","32,17406082"
03/04/2007 3.00,"1,79541302","39,94687224","27,33955956"
03/04/2007 4.00,"1,89663804","45,30317022","35,73802185"
03/04/2007 5.00,"1,83625805","52,36914672","36,3431015"
03/04/2007 6.00,"1,92327595","76,48462008","50,16822052"
03/04/2007 7.00,"2,13105392","103,69119717","78,50495148"
03/04/2007 8.00,"2,05824304","113,21507637","76,9569931"
03/04/2007 9.00,"1,95524204","79,68051432","54,43426132"
03/04/2007 10.00,"1,95524204","46,80215793","33,81087112"
03/04/2007 11.00,"1,85224104","33,97896711","24,89484978"
03/04/2007 12.00,"1,84158599","27,45691938","20,33304977"
03/04/2007 13.00,"1,82027495","23,14124703","17,45961952"
03/04/2007 14.00,"1,85934496","21,15193905","15,47550964"
03/04/2007 15.00,"1,83803403","22,5704952","16,46791077"
03/04/2007 16.00,"1,82737899","26,76743883","18,98114014"
03/04/2007 17.00,"1,74213696","24,7027968","17,4453907"
03/04/2007 18.00,"1,69951606","17,97008648","13,08302021"
03/04/2007 19.00,"1,73325706","18,77449424","13,33740044"
03/04/2007 20.00,"1,694188","18,00712337","12,99347973"
03/04/2007 21.00,"1,64091206","22,49006364","15,89540005"
03/04/2007 22.00,"1,74746394","19,81893078","14,19956017"
03/04/2007 23.00,"1,72615397","11,4569829","9,79175186"
04/04/2007 0.00,"1,61604905","12,64954819","10,40699959"
04/04/2007 1.00,,"11,80556418","10,10445976"
04/04/2007 2.00,"1,61960101",,
04/04/2007 3.00,"1,61249804","11,64212033","10,07054043"
04/04/2007 4.00,"1,60184205","10,91816105","9,54483795"
04/04/2007 5.00,"1,67465305","22,6790289","16,26441002"
04/04/2007 6.00,"1,72615397","19,45503252","14,25858021"
04/04/2007 7.00,"1,82027495","23,71198005","16,54253006"
04/04/2007 8.00,"1,63203204","24,13844037","17,04109955"
04/04/2007 9.00,"1,66754997","30,78817038","21,18708038"
04/04/2007 10.00,"1,77765405","38,64960297","25,85062981"
04/04/2007 11.00,"1,70129204","39,10032819","26,24473953"
04/04/2007 12.00,"1,72615397","30,27872034","21,02021027"
04/04/2007 13.00,"1,69063604","24,71556879","17,77709961"
04/04/2007 14.00,"1,82560301","29,94034725","20,86824989"
04/04/2007 15.00,"1,738585","30,43448595","21,87557983"
04/04/2007 16.00,"1,66577399","20,90934648","15,41784954"
04/04/2007 17.00,"1,60006702","21,78013662","16,05277061"
04/04/2007 18.00,"1,61249804","23,55621444","16,82267952"
04/04/2007 19.00,"1,64623904","19,7269875","14,65744019"
04/04/2007 20.00,"1,62670505","16,79540574","12,94396973"
04/04/2007 21.00,"1,68175697","12,12859771","10,57590008"
04/04/2007 22.00,"1,708395","11,04584897","9,7510519"
04/04/2007 23.00,"1,60184205","10,95646761","9,53195"
05/04/2007 0.00,"1,65867102","10,45084729","9,31895447"
05/04/2007 1.00,"1,62137699","8,87651612","8,50970078"
05/04/2007 2.00,"1,66932595","9,98225069","9,10799122"
05/04/2007 3.00,"1,62492895","11,01647715","9,64319706"
05/04/2007 4.00,"1,62848103","11,75320842","9,93216705"
05/04/2007 5.00,"1,66222203","18,29184845","13,31501007"
05/04/2007 6.00,"1,77943003","29,80628838","19,69948959"
05/04/2007 7.00,"1,71372294","39,26121012","25,86351967"
05/04/2007 8.00,"1,85401702","62,15986458","43,39506149"
05/04/2007 9.00,"1,86644804","59,0865363","39,92876053"
05/04/2007 10.00,"1,80429304","43,82588925","29,65269089"
05/04/2007 11.00,"1,82027495","26,79552216","19,92674065"
05/04/2007 12.00,"1,89841402","20,0283237","16,05344963"
05/04/2007 13.00,"1,77410305","19,39119138","16,34173965"
05/04/2007 14.00,"1,66577399","22,44153384","17,53425026"
05/04/2007 15.00,"1,78653395","16,10719862","13,77357006"
05/04/2007 16.00,"1,76877499","20,52755991","16,04870033"
05/04/2007 17.00,"1,73503304","22,71604698","17,4718399"
05/04/2007 18.00,"1,77055097","29,89439442","21,65036964"
05/04/2007 19.00,"1,82915497","38,70069093","27,09333038"
05/04/2007 20.00,"1,67998099","21,23492877","15,12683964"
05/04/2007 21.00,"1,64091206","16,11868589","12,34500027"
05/04/2007 22.00,"1,76522303","15,16744726","12,2947998"
05/04/2007 23.00,"1,61960101","16,94606819","13,16238976"
06/04/2007 0.00,"1,71727502","11,15820674","9,73748493"
06/04/2007 1.00,,"22,90247289","15,98493958"
06/04/2007 2.00,"1,62137699",,
06/04/2007 3.00,"1,68353295","23,5281123","16,65784073"
06/04/2007 4.00,"1,70661902","37,29360888","24,84534073"
06/04/2007 5.00,"2,13815808","77,62354677","60,93542099"
06/04/2007 6.00,"2,17545104","119,09103822","90,06783295"
06/04/2007 7.00,"2,10441589","118,40417226","88,31433105"
06/04/2007 8.00,"1,99075997","92,74885587","65,64035034"
06/04/2007 9.00,"1,87532794","54,83596536","39,62691116"
06/04/2007 10.00,"1,914397","37,33574328","28,84749985"
06/04/2007 11.00,,"27,63950805","21,72430992"
06/04/2007 12.00,,"24,9198642","20,55894089"
06/04/2007 13.00,"1,00692296","24,9862635","20,30591965"
06/04/2007 14.00,"0,93588799","22,24107567","17,48134041"
06/04/2007 15.00,"0,72811002","17,72110603","13,75185966"
06/04/2007 16.00,"0,841766","18,93153141","14,08220959"
06/04/2007 17.00,"0,90037","18,27142268","13,39099026"
06/04/2007 18.00,"0,87373197","20,04109569","14,12901974"
06/04/2007 19.00,"0,738765","34,63908525","22,04042053"
06/04/2007 20.00,"0,88971502","86,72860251","59,37728119"
06/04/2007 21.00,"0,94121599","111,98802483","65,45108032"
06/04/2007 22.00,"0,955423","85,90632336","54,00149155"
06/04/2007 23.00,"0,89326698","78,29897625","50,36901093"
07/04/2007 0.00,"0,88438702","52,67048292","33,10065079"
07/04/2007 1.00,"0,861301","33,16562271","21,56356049"
07/04/2007 2.00,"0,69259298","31,07163708","20,37037086"
07/04/2007 3.00,"0,94831902","38,3227416","25,59896088"
07/04/2007 4.00,"0,92878401","43,33940622","31,43194962"
07/04/2007 5.00,"0,964302","66,04142094","48,91397095"
07/04/2007 6.00,"0,98206103","84,13538067","57,80625153"
07/04/2007 7.00,"1,00869906","69,24115242","48,6175499"
07/04/2007 8.00,"0,82400799","48,64079781","32,19779968"
07/04/2007 9.00,"0,97140598","30,47662035","23,01180077"
07/04/2007 10.00,"0,94121599","26,10220437","19,89756966"
07/04/2007 11.00,"1,131235","21,9920877","16,64631081"
07/04/2007 12.00,"1,15964901","17,50787775","13,50901985"
07/04/2007 13.00,"1,03888905","15,2198049","12,09807968"
07/04/2007 14.00,"1,02290595","12,19371229","9,98100662"
07/04/2007 15.00,"1,02468204","10,33848011","8,71116543"
07/04/2007 16.00,"1,05664802","9,98225069","8,3652153"
07/04/2007 17.00,"0,90747398","12,82574898","9,93488026"
07/04/2007 18.00,"0,90925002","16,50301181","11,51811028"
07/04/2007 19.00,"0,85419798","36,26449497","22,40468979"
07/04/2007 20.00,"0,88971502","51,18041115","30,86351967"
07/04/2007 21.00,"0,85597301","48,62802582","30,27268982"
07/04/2007 22.00,"1,01757801","63,88485444","43,21733093"
07/04/2007 23.00,"0,866629","43,56285021","28,36384964"
08/04/2007 0.00,"0,83111101","28,77843474","19,50004959"
08/04/2007 1.00,,"21,60776178","15,45244026"
08/04/2007 2.00,"0,71212697",,
08/04/2007 3.00,"0,83643901","26,68570938","18,10609055"
08/04/2007 4.00,"0,76895499","24,7691961","17,57699013"
08/04/2007 5.00,"0,66417903","20,01557052","14,94641018"
08/04/2007 6.00,"0,75119698","30,17656323","22,05533981"
08/04/2007 7.00,"0,87018001","35,55968427","24,63030052"
08/04/2007 8.00,"0,847094","31,40487504","21,26371956"
08/04/2007 9.00,"0,78849","15,64498802","12,56002998"
08/04/2007 10.00,"0,93411201","14,60564899","11,98141003"
08/04/2007 11.00,"0,866629","14,97847824","12,12454033"
08/04/2007 12.00,"0,85774899","14,40391174","11,90203953"
08/04/2007 13.00,"0,84531802","11,28333274","9,74223328"
08/04/2007 14.00,"0,89859402","5,09965622","5,6098218"
08/04/2007 15.00,"1,11525202","4,16501742","4,82973814"
08/04/2007 16.00,"1,058424","5,47376831","5,55148602"
08/04/2007 17.00,"1,11525202","9,13571228","7,56953001"
08/04/2007 18.00,"0,79559398","18,01988031","12,56138992"
08/04/2007 19.00,"0,808025","35,40517893","22,57834053"
08/04/2007 20.00,"0,93588799","41,10366843","25,41716957"
08/04/2007 21.00,"0,905698","57,66286383","35,20009995"
08/04/2007 22.00,"0,74054098","36,35769852","23,01247978"
08/04/2007 23.00,"0,76007599","23,49109422","15,9917202"
09/04/2007 0.00,"0,75474799","16,41364174","12,19575977"
09/04/2007 1.00,"0,68371302","10,93347991","9,297925"
09/04/2007 2.00,"0,65707499","9,79455698","8,67792702"
09/04/2007 3.00,"0,738765","8,13595702","7,73232889"
09/04/2007 4.00,"0,76540399","10,80707295","9,19142628"
09/04/2007 5.00,"0,76362801","23,00207184","16,35666084"
09/04/2007 6.00,"0,78849","38,56533417","25,85470009"
09/04/2007 7.00,"0,83999097","44,60217795","28,72200966"
09/04/2007 8.00,"0,82400799","25,49955078","18,95265007"
09/04/2007 9.00,"0,93055999","18,68766164","14,89756966"
09/04/2007 10.00,"0,93944001","15,02955303","12,16388035"
09/04/2007 11.00,"0,90925002","11,88216602","9,89892864"
09/04/2007 12.00,"0,90037","10,66024209","9,08628464"
09/04/2007 13.00,"1,03711295","7,66352882","7,2093339"
09/04/2007 14.00,"0,85064602","6,05217205","6,07922888"
09/04/2007 15.00,"0,98738801","7,47966671","6,93867922"
09/04/2007 16.00,"0,93588799","5,56569842","5,76041317"
09/04/2007 17.00,"0,96074998","6,97404263","6,09008312"
09/04/2007 18.00,"0,81335199","9,57111111","7,61769104"
09/04/2007 19.00,"0,81867999","22,56028137","14,97490025"
09/04/2007 20.00,"0,85597301","32,74811595","20,46870995"
09/04/2007 21.00,"0,77428299","41,52375216","25,51823997"
09/04/2007 22.00,"0,91149998","56,76227865","35,01976013"
09/04/2007 23.00,"0,94121599","60,47954847","40,50875092"
10/04/2007 0.00,"0,793818","36,10233396","23,05451965"
10/04/2007 1.00,,"18,7361858","13,63519001"
10/04/2007 2.00,"0,62510902",,
10/04/2007 3.00,"0,86307698","30,83668137","20,64101982"
10/04/2007 4.00,"0,861301","38,07631179","26,7066803"
10/04/2007 5.00,"0,97318101","61,98493158","45,30184174"
10/04/2007 6.00,"1,072631","84,73675518","62,5702095"
10/04/2007 7.00,"1,11347604","113,55600762","81,45298004"
10/04/2007 8.00,"1,09216499","102,70551555","66,74671173"
10/04/2007 9.00,"1,02112997","53,47487376","36,91222"
10/04/2007 10.00,"1,234236","32,43912408","23,64401054"
10/04/2007 11.00,"1,15432096","24,10142229","17,34498978"
10/04/2007 12.00,"1,175632","24,17419818","17,61293983"
10/04/2007 13.00,"1,08683801","19,7997822","14,87450027"
10/04/2007 14.00,"1,07440698","20,00024037","14,90773964"
10/04/2007 15.00,"1,35499501","21,04468443","15,18381977"
10/04/2007 16.00,"1,48996198","33,02644752","22,52408028"
10/04/2007 17.00,"1,14544201","33,15159045","21,89323044"
10/04/2007 18.00,"1,047768","29,98122138","18,77083969"
10/04/2007 19.00,"0,87728399","33,41715003","20,71562958"
10/04/2007 20.00,"0,98738801","96,06861396","61,57238007"
10/04/2007 21.00,"0,99449199","78,08320674","47,67670059"
10/04/2007 22.00,"1,09571695","98,3975553","74,39694977"
10/04/2007 23.00,"0,99981999","99,43818093","64,09985352"
11/04/2007 0.00,"0,94299102","66,27126033","41,69380188"
11/04/2007 1.00,"0,81335199","32,00243112","20,68918037"
11/04/2007 2.00,"0,87195599","25,43824899","17,05195999"
11/04/2007 3.00,"0,81867999","30,73070583","20,58608055"
11/04/2007 4.00,"0,955423","61,82149149","41,1531601"
11/04/2007 5.00,"0,96607798","64,17341865","44,19073105"
11/04/2007 6.00,"1,09926903","95,05481139","68,70301056"
11/04/2007 7.00,"1,24666703","120,09724155","95,72444916"
11/04/2007 8.00,"1,25554597","105,77884383","90,93881226"
